"County","Date","Active_Cases_Cumulative","Active_Cases_Cumulative_NA","Active_Cases_Daily"
"Terry",2020-11-18,266,266,6
"Terry",2020-11-19,270,270,4
"Terry",2020-11-20,301,301,31
"Terry",2020-11-21,276,276,-25
"Terry",2020-11-22,275,275,-1
"Terry",2020-11-23,275,275,0
"Terry",2020-11-24,277,277,2
"Terry",2020-11-25,263,263,-14
"Terry",2020-11-26,263,263,0
"Terry",2020-11-27,263,263,0
"Terry",2020-11-28,262,262,-1
"Terry",2020-11-29,262,262,0
"Terry",2020-11-30,262,262,0
"Terry",2020-12-01,289,289,27
"Terry",2020-12-02,255,255,-34
"Terry",2020-12-03,255,255,0
"Terry",2020-12-04,229,229,-26
"Terry",2020-12-05,262,262,33
"Terry",2020-12-06,262,262,0
"Terry",2020-12-07,262,262,0
"Terry",2020-12-08,250,250,-12
"Terry",2020-12-09,290,290,40
"Terry",2020-12-10,308,308,18
"Throckmorton",2020-04-07,0,0,0
"Throckmorton",2020-04-08,0,0,0
"Throckmorton",2020-04-09,0,0,0
"Throckmorton",2020-04-10,0,0,0
"Throckmorton",2020-04-11,0,0,0
"Throckmorton",2020-04-12,0,0,0
"Throckmorton",2020-04-13,0,0,0
"Throckmorton",2020-04-14,0,0,0
"Throckmorton",2020-04-15,0,0,0
"Throckmorton",2020-04-16,0,0,0
"Throckmorton",2020-04-17,0,0,0
"Throckmorton",2020-04-18,0,0,0
"Throckmorton",2020-04-19,0,0,0
"Throckmorton",2020-04-20,0,0,0
"Throckmorton",2020-04-21,0,0,0
"Throckmorton",2020-04-22,0,0,0
"Throckmorton",2020-04-23,0,0,0
"Throckmorton",2020-04-24,0,0,0
"Throckmorton",2020-04-25,0,0,0
"Throckmorton",2020-04-26,0,0,0
"Throckmorton",2020-04-27,0,0,0
"Throckmorton",2020-04-28,0,0,0
"Throckmorton",2020-04-29,0,0,0
"Throckmorton",2020-04-30,0,0,0
"Throckmorton",2020-05-01,0,0,0
"Throckmorton",2020-05-02,0,0,0
"Throckmorton",2020-05-03,0,0,0
"Throckmorton",2020-05-04,0,0,0
"Throckmorton",2020-05-05,0,0,0
"Throckmorton",2020-05-06,0,0,0
"Throckmorton",2020-05-07,0,0,0
"Throckmorton",2020-05-08,0,0,0
"Throckmorton",2020-05-09,0,0,0
"Throckmorton",2020-05-10,0,0,0
"Throckmorton",2020-05-11,0,0,0
"Throckmorton",2020-05-12,0,0,0
"Throckmorton",2020-05-13,0,0,0
"Throckmorton",2020-05-14,0,0,0
"Throckmorton",2020-05-15,0,0,0
"Throckmorton",2020-05-16,0,0,0
"Throckmorton",2020-05-17,0,0,0
"Throckmorton",2020-05-18,0,0,0
"Throckmorton",2020-05-19,0,0,0
"Throckmorton",2020-05-20,0,0,0
"Throckmorton",2020-05-21,0,0,0
"Throckmorton",2020-05-22,0,0,0
"Throckmorton",2020-05-23,0,0,0
"Throckmorton",2020-05-24,0,0,0
"Throckmorton",2020-05-25,0,0,0
"Throckmorton",2020-05-26,0,0,0
"Throckmorton",2020-05-27,0,0,0
"Throckmorton",2020-05-28,0,0,0
"Throckmorton",2020-05-29,0,0,0
"Throckmorton",2020-05-30,0,0,0
"Throckmorton",2020-05-31,0,0,0
"Throckmorton",2020-06-01,0,0,0
"Throckmorton",2020-06-02,0,0,0
"Throckmorton",2020-06-03,0,0,0
"Throckmorton",2020-06-04,0,0,0
"Throckmorton",2020-06-05,1,1,1
"Throckmorton",2020-06-06,0,0,-1
"Throckmorton",2020-06-07,0,0,0
"Throckmorton",2020-06-08,0,0,0
"Throckmorton",2020-06-09,0,0,0
"Throckmorton",2020-06-10,0,0,0
"Throckmorton",2020-06-11,0,0,0
"Throckmorton",2020-06-12,0,0,0
"Throckmorton",2020-06-13,0,0,0
"Throckmorton",2020-06-14,0,0,0
"Throckmorton",2020-06-15,0,0,0
"Throckmorton",2020-06-16,0,0,0
"Throckmorton",2020-06-17,0,0,0
"Throckmorton",2020-06-18,0,0,0
"Throckmorton",2020-06-19,0,0,0
"Throckmorton",2020-06-20,0,0,0
"Throckmorton",2020-06-21,0,0,0
"Throckmorton",2020-06-22,0,0,0
"Throckmorton",2020-06-23,0,0,0
"Throckmorton",2020-06-24,0,0,0
"Throckmorton",2020-06-25,0,0,0
"Throckmorton",2020-06-26,0,0,0
"Throckmorton",2020-06-27,0,0,0
"Throckmorton",2020-06-28,0,0,0
"Throckmorton",2020-06-29,0,0,0
"Throckmorton",2020-06-30,0,0,0
"Throckmorton",2020-07-01,0,0,0
"Throckmorton",2020-07-02,0,0,0
"Throckmorton",2020-07-03,1,1,1
"Throckmorton",2020-07-04,1,1,0
"Throckmorton",2020-07-05,1,1,0
"Throckmorton",2020-07-06,1,1,0
"Throckmorton",2020-07-07,1,1,0
"Throckmorton",2020-07-08,1,1,0
"Throckmorton",2020-07-09,1,1,0
"Throckmorton",2020-07-10,0,0,-1
"Throckmorton",2020-07-11,0,0,0
"Throckmorton",2020-07-12,0,0,0
"Throckmorton",2020-07-13,0,0,0
"Throckmorton",2020-07-14,1,1,1
"Throckmorton",2020-07-15,1,1,0
"Throckmorton",2020-07-16,1,1,0
"Throckmorton",2020-07-17,1,1,0
"Throckmorton",2020-07-18,1,1,0
"Throckmorton",2020-07-19,1,1,0
"Throckmorton",2020-07-20,0,0,-1
"Throckmorton",2020-07-21,0,0,0
"Throckmorton",2020-07-22,0,0,0
"Throckmorton",2020-07-23,0,0,0
"Throckmorton",2020-07-24,0,0,0
"Throckmorton",2020-07-25,0,0,0
"Throckmorton",2020-07-26,0,0,0
"Throckmorton",2020-07-27,0,0,0
"Throckmorton",2020-07-28,1,1,1
"Throckmorton",2020-07-29,1,1,0
"Throckmorton",2020-07-30,0,0,-1
"Throckmorton",2020-07-31,0,0,0
"Throckmorton",2020-08-01,1,1,1
"Throckmorton",2020-08-02,1,1,0
"Throckmorton",2020-08-03,1,1,0
"Throckmorton",2020-08-04,1,1,0
"Throckmorton",2020-08-05,1,1,0
"Throckmorton",2020-08-06,0,0,-1
"Throckmorton",2020-08-07,0,0,0
"Throckmorton",2020-08-08,0,0,0
"Throckmorton",2020-08-09,0,0,0
"Throckmorton",2020-08-10,0,0,0
"Throckmorton",2020-08-11,0,0,0
"Throckmorton",2020-08-12,0,0,0
"Throckmorton",2020-08-13,0,0,0
"Throckmorton",2020-08-14,0,0,0
"Throckmorton",2020-08-15,0,0,0
"Throckmorton",2020-08-16,0,0,0
"Throckmorton",2020-08-17,0,0,0
"Throckmorton",2020-08-18,0,0,0
"Throckmorton",2020-08-19,0,0,0
"Throckmorton",2020-08-20,0,0,0
"Throckmorton",2020-08-21,0,0,0
"Throckmorton",2020-08-22,0,0,0
"Throckmorton",2020-08-23,0,0,0
"Throckmorton",2020-08-24,0,0,0
"Throckmorton",2020-08-25,0,0,0
"Throckmorton",2020-08-26,0,0,0
"Throckmorton",2020-08-27,0,0,0
"Throckmorton",2020-08-28,0,0,0
"Throckmorton",2020-08-29,0,0,0
"Throckmorton",2020-08-30,0,0,0
"Throckmorton",2020-08-31,1,1,1
"Throckmorton",2020-09-01,1,1,0
"Throckmorton",2020-09-02,1,1,0
"Throckmorton",2020-09-03,1,1,0
"Throckmorton",2020-09-04,1,1,0
"Throckmorton",2020-09-05,1,1,0
"Throckmorton",2020-09-06,1,1,0
"Throckmorton",2020-09-07,1,1,0
"Throckmorton",2020-09-08,1,1,0
"Throckmorton",2020-09-09,0,0,-1
"Throckmorton",2020-09-10,0,0,0
"Throckmorton",2020-09-11,0,0,0
"Throckmorton",2020-09-12,1,1,1
"Throckmorton",2020-09-13,1,1,0
"Throckmorton",2020-09-14,1,1,0
"Throckmorton",2020-09-15,1,1,0
"Throckmorton",2020-09-16,0,0,-1
"Throckmorton",2020-09-17,0,0,0
"Throckmorton",2020-09-18,1,1,1
"Throckmorton",2020-09-19,1,1,0
"Throckmorton",2020-09-20,1,1,0
"Throckmorton",2020-09-21,1,1,0
"Throckmorton",2020-09-22,2,2,1
"Throckmorton",2020-09-23,2,2,0
"Throckmorton",2020-09-24,2,2,0
"Throckmorton",2020-09-25,2,2,0
"Throckmorton",2020-09-26,0,0,-2
"Throckmorton",2020-09-27,0,0,0
"Throckmorton",2020-09-28,0,0,0
"Throckmorton",2020-09-29,0,0,0
"Throckmorton",2020-09-30,0,0,0
"Throckmorton",2020-10-01,0,0,0
"Throckmorton",2020-10-02,0,0,0
"Throckmorton",2020-10-03,0,0,0
"Throckmorton",2020-10-04,0,0,0
"Throckmorton",2020-10-05,0,0,0
"Throckmorton",2020-10-06,1,1,1
"Throckmorton",2020-10-07,2,2,1
"Throckmorton",2020-10-08,5,5,3
"Throckmorton",2020-10-09,6,6,1
"Throckmorton",2020-10-10,6,6,0
"Throckmorton",2020-10-11,6,6,0
"Throckmorton",2020-10-12,6,6,0
"Throckmorton",2020-10-13,4,4,-2
"Throckmorton",2020-10-14,3,3,-1
"Throckmorton",2020-10-15,1,1,-2
"Throckmorton",2020-10-16,1,1,0
"Throckmorton",2020-10-17,1,1,0
"Throckmorton",2020-10-18,1,1,0
"Throckmorton",2020-10-19,1,1,0
"Throckmorton",2020-10-20,1,1,0
"Throckmorton",2020-10-21,1,1,0
"Throckmorton",2020-10-22,1,1,0
"Throckmorton",2020-10-23,1,1,0
"Throckmorton",2020-10-24,0,0,-1
"Throckmorton",2020-10-25,0,0,0
"Throckmorton",2020-10-26,0,0,0
"Throckmorton",2020-10-27,0,0,0
"Throckmorton",2020-10-28,1,1,1
"Throckmorton",2020-10-29,1,1,0
"Throckmorton",2020-10-30,1,1,0
"Throckmorton",2020-10-31,0,0,-1
"Throckmorton",2020-11-01,0,0,0
"Throckmorton",2020-11-02,0,0,0
"Throckmorton",2020-11-03,0,0,0
"Throckmorton",2020-11-04,0,0,0
"Throckmorton",2020-11-05,1,1,1
"Throckmorton",2020-11-06,1,1,0
"Throckmorton",2020-11-07,1,1,0
"Throckmorton",2020-11-08,1,1,0
"Throckmorton",2020-11-09,1,1,0
"Throckmorton",2020-11-10,1,1,0
"Throckmorton",2020-11-11,1,1,0
"Throckmorton",2020-11-12,1,1,0
"Throckmorton",2020-11-13,0,0,-1
"Throckmorton",2020-11-14,0,0,0
"Throckmorton",2020-11-15,0,0,0
"Throckmorton",2020-11-16,0,0,0
"Throckmorton",2020-11-17,2,2,2
"Throckmorton",2020-11-18,2,2,0
"Throckmorton",2020-11-19,2,2,0
"Throckmorton",2020-11-20,2,2,0
"Throckmorton",2020-11-21,2,2,0
"Throckmorton",2020-11-22,2,2,0
"Throckmorton",2020-11-23,2,2,0
"Throckmorton",2020-11-24,0,0,-2
"Throckmorton",2020-11-25,0,0,0
"Throckmorton",2020-11-26,0,0,0
"Throckmorton",2020-11-27,0,0,0
"Throckmorton",2020-11-28,0,0,0
"Throckmorton",2020-11-29,0,0,0
"Throckmorton",2020-11-30,0,0,0
"Throckmorton",2020-12-01,0,0,0
"Throckmorton",2020-12-02,1,1,1
"Throckmorton",2020-12-03,1,1,0
"Throckmorton",2020-12-04,1,1,0
"Throckmorton",2020-12-05,1,1,0
"Throckmorton",2020-12-06,1,1,0
"Throckmorton",2020-12-07,1,1,0
"Throckmorton",2020-12-08,2,2,1
"Throckmorton",2020-12-09,2,2,0
"Throckmorton",2020-12-10,0,0,-2
"Titus",2020-04-07,2,2,2
"Titus",2020-04-08,2,2,0
"Titus",2020-04-09,4,4,2
"Titus",2020-04-10,6,6,2
"Titus",2020-04-11,6,6,0
"Titus",2020-04-12,6,6,0
"Titus",2020-04-13,6,6,0
"Titus",2020-04-14,7,7,1
"Titus",2020-04-15,8,8,1
"Titus",2020-04-16,8,8,0
"Titus",2020-04-17,7,7,-1
"Titus",2020-04-18,7,7,0
"Titus",2020-04-19,8,8,1
"Titus",2020-04-20,8,8,0
"Titus",2020-04-21,9,9,1
"Titus",2020-04-22,10,10,1
"Titus",2020-04-23,9,9,-1
"Titus",2020-04-24,10,10,1
"Titus",2020-04-25,10,10,0
"Titus",2020-04-26,10,10,0
"Titus",2020-04-27,10,10,0
"Titus",2020-04-28,9,9,-1
"Titus",2020-04-29,9,9,0
"Titus",2020-04-30,10,10,1
"Titus",2020-05-01,11,11,1
"Titus",2020-05-02,11,11,0
"Titus",2020-05-03,13,13,2
"Titus",2020-05-04,13,13,0
"Titus",2020-05-05,12,12,-1
"Titus",2020-05-06,13,13,1
"Titus",2020-05-07,17,17,4
"Titus",2020-05-08,17,17,0
"Titus",2020-05-09,17,17,0
"Titus",2020-05-10,23,23,6
"Titus",2020-05-11,22,22,-1
"Titus",2020-05-12,24,24,2
"Titus",2020-05-13,46,46,22
"Titus",2020-05-14,60,60,14
"Titus",2020-05-15,67,67,7
"Titus",2020-05-16,80,80,13
"Titus",2020-05-17,77,77,-3
"Titus",2020-05-18,83,83,6
"Titus",2020-05-19,110,110,27
"Titus",2020-05-20,120,120,10
"Titus",2020-05-21,164,164,44
"Titus",2020-05-22,194,194,30
"Titus",2020-05-23,218,218,24
"Titus",2020-05-24,214,214,-4
"Titus",2020-05-25,219,219,5
"Titus",2020-05-26,286,286,67
"Titus",2020-05-27,295,295,9
"Titus",2020-05-28,379,379,84
"Titus",2020-05-29,393,393,14
"Titus",2020-05-30,365,365,-28
"Titus",2020-05-31,370,370,5
"Titus",2020-06-01,372,372,2
"Titus",2020-06-02,359,359,-13
"Titus",2020-06-03,364,364,5
"Titus",2020-06-04,344,344,-20
"Titus",2020-06-05,330,330,-14
"Titus",2020-06-06,340,340,10
"Titus",2020-06-07,339,339,-1
"Titus",2020-06-08,334,334,-5
"Titus",2020-06-09,295,295,-39
"Titus",2020-06-10,278,278,-17
"Titus",2020-06-11,210,210,-68
"Titus",2020-06-12,201,201,-9
"Titus",2020-06-13,261,261,60
"Titus",2020-06-14,254,254,-7
"Titus",2020-06-15,247,247,-7
"Titus",2020-06-16,242,242,-5
"Titus",2020-06-17,229,229,-13
"Titus",2020-06-18,215,215,-14
"Titus",2020-06-19,214,214,-1
"Titus",2020-06-20,191,191,-23
"Titus",2020-06-21,193,193,2
"Titus",2020-06-22,184,184,-9
"Titus",2020-06-23,170,170,-14
"Titus",2020-06-24,164,164,-6
"Titus",2020-06-25,156,156,-8
"Titus",2020-06-26,161,161,5
"Titus",2020-06-27,116,116,-45
"Titus",2020-06-28,110,110,-6
"Titus",2020-06-29,103,103,-7
"Titus",2020-06-30,102,102,-1
"Titus",2020-07-01,112,112,10
"Titus",2020-07-02,96,96,-16
"Titus",2020-07-03,124,124,28
"Titus",2020-07-04,122,122,-2
"Titus",2020-07-05,82,82,-40
"Titus",2020-07-06,82,82,0
"Titus",2020-07-07,177,177,95
"Titus",2020-07-08,175,175,-2
"Titus",2020-07-09,178,178,3
"Titus",2020-07-10,170,170,-8
"Titus",2020-07-11,169,169,-1
"Titus",2020-07-12,184,184,15
"Titus",2020-07-13,201,201,17
"Titus",2020-07-14,193,193,-8
"Titus",2020-07-15,183,183,-10
"Titus",2020-07-16,194,194,11
"Titus",2020-07-17,224,224,30
"Titus",2020-07-18,126,126,-98
"Titus",2020-07-19,132,132,6
"Titus",2020-07-20,139,139,7
"Titus",2020-07-21,149,149,10
"Titus",2020-07-22,176,176,27
"Titus",2020-07-23,180,180,4
"Titus",2020-07-24,195,195,15
"Titus",2020-07-25,215,215,20
"Titus",2020-07-26,219,219,4
"Titus",2020-07-27,204,204,-15
"Titus",2020-07-28,233,233,29
"Titus",2020-07-29,243,243,10
"Titus",2020-07-30,212,212,-31
"Titus",2020-07-31,226,226,14
"Titus",2020-08-01,191,191,-35
"Titus",2020-08-02,193,193,2
"Titus",2020-08-03,179,179,-14
"Titus",2020-08-04,179,179,0
"Titus",2020-08-05,187,187,8
"Titus",2020-08-06,183,183,-4
"Titus",2020-08-07,194,194,11
"Titus",2020-08-08,157,157,-37
"Titus",2020-08-09,157,157,0
"Titus",2020-08-10,134,134,-23
"Titus",2020-08-11,95,95,-39
"Titus",2020-08-12,100,100,5
"Titus",2020-08-13,102,102,2
"Titus",2020-08-14,84,84,-18
"Titus",2020-08-15,77,77,-7
"Titus",2020-08-16,77,77,0
"Titus",2020-08-17,79,79,2
"Titus",2020-08-18,65,65,-14
"Titus",2020-08-19,56,56,-9
"Titus",2020-08-20,65,65,9
"Titus",2020-08-21,65,65,0
"Titus",2020-08-22,67,67,2
"Titus",2020-08-23,57,57,-10
"Titus",2020-08-24,57,57,0
"Titus",2020-08-25,27,27,-30
"Titus",2020-08-26,43,43,16
"Titus",2020-08-27,50,50,7
"Titus",2020-08-28,55,55,5
"Titus",2020-08-29,57,57,2
"Titus",2020-08-30,54,54,-3
"Titus",2020-08-31,55,55,1
"Titus",2020-09-01,88,88,33
"Titus",2020-09-02,99,99,11
"Titus",2020-09-03,105,105,6
"Titus",2020-09-04,101,101,-4
"Titus",2020-09-05,78,78,-23
"Titus",2020-09-06,79,79,1
"Titus",2020-09-07,80,80,1
"Titus",2020-09-08,80,80,0
"Titus",2020-09-09,84,84,4
"Titus",2020-09-10,62,62,-22
"Titus",2020-09-11,62,62,0
"Titus",2020-09-12,71,71,9
"Titus",2020-09-13,73,73,2
"Titus",2020-09-14,51,51,-22
"Titus",2020-09-15,56,56,5
"Titus",2020-09-16,46,46,-10
"Titus",2020-09-17,44,44,-2
"Titus",2020-09-18,47,47,3
"Titus",2020-09-19,59,59,12
"Titus",2020-09-20,61,61,2
"Titus",2020-09-21,56,56,-5
"Titus",2020-09-22,67,67,11
"Titus",2020-09-23,57,57,-10
"Titus",2020-09-24,59,59,2
"Titus",2020-09-25,62,62,3
"Titus",2020-09-26,62,62,0
"Titus",2020-09-27,62,62,0
"Titus",2020-09-28,63,63,1
"Titus",2020-09-29,54,54,-9
"Titus",2020-09-30,56,56,2
"Titus",2020-10-01,53,53,-3
"Titus",2020-10-02,55,55,2
"Titus",2020-10-03,54,54,-1
"Titus",2020-10-04,54,54,0
"Titus",2020-10-05,57,57,3
"Titus",2020-10-06,60,60,3
"Titus",2020-10-07,56,56,-4
"Titus",2020-10-08,56,56,0
"Titus",2020-10-09,60,60,4
"Titus",2020-10-10,60,60,0
"Titus",2020-10-11,60,60,0
"Titus",2020-10-12,59,59,-1
"Titus",2020-10-13,68,68,9
"Titus",2020-10-14,45,45,-23
"Titus",2020-10-15,46,46,1
"Titus",2020-10-16,49,49,3
"Titus",2020-10-17,53,53,4
"Titus",2020-10-18,53,53,0
"Titus",2020-10-19,50,50,-3
"Titus",2020-10-20,80,80,30
"Titus",2020-10-21,71,71,-9
"Titus",2020-10-22,81,81,10
"Titus",2020-10-23,92,92,11
"Titus",2020-10-24,92,92,0
"Titus",2020-10-25,92,92,0
"Titus",2020-10-26,82,82,-10
"Titus",2020-10-27,93,93,11
"Titus",2020-10-28,86,86,-7
"Titus",2020-10-29,85,85,-1
"Titus",2020-10-30,95,95,10
"Titus",2020-10-31,67,67,-28
"Titus",2020-11-01,70,70,3
"Titus",2020-11-02,65,65,-5
"Titus",2020-11-03,51,51,-14
"Titus",2020-11-04,51,51,0
"Titus",2020-11-05,56,56,5
"Titus",2020-11-06,64,64,8
"Titus",2020-11-07,64,64,0
"Titus",2020-11-08,61,61,-3
"Titus",2020-11-09,61,61,0
"Titus",2020-11-10,69,69,8
"Titus",2020-11-11,62,62,-7
"Titus",2020-11-12,65,65,3
"Titus",2020-11-13,77,77,12
"Titus",2020-11-14,77,77,0
"Titus",2020-11-15,86,86,9
"Titus",2020-11-16,92,92,6
"Titus",2020-11-17,93,93,1
"Titus",2020-11-18,109,109,16
"Titus",2020-11-19,115,115,6
"Titus",2020-11-20,121,121,6
"Titus",2020-11-21,128,128,7
"Titus",2020-11-22,130,130,2
"Titus",2020-11-23,130,130,0
"Titus",2020-11-24,151,151,21
"Titus",2020-11-25,150,150,-1
"Titus",2020-11-26,159,159,9
"Titus",2020-11-27,164,164,5
"Titus",2020-11-28,164,164,0
"Titus",2020-11-29,168,168,4
"Titus",2020-11-30,169,169,1
"Titus",2020-12-01,173,173,4
"Titus",2020-12-02,73,73,-100
"Titus",2020-12-03,88,88,15
"Titus",2020-12-04,88,88,0
"Titus",2020-12-05,92,92,4
"Titus",2020-12-06,96,96,4
"Titus",2020-12-07,100,100,4
"Titus",2020-12-08,110,110,10
"Titus",2020-12-09,104,104,-6
"Titus",2020-12-10,105,105,1
"Tom Green",2020-04-07,23,23,23
"Tom Green",2020-04-08,24,24,1
"Tom Green",2020-04-09,23,23,-1
"Tom Green",2020-04-10,29,29,6
"Tom Green",2020-04-11,30,30,1
"Tom Green",2020-04-12,32,32,2
"Tom Green",2020-04-13,30,30,-2
"Tom Green",2020-04-14,33,33,3
"Tom Green",2020-04-15,31,31,-2
"Tom Green",2020-04-16,32,32,1
"Tom Green",2020-04-17,32,32,0
"Tom Green",2020-04-18,26,26,-6
"Tom Green",2020-04-19,20,20,-6
"Tom Green",2020-04-20,20,20,0
"Tom Green",2020-04-21,20,20,0
"Tom Green",2020-04-22,20,20,0
"Tom Green",2020-04-23,20,20,0
"Tom Green",2020-04-24,4,4,-16
"Tom Green",2020-04-25,3,3,-1
"Tom Green",2020-04-26,5,5,2
"Tom Green",2020-04-27,6,6,1
"Tom Green",2020-04-28,6,6,0
"Tom Green",2020-04-29,12,12,6
"Tom Green",2020-04-30,16,16,4
"Tom Green",2020-05-01,14,14,-2
"Tom Green",2020-05-02,16,16,2
"Tom Green",2020-05-03,19,19,3
"Tom Green",2020-05-04,20,20,1
"Tom Green",2020-05-05,21,21,1
"Tom Green",2020-05-06,20,20,-1
"Tom Green",2020-05-07,21,21,1
"Tom Green",2020-05-08,21,21,0
"Tom Green",2020-05-09,21,21,0
"Tom Green",2020-05-10,19,19,-2
"Tom Green",2020-05-11,19,19,0
"Tom Green",2020-05-12,17,17,-2
"Tom Green",2020-05-13,17,17,0
"Tom Green",2020-05-14,13,13,-4
"Tom Green",2020-05-15,15,15,2
"Tom Green",2020-05-16,13,13,-2
"Tom Green",2020-05-17,10,10,-3
"Tom Green",2020-05-18,9,9,-1
"Tom Green",2020-05-19,9,9,0
"Tom Green",2020-05-20,9,9,0
"Tom Green",2020-05-21,8,8,-1
"Tom Green",2020-05-22,9,9,1
"Tom Green",2020-05-23,9,9,0
"Tom Green",2020-05-24,9,9,0
"Tom Green",2020-05-25,9,9,0
"Tom Green",2020-05-26,8,8,-1
"Tom Green",2020-05-27,9,9,1
"Tom Green",2020-05-28,11,11,2
"Tom Green",2020-05-29,10,10,-1
"Tom Green",2020-05-30,7,7,-3
"Tom Green",2020-05-31,11,11,4
"Tom Green",2020-06-01,11,11,0
"Tom Green",2020-06-02,11,11,0
"Tom Green",2020-06-03,10,10,-1
"Tom Green",2020-06-04,8,8,-2
"Tom Green",2020-06-05,7,7,-1
"Tom Green",2020-06-06,16,16,9
"Tom Green",2020-06-07,16,16,0
"Tom Green",2020-06-08,18,18,2
"Tom Green",2020-06-09,19,19,1
"Tom Green",2020-06-10,19,19,0
"Tom Green",2020-06-11,18,18,-1
"Tom Green",2020-06-12,24,24,6
"Tom Green",2020-06-13,31,31,7
"Tom Green",2020-06-14,37,37,6
"Tom Green",2020-06-15,38,38,1
"Tom Green",2020-06-16,53,53,15
"Tom Green",2020-06-17,63,63,10
"Tom Green",2020-06-18,84,84,21
"Tom Green",2020-06-19,104,104,20
"Tom Green",2020-06-20,103,103,-1
"Tom Green",2020-06-21,111,111,8
"Tom Green",2020-06-22,115,115,4
"Tom Green",2020-06-23,123,123,8
"Tom Green",2020-06-24,128,128,5
"Tom Green",2020-06-25,140,140,12
"Tom Green",2020-06-26,144,144,4
"Tom Green",2020-06-27,152,152,8
"Tom Green",2020-06-28,172,172,20
"Tom Green",2020-06-29,182,182,10
"Tom Green",2020-06-30,189,189,7
"Tom Green",2020-07-01,194,194,5
"Tom Green",2020-07-02,203,203,9
"Tom Green",2020-07-03,221,221,18
"Tom Green",2020-07-04,252,252,31
"Tom Green",2020-07-05,271,271,19
"Tom Green",2020-07-06,343,343,72
"Tom Green",2020-07-07,355,355,12
"Tom Green",2020-07-08,415,415,60
"Tom Green",2020-07-09,417,417,2
"Tom Green",2020-07-10,442,442,25
"Tom Green",2020-07-11,461,461,19
"Tom Green",2020-07-12,482,482,21
"Tom Green",2020-07-13,513,513,31
"Tom Green",2020-07-14,802,802,289
"Tom Green",2020-07-15,883,883,81
"Tom Green",2020-07-16,920,920,37
"Tom Green",2020-07-17,1014,1014,94
"Tom Green",2020-07-18,774,774,-240
"Tom Green",2020-07-19,782,782,8
"Tom Green",2020-07-20,754,754,-28
"Tom Green",2020-07-21,756,756,2
"Tom Green",2020-07-22,747,747,-9
"Tom Green",2020-07-23,781,781,34
"Tom Green",2020-07-24,820,820,39
"Tom Green",2020-07-25,838,838,18
"Tom Green",2020-07-26,827,827,-11
"Tom Green",2020-07-27,807,807,-20
"Tom Green",2020-07-28,590,590,-217
"Tom Green",2020-07-29,522,522,-68
"Tom Green",2020-07-30,475,475,-47
"Tom Green",2020-07-31,391,391,-84
"Tom Green",2020-08-01,596,596,205
"Tom Green",2020-08-02,596,596,0
"Tom Green",2020-08-03,585,585,-11
"Tom Green",2020-08-04,585,585,0
"Tom Green",2020-08-05,551,551,-34
"Tom Green",2020-08-06,524,524,-27
"Tom Green",2020-08-07,481,481,-43
"Tom Green",2020-08-08,470,470,-11
"Tom Green",2020-08-09,449,449,-21
"Tom Green",2020-08-10,430,430,-19
"Tom Green",2020-08-11,420,420,-10
"Tom Green",2020-08-12,431,431,11
"Tom Green",2020-08-13,437,437,6
"Tom Green",2020-08-14,426,426,-11
"Tom Green",2020-08-15,349,349,-77
"Tom Green",2020-08-16,330,330,-19
"Tom Green",2020-08-17,317,317,-13
"Tom Green",2020-08-18,286,286,-31
"Tom Green",2020-08-19,320,320,34
"Tom Green",2020-08-20,305,305,-15
"Tom Green",2020-08-21,300,300,-5
"Tom Green",2020-08-22,286,286,-14
"Tom Green",2020-08-23,288,288,2
"Tom Green",2020-08-24,291,291,3
"Tom Green",2020-08-25,271,271,-20
"Tom Green",2020-08-26,246,246,-25
"Tom Green",2020-08-27,234,234,-12
"Tom Green",2020-08-28,234,234,0
"Tom Green",2020-08-29,227,227,-7
"Tom Green",2020-08-30,221,221,-6
"Tom Green",2020-08-31,225,225,4
"Tom Green",2020-09-01,221,221,-4
"Tom Green",2020-09-02,213,213,-8
"Tom Green",2020-09-03,206,206,-7
"Tom Green",2020-09-04,195,195,-11
"Tom Green",2020-09-05,192,192,-3
"Tom Green",2020-09-06,180,180,-12
"Tom Green",2020-09-07,170,170,-10
"Tom Green",2020-09-08,172,172,2
"Tom Green",2020-09-09,168,168,-4
"Tom Green",2020-09-10,167,167,-1
"Tom Green",2020-09-11,167,167,0
"Tom Green",2020-09-12,161,161,-6
"Tom Green",2020-09-13,168,168,7
"Tom Green",2020-09-14,156,156,-12
"Tom Green",2020-09-15,154,154,-2
"Tom Green",2020-09-16,158,158,4
"Tom Green",2020-09-17,154,154,-4
"Tom Green",2020-09-18,161,161,7
"Tom Green",2020-09-19,157,157,-4
"Tom Green",2020-09-20,156,156,-1
"Tom Green",2020-09-21,155,155,-1
"Tom Green",2020-09-22,159,159,4
"Tom Green",2020-09-23,160,160,1
"Tom Green",2020-09-24,159,159,-1
"Tom Green",2020-09-25,154,154,-5
"Tom Green",2020-09-26,154,154,0
"Tom Green",2020-09-27,149,149,-5
"Tom Green",2020-09-28,145,145,-4
"Tom Green",2020-09-29,139,139,-6
"Tom Green",2020-09-30,145,145,6
"Tom Green",2020-10-01,149,149,4
"Tom Green",2020-10-02,153,153,4
"Tom Green",2020-10-03,144,144,-9
"Tom Green",2020-10-04,155,155,11
"Tom Green",2020-10-05,159,159,4
"Tom Green",2020-10-06,161,161,2
"Tom Green",2020-10-07,162,162,1
