County,Gender,Age_Group,Population_2020_04_01,Population_2020_07_01,Population_2021_07_01
Haskell,Male,5-11 years,203,205,206
Hays,Female,5-11 years,10933,11013,11428
Hays,Male,5-11 years,11318,11424,11901
Hemphill,Female,5-11 years,199,194,166
Hemphill,Male,5-11 years,222,219,195
Henderson,Female,5-11 years,3369,3378,3429
Henderson,Male,5-11 years,3670,3668,3691
Hidalgo,Female,5-11 years,55004,54922,54792
Hidalgo,Male,5-11 years,57376,57358,57584
Hill,Female,5-11 years,1637,1633,1613
Hill,Male,5-11 years,1699,1702,1772
Hockley,Female,5-11 years,1065,1066,1078
Hockley,Male,5-11 years,1169,1167,1150
Hood,Female,5-11 years,2490,2491,2562
Hood,Male,5-11 years,2690,2706,2749
Hopkins,Female,5-11 years,1699,1703,1717
Hopkins,Male,5-11 years,1858,1848,1816
Houston,Female,5-11 years,851,849,870
Houston,Male,5-11 years,896,893,875
Howard,Female,5-11 years,1427,1416,1371
Howard,Male,5-11 years,1503,1495,1458
Hudspeth,Female,5-11 years,145,144,152
Hudspeth,Male,5-11 years,137,136,142
Hunt,Female,5-11 years,4655,4671,4853
Hunt,Male,5-11 years,4887,4895,5048
Hutchinson,Female,5-11 years,1030,1016,997
Hutchinson,Male,5-11 years,1057,1057,1037
Irion,Female,5-11 years,76,78,87
Irion,Male,5-11 years,71,72,72
Jack,Female,5-11 years,375,377,388
Jack,Male,5-11 years,410,411,399
Jackson,Female,5-11 years,772,768,749
Jackson,Male,5-11 years,725,724,731
Jasper,Female,5-11 years,1536,1532,1511
Jasper,Male,5-11 years,1583,1570,1556
Jeff Davis,Female,5-11 years,12,12,14
Jeff Davis,Male,5-11 years,12,12,14
Jefferson,Female,5-11 years,12155,12138,11954
Jefferson,Male,5-11 years,12694,12675,12531
Jim Hogg,Female,5-11 years,311,312,293
Jim Hogg,Male,5-11 years,300,298,298
Jim Wells,Female,5-11 years,2145,2134,2129
Jim Wells,Male,5-11 years,2260,2239,2159
Johnson,Female,5-11 years,9119,9153,9410
Johnson,Male,5-11 years,9764,9786,10065
Jones,Female,5-11 years,675,680,668
Jones,Male,5-11 years,744,739,709
Karnes,Female,5-11 years,597,601,589
Karnes,Male,5-11 years,689,688,680
Kaufman,Female,5-11 years,8234,8334,8934
Kaufman,Male,5-11 years,8426,8512,9181
Kendall,Female,5-11 years,2077,2081,2158
Kendall,Male,5-11 years,2115,2119,2161
Kenedy,Female,5-11 years,11,11,10
Kenedy,Male,5-11 years,16,16,15
Kent,Female,5-11 years,36,38,34
Kent,Male,5-11 years,44,45,44
Kerr,Female,5-11 years,1947,1930,1945
Kerr,Male,5-11 years,1955,1953,1968
Kimble,Female,5-11 years,148,149,146
Kimble,Male,5-11 years,156,155,157
King,Female,5-11 years,15,15,14
King,Male,5-11 years,15,14,14
Kinney,Female,5-11 years,121,121,114
Kinney,Male,5-11 years,120,121,122
Kleberg,Female,5-11 years,1450,1437,1408
Kleberg,Male,5-11 years,1545,1539,1508
Knox,Female,5-11 years,194,194,188
Knox,Male,5-11 years,190,191,188
La Salle,Female,5-11 years,239,237,238
La Salle,Male,5-11 years,282,276,269
Lamar,Female,5-11 years,2339,2336,2342
Lamar,Male,5-11 years,2448,2455,2464
Lamb,Female,5-11 years,719,718,719
Lamb,Male,5-11 years,747,740,734
Lampasas,Female,5-11 years,957,956,968
Lampasas,Male,5-11 years,938,936,952
Lavaca,Female,5-11 years,929,929,927
Lavaca,Male,5-11 years,990,987,975
Lee,Female,5-11 years,699,691,684
Lee,Male,5-11 years,701,698,705
Leon,Female,5-11 years,684,688,701
Leon,Male,5-11 years,754,753,751
Liberty,Female,5-11 years,5073,5135,5504
Liberty,Male,5-11 years,5355,5439,5976
Limestone,Female,5-11 years,957,956,952
Limestone,Male,5-11 years,1013,1011,999
Lipscomb,Female,5-11 years,156,155,142
Lipscomb,Male,5-11 years,159,158,140
Live Oak,Female,5-11 years,422,426,441
Live Oak,Male,5-11 years,475,473,456
Llano,Female,5-11 years,584,587,617
Llano,Male,5-11 years,663,662,685
Loving,Female,5-11 years,7,7,5
Loving,Male,5-11 years,5,5,7
Lubbock,Female,5-11 years,14475,14481,14409
Lubbock,Male,5-11 years,15075,15085,15020
Lynn,Female,5-11 years,296,296,298
Lynn,Male,5-11 years,346,345,350
Madison,Female,5-11 years,593,587,578
Madison,Male,5-11 years,562,562,561
Marion,Female,5-11 years,371,373,350
Marion,Male,5-11 years,367,368,329
Martin,Female,5-11 years,346,352,359
Martin,Male,5-11 years,372,374,371
Mason,Female,5-11 years,132,135,131
Mason,Male,5-11 years,187,186,173
Matagorda,Female,5-11 years,1829,1828,1830
Matagorda,Male,5-11 years,1939,1942,1959
Maverick,Female,5-11 years,3358,3346,3370
Maverick,Male,5-11 years,3507,3503,3536
McCulloch,Female,5-11 years,301,296,281
McCulloch,Male,5-11 years,379,367,349
McLennan,Female,5-11 years,12234,12259,12323
McLennan,Male,5-11 years,12975,12987,13012
McMullen,Female,5-11 years,21,22,24
McMullen,Male,5-11 years,22,21,17
Medina,Female,5-11 years,2217,2234,2277
Medina,Male,5-11 years,2323,2325,2380
Menard,Female,5-11 years,78,76,81
Menard,Male,5-11 years,85,85,87
Midland,Female,5-11 years,9744,9770,9689
Midland,Male,5-11 years,10038,10094,10026
Milam,Female,5-11 years,1132,1131,1139
Milam,Male,5-11 years,1222,1220,1211
Mills,Female,5-11 years,169,164,148
Mills,Male,5-11 years,218,214,221
Mitchell,Female,5-11 years,396,399,411
Mitchell,Male,5-11 years,428,425,427
Montague,Female,5-11 years,925,933,953
Montague,Male,5-11 years,912,912,952
Montgomery,Female,5-11 years,32142,32294,33352
Montgomery,Male,5-11 years,33392,33525,34468
Moore,Female,5-11 years,1275,1266,1251
Moore,Male,5-11 years,1366,1349,1334
Morris,Female,5-11 years,551,548,542
Morris,Male,5-11 years,562,557,567
Motley,Female,5-11 years,40,39,33
Motley,Male,5-11 years,45,45,41
Nacogdoches,Female,5-11 years,3008,3002,2977
Nacogdoches,Male,5-11 years,3094,3081,3042
Navarro,Female,5-11 years,2758,2783,2844
Navarro,Male,5-11 years,2886,2884,2948
Newton,Female,5-11 years,465,458,463
Newton,Male,5-11 years,498,492,485
Nolan,Female,5-11 years,758,751,712
Nolan,Male,5-11 years,771,771,764
Nueces,Female,5-11 years,16751,16711,16583
Nueces,Male,5-11 years,17508,17468,17289
Ochiltree,Female,5-11 years,622,618,609
Ochiltree,Male,5-11 years,633,630,597
Oldham,Female,5-11 years,57,55,43
Oldham,Male,5-11 years,74,71,65
Orange,Female,5-11 years,4112,4107,4174
Orange,Male,5-11 years,4422,4424,4425
Palo Pinto,Female,5-11 years,1258,1262,1263
Palo Pinto,Male,5-11 years,1401,1399,1412
Panola,Female,5-11 years,1020,1024,1003
Panola,Male,5-11 years,1034,1027,1023
Parker,Female,5-11 years,7164,7201,7549
Parker,Male,5-11 years,7844,7887,8247
Parmer,Female,5-11 years,513,511,511
Parmer,Male,5-11 years,570,569,576
Pecos,Female,5-11 years,770,764,773
Pecos,Male,5-11 years,811,801,744
Polk,Female,5-11 years,1962,1993,2064
Polk,Male,5-11 years,2117,2123,2136
Potter,Female,5-11 years,6430,6394,6238
Potter,Male,5-11 years,6705,6635,6478
Presidio,Female,5-11 years,303,302,312
Presidio,Male,5-11 years,359,353,342
Rains,Female,5-11 years,476,471,467
Rains,Male,5-11 years,543,546,543
Randall,Female,5-11 years,6744,6753,6886
Randall,Male,5-11 years,6999,7027,7108
Reagan,Female,5-11 years,182,181,170
Reagan,Male,5-11 years,215,213,193
Real,Female,5-11 years,85,84,86
Real,Male,5-11 years,101,102,107
Red River,Female,5-11 years,464,459,481
Red River,Male,5-11 years,457,454,465
Reeves,Female,5-11 years,654,650,640
Reeves,Male,5-11 years,704,701,682
Refugio,Female,5-11 years,321,322,324
Refugio,Male,5-11 years,310,311,311
Roberts,Female,5-11 years,40,40,38
Roberts,Male,5-11 years,37,35,33
Robertson,Female,5-11 years,779,776,779
Robertson,Male,5-11 years,814,815,824
Rockwall,Female,5-11 years,5688,5739,6081
Rockwall,Male,5-11 years,6091,6162,6511
Runnels,Female,5-11 years,444,441,434
Runnels,Male,5-11 years,471,477,477
Rusk,Female,5-11 years,2308,2285,2324
Rusk,Male,5-11 years,2377,2370,2375
Sabine,Female,5-11 years,345,343,344
Sabine,Male,5-11 years,333,331,327
San Augustine,Female,5-11 years,318,320,311
San Augustine,Male,5-11 years,331,331,327
San Jacinto,Female,5-11 years,1163,1166,1147
San Jacinto,Male,5-11 years,1212,1222,1194
San Patricio,Female,5-11 years,3443,3438,3469
San Patricio,Male,5-11 years,3762,3755,3826
San Saba,Female,5-11 years,218,216,225
San Saba,Male,5-11 years,215,214,223
Schleicher,Female,5-11 years,131,131,124
Schleicher,Male,5-11 years,128,125,123
Scurry,Female,5-11 years,818,817,803
Scurry,Male,5-11 years,877,876,873
Shackelford,Female,5-11 years,142,141,130
Shackelford,Male,5-11 years,136,137,146
Shelby,Female,5-11 years,1203,1194,1192
Shelby,Male,5-11 years,1262,1255,1237
Sherman,Female,5-11 years,137,135,142
Sherman,Male,5-11 years,162,160,143
Smith,Female,5-11 years,11027,11040,11114
Smith,Male,5-11 years,11723,11741,11799
Somervell,Female,5-11 years,414,408,420
Somervell,Male,5-11 years,396,393,397
Starr,Female,5-11 years,4297,4296,4290
Starr,Male,5-11 years,4334,4322,4334
Stephens,Female,5-11 years,365,360,364
Stephens,Male,5-11 years,415,415,412
Sterling,Female,5-11 years,85,83,86
Sterling,Male,5-11 years,73,74,74
Stonewall,Female,5-11 years,57,57,51
Stonewall,Male,5-11 years,53,54,50
Sutton,Female,5-11 years,145,145,154
Sutton,Male,5-11 years,168,167,173
Swisher,Female,5-11 years,342,338,331
Swisher,Male,5-11 years,366,363,349
Tarrant,Female,5-11 years,107757,107637,106682
Tarrant,Male,5-11 years,111989,111751,110600
Taylor,Female,5-11 years,6879,6890,6964
Taylor,Male,5-11 years,7152,7151,7056
Terrell,Female,5-11 years,34,31,32
Terrell,Male,5-11 years,25,26,29
Terry,Female,5-11 years,625,616,610
Terry,Male,5-11 years,674,669,667
Throckmorton,Female,5-11 years,68,71,77
Throckmorton,Male,5-11 years,60,61,53
Titus,Female,5-11 years,1814,1805,1755
Titus,Male,5-11 years,1822,1817,1766
Tom Green,Female,5-11 years,5675,5657,5536
Tom Green,Male,5-11 years,5920,5916,5800
Travis,Female,5-11 years,52236,52176,51314
Travis,Male,5-11 years,55091,55042,54305
Trinity,Female,5-11 years,509,513,515
Trinity,Male,5-11 years,580,585,586
Tyler,Female,5-11 years,768,772,779
Tyler,Male,5-11 years,786,782,775
Upshur,Female,5-11 years,1947,1941,1937
Upshur,Male,5-11 years,2015,2014,2038
Upton,Female,5-11 years,194,193,197
Upton,Male,5-11 years,191,187,184
Uvalde,Female,5-11 years,1312,1300,1307
Uvalde,Male,5-11 years,1332,1323,1330
Val Verde,Female,5-11 years,2621,2625,2660
Val Verde,Male,5-11 years,2719,2713,2753
Van Zandt,Female,5-11 years,2651,2653,2721
Van Zandt,Male,5-11 years,2697,2705,2811
Victoria,Female,5-11 years,4499,4479,4457
Victoria,Male,5-11 years,4755,4735,4697
Walker,Female,5-11 years,2168,2159,2126
Walker,Male,5-11 years,2374,2374,2367
Waller,Female,5-11 years,2742,2760,2815
Waller,Male,5-11 years,2828,2839,2906
Ward,Female,5-11 years,674,674,629
Ward,Male,5-11 years,685,689,649
Washington,Female,5-11 years,1507,1512,1499
Washington,Male,5-11 years,1623,1623,1587
Webb,Female,5-11 years,17006,16974,16858
Webb,Male,5-11 years,17475,17460,17372
Wharton,Female,5-11 years,2051,2042,2018
Wharton,Male,5-11 years,2155,2152,2124
Wheeler,Female,5-11 years,235,229,234
Wheeler,Male,5-11 years,289,289,281
Wichita,Female,5-11 years,5775,5776,5749
Wichita,Male,5-11 years,6068,6064,6011
Wilbarger,Female,5-11 years,542,535,513
Wilbarger,Male,5-11 years,530,527,512
Willacy,Female,5-11 years,935,926,938
Willacy,Male,5-11 years,970,968,992
Williamson,Female,5-11 years,30158,30327,31141
Williamson,Male,5-11 years,32062,32257,32924
Wilson,Female,5-11 years,2364,2362,2396
Wilson,Male,5-11 years,2456,2468,2533
Winkler,Female,5-11 years,455,454,401
Winkler,Male,5-11 years,475,471,429
Wise,Female,5-11 years,3390,3390,3526
Wise,Male,5-11 years,3439,3428,3626
Wood,Female,5-11 years,1656,1654,1660
Wood,Male,5-11 years,1723,1731,1746
Yoakum,Female,5-11 years,506,504,480
Yoakum,Male,5-11 years,510,513,516
Young,Female,5-11 years,797,793,817
Young,Male,5-11 years,910,900,895
Zapata,Female,5-11 years,894,894,902
Zapata,Male,5-11 years,1041,1034,1014
Zavala,Female,5-11 years,553,552,546
Zavala,Male,5-11 years,571,565,551
Anderson,Female,Total,22272,22248,22223
Anderson,Male,Total,35650,35633,36179
Andrews,Female,Total,9075,9071,9022
Andrews,Male,Total,9535,9541,9418
Angelina,Female,Total,44012,43989,44079
Angelina,Male,Total,42383,42356,42427
Aransas,Female,Total,11951,12002,12296
Aransas,Male,Total,11879,11914,12214
Archer,Female,Total,4319,4308,4377
Archer,Male,Total,4241,4249,4304
Armstrong,Female,Total,946,950,932
Armstrong,Male,Total,902,897,907
Atascosa,Female,Total,24404,24447,24954
Atascosa,Male,Total,24577,24642,24985
Austin,Female,Total,15087,15075,15202
Austin,Male,Total,15080,15034,15178
Bailey,Female,Total,3439,3412,3394
Bailey,Male,Total,3465,3447,3441
Bandera,Female,Total,10457,10521,10800
Bandera,Male,Total,10394,10466,10765
Bastrop,Female,Total,47448,47850,49833
Bastrop,Male,Total,49768,50133,52225
Baylor,Female,Total,1757,1753,1759
Baylor,Male,Total,1708,1711,1718
Bee,Female,Total,12116,12084,11968
Bee,Male,Total,18931,18906,18956
Bell,Female,Total,185535,186245,189908
Bell,Male,Total,185112,185736,189709
Bexar,Female,Total,1011777,1014304,1022221
Bexar,Male,Total,997547,999748,1006015
Blanco,Female,Total,5636,5676,5938
Blanco,Male,Total,5738,5778,5948
Borden,Female,Total,299,297,294
Borden,Male,Total,332,344,323
Bosque,Female,Total,9227,9223,9323
Bosque,Male,Total,9008,9016,9180
Bowie,Female,Total,45948,45865,45780
Bowie,Male,Total,46945,46927,46801
Brazoria,Female,Total,183215,183898,187219
Brazoria,Male,Total,188816,189470,192470
Brazos,Female,Total,115866,116271,117822
Brazos,Male,Total,117983,118209,119210
Brewster,Female,Total,4638,4644,4583
Brewster,Male,Total,4908,4922,4867
Briscoe,Female,Total,705,692,687
Briscoe,Male,Total,730,729,716
Brooks,Female,Total,3450,3428,3415
Brooks,Male,Total,3626,3602,3579
Brown,Female,Total,19117,19066,19173
Brown,Male,Total,18978,18936,19019
Burleson,Female,Total,8861,8860,9096
Burleson,Male,Total,8781,8784,8955
Burnet,Female,Total,24923,25091,25842
Burnet,Male,Total,24207,24336,25112
Caldwell,Female,Total,22519,22543,22994
Caldwell,Male,Total,23364,23424,23797
Calhoun,Female,Total,9730,9697,9528
Calhoun,Male,Total,10376,10350,10199
Callahan,Female,Total,6903,6925,7120
Callahan,Male,Total,6805,6825,6995
Cameron,Female,Total,214294,214360,214939
Cameron,Male,Total,206723,206831,208090
Camp,Female,Total,6376,6374,6444
Camp,Male,Total,6088,6076,6172
Carson,Female,Total,2883,2889,2862
Carson,Male,Total,2924,2919,2884
Cass,Female,Total,14609,14590,14673
Cass,Male,Total,13845,13809,13887
Castro,Female,Total,3568,3545,3586
Castro,Male,Total,3803,3792,3788
Chambers,Female,Total,22936,23191,24161
Chambers,Male,Total,23635,23860,24704
Cherokee,Female,Total,24504,24536,24760
Cherokee,Male,Total,25908,25941,26337
Childress,Female,Total,2595,2588,2582
Childress,Male,Total,4069,4060,4154
Clay,Female,Total,5083,5095,5105
Clay,Male,Total,5135,5150,5158
Cochran,Female,Total,1254,1257,1250
Cochran,Male,Total,1293,1302,1266
Coke,Female,Total,1658,1670,1697
Coke,Male,Total,1627,1618,1624
Coleman,Female,Total,3793,3791,3824
Coleman,Male,Total,3891,3880,3911
Collin,Female,Total,536225,540428,558734
Collin,Male,Total,528240,532721,550728
Collingsworth,Female,Total,1353,1347,1347
Collingsworth,Male,Total,1299,1288,1268
Colorado,Female,Total,10207,10213,10261
Colorado,Male,Total,10350,10353,10369
Comal,Female,Total,81186,82267,87841
Comal,Male,Total,80315,81306,87145
Comanche,Female,Total,6738,6740,6859
Comanche,Male,Total,6856,6860,6916
Concho,Female,Total,1521,1527,1530
Concho,Male,Total,1782,1792,1811
Cooke,Female,Total,20860,20881,21226
Cooke,Male,Total,20808,20816,21018
Coryell,Female,Total,41384,41390,42125
Coryell,Male,Total,41709,41706,42107
Cottle,Female,Total,700,696,712
Cottle,Male,Total,680,678,669
Crane,Female,Total,2291,2280,2297
Crane,Male,Total,2384,2388,2383
Crockett,Female,Total,1532,1538,1515
Crockett,Male,Total,1566,1573,1553
Crosby,Female,Total,2559,2534,2527
Crosby,Male,Total,2574,2564,2579
Culberson,Female,Total,1088,1090,1077
Culberson,Male,Total,1100,1103,1116
Dallam,Female,Total,3368,3372,3379
Dallam,Male,Total,3747,3744,3793
Dallas,Female,Total,1317547,1316318,1303853
Dallas,Male,Total,1295992,1294639,1282197
Dawson,Female,Total,5521,5505,5498
Dawson,Male,Total,6935,6934,6915
DeWitt,Female,Total,9356,9340,9349
DeWitt,Male,Total,10468,10469,10569
Deaf Smith,Female,Total,9244,9193,9130
Deaf Smith,Male,Total,9339,9310,9199
Delta,Female,Total,2635,2638,2742
Delta,Male,Total,2595,2595,2650
Denton,Female,Total,458267,462045,476481
Denton,Male,Total,448155,451855,465166
Dickens,Female,Total,777,773,767
Dickens,Male,Total,993,987,973
Dimmit,Female,Total,4390,4364,4329
Dimmit,Male,Total,4225,4199,4144
Donley,Female,Total,1667,1671,1666
Donley,Male,Total,1591,1598,1602
Duval,Female,Total,4751,4737,4744
Duval,Male,Total,5080,5071,5012
Eastland,Female,Total,8813,8836,8926
Eastland,Male,Total,8912,8918,8938
Ector,Female,Total,80490,80587,78694
Ector,Male,Total,84681,84880,82397
Edwards,Female,Total,655,659,676
Edwards,Male,Total,767,755,762
El Paso,Female,Total,435260,435384,435768
El Paso,Male,Total,430397,430709,432179
Ellis,Female,Total,96897,97823,102267
Ellis,Male,Total,95558,96449,100411
Erath,Female,Total,21651,21749,22112
Erath,Male,Total,20894,20966,21266
Falls,Female,Total,8896,8887,9131
Falls,Male,Total,8072,8074,8182
Fannin,Female,Total,16646,16667,16984
Fannin,Male,Total,19016,19065,19585
Fayette,Female,Total,12349,12360,12454
Fayette,Male,Total,12086,12092,12233
Fisher,Female,Total,1821,1815,1836
Fisher,Male,Total,1851,1862,1870
Floyd,Female,Total,2676,2664,2659
Floyd,Male,Total,2726,2714,2691
Foard,Female,Total,582,579,567
Foard,Male,Total,513,507,513
Fort Bend,Female,Total,416838,419854,435367
Fort Bend,Male,Total,405941,408778,423160
Franklin,Female,Total,5172,5169,5249
Franklin,Male,Total,5187,5197,5215
Freestone,Female,Total,9261,9248,9469
Freestone,Male,Total,10174,10197,10305
Frio,Female,Total,7435,7427,7427
Frio,Male,Total,10950,10939,11009
Gaines,Female,Total,10604,10644,10700
Gaines,Male,Total,10994,11057,11195
Galveston,Female,Total,177561,177975,179958
Galveston,Male,Total,173121,173483,175104
Garza,Female,Total,1985,1964,2001
Garza,Male,Total,3831,3830,3862
Gillespie,Female,Total,13653,13643,14005
Gillespie,Male,Total,13072,13089,13292
Glasscock,Female,Total,503,507,528
Glasscock,Male,Total,613,607,621
Goliad,Female,Total,3532,3533,3596
Goliad,Male,Total,3480,3472,3567
Gonzales,Female,Total,9689,9694,9701
Gonzales,Male,Total,9964,9959,9940
Gray,Female,Total,9717,9677,9562
Gray,Male,Total,11510,11502,11468
Grayson,Female,Total,69073,69308,70975
Grayson,Male,Total,66470,66706,68361
Gregg,Female,Total,63391,63356,63397
Gregg,Male,Total,60848,60819,60804
Grimes,Female,Total,13258,13336,13708
Grimes,Male,Total,16010,16078,16579
Guadalupe,Female,Total,86716,87138,88925
Guadalupe,Male,Total,85990,86403,88111
Hale,Female,Total,15520,15468,15199
Hale,Male,Total,17002,16971,17021
Hall,Female,Total,1415,1406,1420
Hall,Male,Total,1410,1395,1425
Hamilton,Female,Total,4106,4119,4133
Hamilton,Male,Total,4116,4111,4096
Hansford,Female,Total,2604,2591,2522
Hansford,Male,Total,2681,2664,2637
Hardeman,Female,Total,1757,1764,1755
Hardeman,Male,Total,1792,1795,1797
Hardin,Female,Total,28462,28487,28809
Hardin,Male,Total,27769,27790,28164
Harris,Female,Total,2372103,2373196,2373861
Harris,Male,Total,2359042,2359295,2354169
Harrison,Female,Total,34925,34895,35167
Harrison,Male,Total,33914,33883,33983
Hartley,Female,Total,2117,2100,2105
Hartley,Male,Total,3265,3262,3292
Haskell,Female,Total,2537,2533,2501
Haskell,Male,Total,2879,2891,2910
Hays,Female,Total,120848,122256,128202
Hays,Male,Total,120219,121553,127195
Hemphill,Female,Total,1690,1682,1645
Hemphill,Male,Total,1692,1686,1626
Henderson,Female,Total,41634,41748,42534
