"TSA","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"S - Golden Crescent",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-23,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-24,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-25,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-03-31,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-01,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-02,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-03,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-04,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-05,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-06,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-07,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-08,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-09,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-24,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-27,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-29,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-04-30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-02,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-03,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-04,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-06,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-07,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-08,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-09,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-24,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-27,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-29,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-05-31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-02,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-04,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-05,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-06,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-09,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-10,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-16,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-17,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-18,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-19,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-22,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-23,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-24,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-25,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-03-04,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-05,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-06,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-07,NA,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-08,NA,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-09,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-10,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-11,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-12,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-13,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-14,NA,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-15,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-16,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-17,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-18,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-19,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-20,0,NA,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-21,0,0,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-22,1,0.142857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-23,0,0.142857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-24,0,0.142857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-25,9,1.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-26,5,2.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-27,4,2.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-28,2,3,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-29,2,3.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-30,1,3.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-03-31,9,4.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-01,5,4,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-02,8,4.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-03,3,4.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-04,9,5.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-05,5,5.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-06,0,5.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-07,6,5.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-08,13,6.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-09,4,5.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-10,3,5.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-11,1,4.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-12,4,4.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-13,0,4.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-14,7,4.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-15,4,3.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-16,0,2.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-17,8,3.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-18,2,3.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-19,2,3.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-20,0,3.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-21,0,2.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-22,5,2.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-23,3,2.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-24,1,1.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-25,4,2.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-26,2,2.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-27,1,2.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-28,6,3.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-29,0,2.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-04-30,1,2.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-01,3,2.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-02,8,3,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-03,2,3,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-04,2,3.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-05,6,3.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-06,2,3.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-07,5,4,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-08,6,4.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-09,10,4.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-10,5,5.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-11,5,5.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-12,16,7,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-13,28,10.7142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-14,14,12,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-15,28,15.1428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-16,24,17.1428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-17,3,16.8571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-18,2,16.4285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-19,8,15.2857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-20,9,12.5714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-21,14,12.5714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-22,5,9.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-23,0,5.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-24,3,5.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-25,0,5.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-26,2,4.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-27,4,4,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-28,5,2.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-29,1,2.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-30,0,2.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-05-31,6,2.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-01,1,2.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-02,5,3.14285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-03,9,3.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-04,5,3.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-05,11,5.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-06,8,6.42857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-07,1,5.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-08,0,5.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-09,19,7.57142857142857,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-10,7,7.28571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-11,8,7.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-12,18,8.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-13,15,9.71428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-14,2,9.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-15,0,9.85714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-16,34,12,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-17,32,15.5714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-18,48,21.2857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-19,71,28.8571428571429,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-20,66,36.1428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-21,59,44.2857142857143,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-22,51,51.5714285714286,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-23,142,67,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-24,84,74.4285714285714,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-25,237,101.428571428571,NA,NA,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-26,NA,114.103583228036,112.136772130179,116.070394325893,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-27,NA,140.040535264115,137.054013515507,143.027057012723,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-28,NA,160.420474116091,155.232682302541,165.608265929642,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-29,NA,185.601325150665,178.301481128318,192.901169173012,1,5,0,0,1,2,0
"U - Coastal Bend",2020-06-30,NA,212.639239099273,202.660580168644,222.617898029901,1,5,0,0,1,2,0
"U - Coastal Bend",2020-07-01,NA,241.468272086074,228.248128912054,254.688415260094,1,5,0,0,1,2,0
"U - Coastal Bend",2020-07-02,NA,272.024821887056,254.99601859173,289.053625182383,1,5,0,0,1,2,0
"U - Coastal Bend",2020-07-03,NA,304.247544778512,282.834721347942,325.660368209082,1,5,0,0,1,2,0
"U - Coastal Bend",2020-07-04,NA,338.077275338218,311.69578399968,364.458766676755,1,5,0,0,1,2,0
"U - Coastal Bend",2020-07-05,NA,373.45694909445,341.512960529308,405.400937659592,1,5,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-04,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-05,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-06,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-07,NA,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-08,NA,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-09,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-10,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-11,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-12,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-13,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-14,NA,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-15,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-16,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-17,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-18,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-19,0,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-20,1,NA,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-21,0,0.142857142857143,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-22,5,0.857142857142857,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-23,2,1.14285714285714,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-24,0,1.14285714285714,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-25,0,1.14285714285714,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-26,6,2,NA,NA,2,2,0,0,1,2,0
"V - Lower Rio Grande Valley",2020-03-27,10,3.28571428571429,NA,NA,2,2,0,0,1,2,0
