NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
15rx Pharmacy2,Pharmacy,,11212 State Hwy 151 Plaza2,San Antonio,Bexar,11212 State Hwy 151 Plaza2,78251,04/16/2021      ,17:29:48        ,0,0,0,0,195,195,0,(210) 543-1579,http://www.15rx.com/
COSTCO PHARMACY 636,Federal Allocation,,250 West Highway 67,Duncanville,Dallas,250 West Highway 67,75137,04/16/2021      ,19:08:17        ,0,60,0,0,0,60,0,,
Walgreens Pharmacy 03083,Pharmacy,,,Converse,,10650 TOEPPERWEIN RD,78109,04/16/2021      ,20:35:57        ,0,0,0,0,125,125,0,210-659-8177,https://www.walgreens.com/locator/walgreens-10650+toepperwein+rd-converse-tx-78109/id=3083
Walgreens Pharmacy 09721,Pharmacy,,1481 E Main St,Midlothian,Ellis,1481 E Main St,76065,04/17/2021      ,09:27:22        ,133,0,0,0,0,133,0,(972) 723-8408,Walgreens.com/covid19vac
Walgreens Pharmacy 06865,Pharmacy,,,,,"12097 VETERANS MEMORIAL DR Houston, TX 77067",,04/12/2021      ,21:30:49        ,0,0,0,0,130,130,0,281-444-6304,https://www.walgreens.com/locator/walgreens-12097+veterans+memorial+dr-houston-tx-77067/id=6865
Walgreens Pharmacy 11910,Pharmacy,,1130 S Broadway St,Sulphur Springs,Hopkins,1130 S Broadway St,75482,04/17/2021      ,10:22:31        ,0,0,0,0,165,165,0,(903) 438-2435,Walgreens.com/covid19vac
Walgreens Pharmacy 21249,Other,,S Jackson St,Jacksonville,Cherokee,1329 S Jackson St,75766,04/14/2021      ,17:38:40        ,13,0,0,0,270,283,0,,
Canadian Pharmacy Management,Federal Allocation,,,Canadian ,Hemphill,200 Cheyenne Ave,79014,04/16/2021      ,13:26:30        ,0,0,0,0,180,180,0,18063238882,
Gator Hope Clinic,Other,,3800 Baker Dr,Dickinson,Galveston,3800 Baker Dr Dickinson 77539,77539,04/16/2021      ,16:14:57        ,0,350,0,0,0,350,0,(281) 229-6455,
United Pharmacy 501,Pharmacy,,2523 48th Street,Lubbock,Lubbock,2523 48th Street,79413,04/16/2021      ,19:00:24        ,18,0,24,0,295,313,24,,
BAYLOR SCOTT WHITE MC - WAXAHACHIE,Vaccine Hub,E,2400 N I35e,Waxahachie,Ellis,2400 N I35e,75165,04/17/2021      ,08:28:05        ,0,0,0,0,0,0,0,(972) 579-8100,https://www.bswhealth.com/locations/irving/?y_source=1_MTM0MTE3MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU=
Kleberg County Sheriff's Office,Vaccine Hub,,1500 East King Avenue,Kingsville,Kleberg,1500 East King,78363,04/14/2021      ,21:06:52        ,0,0,0,0,0,0,0,361-595-8500,https://www.klebergcoso.org/
Pharmacy 2 Plus LLC,Federal Allocation,,9026 Culebra Rd Ste 107,San Antonio,Bexar,9026 Culebra Rd Ste 107,78251,04/16/2021      ,09:28:03        ,0,100,0,0,5,105,0,,
Walgreens Pharmacy 11130,Pharmacy,,,,,"3802 E ELMS RD Killeen, TX 76542",,04/16/2021      ,16:55:31        ,0,77,0,0,0,77,0,(254) 680-4009,https://www.walgreens.com/locator/walgreens-3802+e+elms+rd-killeen-tx-76542/id=11130
Alemu Medical Home,Federal Allocation,,,Luling,Caldwell,702 S Hackberry Ave,78648,04/15/2021      ,17:39:14        ,0,280,0,0,0,280,0,(830) 445-4131,
Wylie Isd - Wylie,Other,,951 S Ballard Ave,Wylie,Collin,951 S Ballard Ave Wylie 75098,75098,04/14/2021      ,09:58:12        ,0,1000,0,0,0,1000,0,,
Walgreens Pharmacy 03286,Pharmacy,,,La Porte,,9705 SPENCER HWY,77571,04/16/2021      ,21:01:58        ,1,0,0,0,0,1,0,(281) 470-7428,https://www.walgreens.com/locator/walgreens-9705+spencer+hwy-la+porte-tx-77571/id=3286
Walgreens Pharmacy 12015,Pharmacy,,,Houston,,747 E CROSSTIMBERS ST , 77022,04/16/2021      ,19:03:12        ,0,0,0,0,65,65,0,+17136952427,https://www.walgreens.com/locator/walgreens-747+e+crosstimbers+st-houston-tx-77022/id=12015
Platinum Rx North ,Federal Allocation,, Aldine Bender Rd,Harris,Harris,5627 Aldine Bender Rd #7,77071,04/12/2021      ,17:20:24        ,0,0,0,0,450,450,0,281 227 1010,
EMPIRE Pharmacy,Pharmacy,,2207 S Zarzamora St,San Antonio,Bexar,"2207 South Zarzamora Street, San Antonio, TX, USA",78207,04/17/2021      ,11:53:21        ,0,0,0,0,85,85,0,,
Zikam Nieghborhood Pharmacy,Federal Allocation,,,San Antonio,Bexar,21920 Bulverde Rd 102/103,78259,04/14/2021      ,14:48:30        ,0,0,0,0,205,205,0,,
Women Specialists of Katy,Federal Allocation,,Kingsland Blvd ,Katy,TEXAS,"21700 Kingsland Blvd, 203",77450,04/16/2021      ,14:50:13        ,822,0,0,0,0,822,0,281-398-2140 ,
WESTEX PHARMACY LLC,Federal Allocation,,,Odessa,Ector,601 East 7th Street,79761,04/17/2021      ,11:04:22        ,0,0,0,0,145,145,0,,
Walgreens Pharmacy 21320,Federal Allocation,,,,,"909 VETERANS BLVD. Del Rio, TX 78840",,04/16/2021      ,18:04:55        ,0,230,0,0,0,230,0,830-290-6015,https://www.walgreens.com/locator/walgreens-909+veterans+blvd.-del+rio-tx-78840/id=21320
Walgreens Pharmacy 07611,Federal Allocation,,,,,"511 E MARSHALL AVE Longview, TX 75601",,04/16/2021      ,17:52:58        ,1500,0,0,0,95,1595,0,(903) 234-9509,https://www.walgreens.com/locator/walgreens-511+e+marshall+ave-longview-tx-75601/id=7611
VALMED PHARMACY SOLUTIONS INC.,Federal Allocation,,,AMARILLO,POTTER,3 CARE CIRCLE,79194,04/16/2021      ,16:00:28        ,0,0,0,0,340,340,0,806-350-6337,
Triumph Pharmacy,Federal Allocation,,,Magnolia,Montgomery,7030 Fm 1488 110,77354,04/16/2021      ,11:55:58        ,0,60,0,0,10,70,0,,
The Well Health Center,Federal Allocation,,200 Palo Duro Drive,Cactus,TX,200 Palo Duro Drive,79013,04/12/2021      ,08:56:47        ,0,170,0,0,0,170,0,,
The Other Guys Pharmacy ,Federal Allocation,,,Weslaco,,"1116 E 8th St #1, Weslaco, TX 78596",78596,04/17/2021      ,09:38:58        ,0,570,0,570,230,800,570,(956) 405-3232,https://pharmacyweslaco.com/
TEXAS RX SOLUTIONS and COMPONDING P,Federal Allocation,,,Houston,Harris,"7505 Fannin St, Suite 140",77054,04/16/2021      ,10:55:08        ,0,0,0,0,635,635,0,713-790-1228,
NEXTDOOR PHARMACY,Pharmacy,,5920 FM 78,KIRBY,BEXAR,5920 FM 78,78244,04/16/2021      ,18:11:13        ,0,0,0,0,25,25,0,210-530-4442,
Schulz And Wroten Pharmacy,Federal Allocation,,,Beeville,Bee,122 North Washington St,78102,04/16/2021      ,15:48:38        ,0,0,0,0,100,100,0,(361) 358-1150,
Walgreens Pharmacy 05965,Other,,, Houston ,,9350 Highway 6 S,77083,04/14/2021      ,16:23:15        ,0,0,0,0,60,60,0,,
"Saenz Medical Pharmacy of Penitas, Inc.",Federal Allocation,,East Expressway 83,La Joya,Hidalgo,1000 East Expressway 83 Suite 1,78560,04/15/2021      ,14:49:14        ,0,0,0,0,20,20,0,,
"SAENZ MEDICAL PHARMACY OF MCALLEN, INC",Federal Allocation,,Lindberg,McAllen,Hidalgo,212 Lindberg,78501,04/16/2021      ,15:24:27        ,0,0,0,0,200,200,0,9566306465,
Mid Valley Pharmacy,Federal Allocation,,,Mercedes,Hidalgo,400 E Expressway 83,78570,04/15/2021      ,16:10:27        ,0,0,0,0,50,50,0,,
Sachse Discount Pharmacy,Federal Allocation,,5624 Highway 78,Sachse,Dallas,5624 Highway 78,75048,04/16/2021      ,17:50:29        ,0,0,257,0,15,15,257,,
Lockhart Family Medicine ,Medical Practice,,1009 W San Antonio St,Lockhart,Caldwell,1009 West San Antonio Street,78644,04/15/2021      ,09:10:50        ,0,60,0,0,0,60,0,(512) 376-5247,LOCKHARTFAMILY2@GMAIL.COM
Rodger's Pharmacy,Federal Allocation,,,Liberty,Liberty,1909 Grand Avenue,77575,04/16/2021      ,18:11:08        ,0,0,0,0,256,256,0,,
PHARMACY STATION,Federal Allocation,,,RAYMONDVILLE,,640 S EXPRESSWAY 77 STE 2 ,78580,04/16/2021      ,15:33:37        ,0,0,0,0,235,235,0,(956) 689-4120,
Still Living LLC DBA Compass Pharmacy,Pharmacy,,N Tarrant Pkwy,Fort Worth,Tarrant,5344A N Tarrant Parkway,76244,04/16/2021      ,10:42:27        ,0,0,0,0,235,235,0,817-576-4728,
Christ Clinic,Other,,25722 Kingsland Blvd,Katy,Fort Bend,25722 Kingsland Boulevard,77494,04/16/2021      ,22:00:33        ,0,58,0,0,15,73,0,(281) 713-5477,
Quality Care Pharmacy,Federal Allocation,,,Wylie,Collin,2300 West Fm 544 Suite 130,75098,04/17/2021      ,08:34:51        ,0,120,0,0,135,255,0,,
Phoenix Drugstore and Medical Supplies,Federal Allocation,,"17320 Red Oak Dr. Suite 106 Houston, TX. 77090",Houston,Texas,"17320 Red Oak Drive, Houston, TX 77090, USA",77090,04/16/2021      ,19:45:09        ,337,0,0,0,0,337,0,,
Southwest Surgical Associates LLP,Other,,13811 MURPHY RD Stafford 77477,Stafford,Fort Bend,13811 MURPHY RD Stafford 77477,77477,04/02/2021      ,10:54:06        ,0,0,0,0,100,100,0,(713) 772-1200,
Pharm House Drug- TRINITY LLC,Federal Allocation,,485 S. Robb St,Trinity,Trinity,485 S. Robb St,75862,04/16/2021      ,15:46:40        ,0,100,0,100,230,330,100,,
P&S REXALL PHARMACY INC,Federal Allocation,,,CORSICANA,NAVARRO,829 N. MAIN ST.,75110,04/16/2021      ,18:55:02        ,0,0,0,0,120,120,0,(903) 874-5691,
OK Pharmacy Inc,Federal Allocation,,,DONNA,,"122 S Main St, Donna, TX 78537",78537,04/16/2021      ,16:49:22        ,0,250,0,0,0,250,0,(956) 464-2200,http://www.okpharmacydonna.com/
OCHOA'S PHARMACY SOUTH,Federal Allocation,V,301 CONQUEST BLVD,Edinburg,Hidalgo,301 CONQUEST BLVD,78539,04/16/2021      ,18:38:39        ,2148,0,0,0,0,2148,0,,
Oak Hills Pharmacy,Federal Allocation,,7711 Louis Pasteur Drive,San Antonio,Bexar,7711 Louis Pasteur Drive,78229,04/15/2021      ,14:55:28        ,0,150,0,0,335,485,0,,
New Dimension Pharmacy,Federal Allocation,,1102 Pinemont Dr,Houston,Harris,"1102 Pinemont Drive, Houston, TX, USA",77018,04/16/2021      ,18:03:18        ,456,90,0,0,240,786,0,,
Merkel Drug Company,Federal Allocation,,121 Edwards Street,Merkel,Taylor,121 Edwards Street,79536,04/17/2021      ,09:19:02        ,0,180,0,180,210,390,180,,
"Med Time Pharmacy, Inc",Federal Allocation,,Resler,El Paso,El Paso,641 N Resler Suite 306 And 307,79912,04/16/2021      ,17:34:54        ,0,170,0,0,120,290,0,915-584-6337,todd@medtimepharmacy.com
Matthewson Drug Co,Federal Allocation,,,Marshall,Harrison,717 S Washington Ave,75670,04/16/2021      ,17:53:24        ,0,0,0,0,290,290,0,,
La Rx ,Federal Allocation,,,Houston,Harris,3744 BROADWAY ST STE C,77017,04/16/2021      ,15:00:00        ,0,0,0,0,140,140,0,,
Interventional Associates PLLC,Other,,8619 Broadway St,Pearland,Brazoria,8619 BROADWAY ST STE 105 Pearland 77584,77584,04/16/2021      ,13:45:57        ,0,40,0,50,0,40,50,(281) 949-6020,
King's Daughters Pharmacy,Federal Allocation,,,Temple,Bell,1905 South West H K Dodgen Loop,76502,04/16/2021      ,15:38:16        ,0,0,0,0,200,200,0,2547781731,
HEALTHCO PHARMACY #2,Federal Allocation,,,Houston,77033,8604 Martin Luther King Jr Blvd,Harris,04/16/2021      ,09:20:18        ,0,0,0,0,620,620,0,,
Hamarsyl Pharmacy LLc,Federal Allocation,,,McAllen,,"2528 Buddy Owens Blvd, McAllen, TX 78504",78504,04/16/2021      ,20:48:05        ,0,200,0,0,105,305,0,(956) 627-4358,https://www.hamarsylpharmacy.com/
Greenville Family Dentistry Pllc,Federal Allocation,,,Greenville,Hunt,3900 Joe Ramsey Blvd,75401,04/12/2021      ,14:04:49        ,0,140,0,0,0,140,0,,
Dyer Drug Store fed,Federal Allocation,,Mckinney Street,Farmersville,Collin,133 Mckinney Street,75442,04/16/2021      ,22:24:14        ,0,306,0,295,0,306,295,,
Cooper Clinic,Other,E,12200 Preston Rd,Dallas,Dallas,12200 Preston Rd,75230,04/16/2021      ,13:48:06        ,0,50,0,0,0,50,0,,
Costco Wholesale 1322,Federal Allocation,,1901 Kelly Ln,Pflugerfille,Travis,1901 Kelly Ln,78660,04/17/2021      ,10:06:48        ,0,20,0,0,32,52,0,,
Costco Wholesale 1208,Federal Allocation,,26960 Nw Freeway,Cypress,Harris,26960 Nw Freeway,77433,04/16/2021      ,17:38:48        ,0,76,0,0,80,156,0,,
COSTCO PHARMACY 684,Federal Allocation,,Dallas Parkway,Plano,Collin,1701 Dallas Parkway,75093,04/17/2021      ,09:25:43        ,0,240,0,0,360,600,0,,
COSTCO PHARMACY 681,Federal Allocation,,,Austin,Travis,10401 Research Blvd,78759,04/17/2021      ,09:25:25        ,0,0,0,0,160,160,0,,
COSTCO PHARMACY 1228,Federal Allocation,,21802 Townsen Blvd W,Humble,Harris,21802 Townsen Blvd W,77338,04/16/2021      ,17:34:12        ,0,0,0,0,80,80,0,,
COSTCO PHARMACY 1221,Federal Allocation,,,Pearland,,3500 Business Center Drive,77584,04/16/2021      ,09:45:03        ,0,100,0,0,190,290,0,(281) 707-7011,
COSTCO PHARMACY 1167,Federal Allocation,,,Katy,,23645 katy freeway,77494,04/16/2021      ,09:44:09        ,0,200,0,0,160,360,0,(281) 347-9910,
Community Pharmacy,Federal Allocation,,1301 Justin Rd Ste 212,Lewisville,Denton,1301 Justin Rd Ste 212,75077,04/15/2021      ,18:43:31        ,0,920,0,0,0,920,0,,
College Park Pharmacy,Federal Allocation,,3115 College Park Drive Suite 103a,Conroe,Montgomery,3115 College Park Drive Suite 103a,,04/16/2021      ,14:04:54        ,0,0,0,0,220,220,0,,
CLEBURNE DRUG,Federal Allocation,,,Cleburne ,Johnson,310 N RIDGEWAY DR,76033,04/10/2021      ,14:11:53        ,0,0,0,0,205,205,0,,
Cedra Pharmacy,Federal Allocation,,,Houston,,1607 South Post Oak Lane,77056,04/16/2021      ,09:13:00        ,0,100,0,0,0,100,0,,
"Calm Blue Inc, LLC",Federal Allocation,,,San Antonio,Bexar,26108 Overlook Parkway,78260,04/15/2021      ,18:29:36        ,0,0,0,0,100,100,0,,
BotW Health Inc,Federal Allocation,,Josey Lane,Farmers Branch,Texas,"12879 Josey Ln, Ste 115",75234,04/16/2021      ,13:33:18        ,0,0,0,50,0,0,50,,
Apteek Pharmacy,Federal Allocation,,2900 Weslayan St Ste B,Houston,,2900 Weslayan St Ste B,77027,04/16/2021      ,20:46:13        ,0,86,0,0,115,201,0,,
Apple Pharmacy #7,Federal Allocation,,,Brownsville,,95 E Price Rd Bldg F,78521,04/16/2021      ,15:31:28        ,0,0,0,0,155,155,0,,
Amarillo Diagnostic Clinic Rx,Federal Allocation,,6700 SW 9th Ave,Amarillo,Potter,"6700 SW 9th Ave, Amarillo, TX, USA",79106,04/16/2021      ,14:17:53        ,0,270,0,270,0,270,270,,
Lowe's Marketplace Pharmacy,Federal Allocation,,1201 S STOCKTON AVE,Monahans,,"1201 S STOCKTON AVE, Monahans, TX 79756",79756,04/16/2021      ,17:58:27        ,0,46,0,46,50,96,46,,
"Agp Pharmacy, Llc Dba Hometown Phar",Federal Allocation,,,Plainview,Hale ,3200 Olton Road Ste B,79072,04/16/2021      ,10:56:16        ,0,0,0,0,155,155,0,806-296-9000,
AGP Pharmacy LLC dba Hometown Pharmacy,Federal Allocation,,,Post,Garza,132 W Main Street,79356,04/16/2021      ,13:07:19        ,0,0,0,0,195,195,0,,
Advant-Edge Pharmacy Horizon City,Federal Allocation,,14476 Horizon Blvd J,Horizon City,El Paso,14476 Horizon Blvd J,79928,04/16/2021      ,18:40:05        ,0,60,0,0,0,60,0,,
Advant-Edge Pharmacy,Federal Allocation,,,El Paso,El Paso,1576 Lomaland Drive,79935,04/16/2021      ,18:41:59        ,0,50,0,0,10,60,0,,
Palacios Medical Clinic,Community Clinic,,307 Green Ave,Palacios,Matagorda,307 Green Ave,77465,04/16/2021      ,08:03:33        ,0,280,0,0,0,280,0,(361) 972-2000,http://www.palacioshospital.net/service/primary-care-clinic/
Walgreens Pharmacy 16061,Pharmacy,,,,,14021 STUEBNER AIRLINE RD Houston 77069,,04/17/2021      ,07:57:20        ,1800,0,0,0,60,1860,0,281-440-1604,https://www.walgreens.com/locator/walgreens-14021+stuebner+airline+rd-houston-tx-77069/id=16061
Walgreens Pharmacy 12907,Pharmacy,,,,,"1600 PRESTON RD Plano, TX 75093",,04/17/2021      ,08:53:54        ,696,90,258,0,55,841,258,(972) 769-9171,https://www.walgreens.com/locator/walgreens-1600+preston+rd-plano-tx-75093/id=12907
Walgreens Pharmacy 11233,Pharmacy,,,,,"602 AVENUE Q Lubbock, TX 79401",,04/15/2021      ,20:00:12        ,0,0,3528,0,100,100,3528,(806) 747-3834,https://www.walgreens.com/locator/walgreens-602+avenue+q-lubbock-tx-79401/id=11233
Walgreens Pharmacy 09679,Pharmacy,,,,,"12601 TECH RIDGE BLVD Austin, TX 78753",,04/17/2021      ,10:35:17        ,0,0,0,0,100,100,0,(512) 491-6051,https://www.walgreens.com/locator/walgreens-12601+tech+ridge+blvd-austin-tx-78753/id=9679
Walgreens Pharmacy 09165,Pharmacy,,,,,"1832 FM 646 RD W Dickinson, TX 7753",,04/12/2021      ,15:08:57        ,0,0,0,0,70,70,0,(281) 614-5785,https://www.walgreens.com/locator/walgreens-1832+fm+646+rd+w-dickinson-tx-77539/id=9165
Walgreens Pharmacy 09121,Pharmacy,,,Allen,,500 E STACY RD ,75002,04/16/2021      ,14:04:22        ,0,100,0,0,70,170,0,,
Walgreens Pharmacy 09015,Pharmacy,,4702 N Jim Miller Rd,Dallas,Dallas,"4702 North Jim Miller Road, Dallas, TX, USA",75227,04/16/2021      ,20:59:54        ,0,0,0,0,60,60,0,,
Walgreens Pharmacy 07737,Pharmacy,,3435 Lakeview Pkwy,Rowlett,Dallas,"3435 Lakeview Parkway, Rowlett, TX, USA",75089,04/16/2021      ,20:40:18        ,12,95,0,0,65,172,0,972-463-6500,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 07542,Pharmacy,,,,,"1700 S LOOP 288 Denton, TX 76205",,04/13/2021      ,09:38:41        ,1158,0,0,0,305,1463,0,(940) 220-0574,https://www.walgreens.com/locator/walgreens-1700+s+loop+288-denton-tx-76205/id=7542
Walgreens Pharmacy 06822,Pharmacy,,,,,"2322 TEXAS AVE S College Station, TX 77840",,04/14/2021      ,17:33:05        ,378,0,0,0,100,478,0,(979) 696-5908,https://www.walgreens.com/locator/walgreens-2322+texas+ave+s-college+station-tx-77840/id=6822
Walgreens Pharmacy 06606,Pharmacy,,,,,"390 EDGEBROOK DR Houston, TX 77034",,04/15/2021      ,21:05:08        ,585,0,585,0,325,910,585,(713) 943-1810,https://www.walgreens.com/locator/walgreens-390+edgebrook+dr-houston-tx-77034/id=6606
Walgreens Pharmacy 06566,Pharmacy,,,,,"1088 W MAIN ST League City, TX 77573",,04/17/2021      ,09:27:07        ,1698,0,0,0,150,1848,0,(281) 332-3445,https://www.walgreens.com/locator/walgreens-1088+w+main+st-league+city-tx-77573/id=6566
United Pharmacy 674,Pharmacy,,4706 N Midkiff Road,Midland,Midland,4706 N Midkiff Road,79705,04/16/2021      ,17:32:57        ,54,0,0,0,340,394,0,(432) 699-7578,https://local.pharmacy.marketstreetunited.com/tx/midland/4706-n-midkiff-rd.html
Walgreens Pharmacy 06120,Pharmacy,,,,,"9937 GARLAND RD Dallas, TX 75218",,04/15/2021      ,18:21:54        ,18,0,0,0,0,18,0,(214) 328-4971,https://www.walgreens.com/locator/walgreens-9937+garland+rd-dallas-tx-75218/id=6120
Clinicas Mi Doctor 19 Bissonnet,Medical Practice,,5835 Bissonnet St,Bellaire,Harris,5835 Bissonnet St,77401,04/16/2021      ,09:14:47        ,0,0,0,0,95,95,0,(713) 715-4440,http://www.clinicasmidoctor.com/
Bowen Pharmacy,Other,,2417 W Pleasant Ridge Rd,Arlington,Tarrant,"2417 W Pleasant Ridge Rd, Arlington, TX 76015",76015,04/15/2021      ,18:16:24        ,0,60,0,0,0,60,0,+18179184900,http://www.bowenpharmacytx.com/
United Care Pharmacy,Federal Allocation,,1755 West Price Road Ste C,Brownsville,Cameron,1755 W PRICE RD STE C BROWNSVILLE 78520,78520,04/16/2021      ,14:54:21        ,0,205,0,0,205,410,0,,
Walgreens Pharmacy 04578,Pharmacy,,,Flower Mound,,1101 CROSS TIMBERS RD,75028,04/16/2021      ,15:59:29        ,0,100,0,0,0,100,0,(972) 355-5149,https://www.walgreens.com/locator/walgreens-1101+cross+timbers+rd-flower+mound-tx-75028/id=4578
Walgreens Pharmacy 04458,Pharmacy,,,Austin,,3601 W WILLIAM CANNON DR,78749,04/16/2021      ,20:26:02        ,2531,0,0,0,0,2531,0,(512) 892-0930,https://www.walgreens.com/locator/walgreens-3601+w+william+cannon+dr-austin-tx-78749/id=4458
Cody Drug,Federal Allocation,,1505 S Broadway St,Sulphur Springs,Hopkins,1505 S BROADWAY ST SULPHUR SPRINGS 75482,75482,04/17/2021      ,07:24:44        ,0,190,0,0,140,330,0,,
Walgreens Pharmacy 04267,Pharmacy,,1902 N Jupiter Rd,Garland,Dallas,"1902 North Jupiter Road, Garland, TX, USA",4744,04/16/2021      ,20:20:00        ,0,300,0,0,215,515,0,(972) 487-6450,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 04054,Pharmacy,,,Irving,,1050 W SHADY GROVE RD,75060,04/12/2021      ,14:09:35        ,0,0,0,0,100,100,0,(972) 254-0305,https://www.walgreens.com/locator/walgreens-1050+w+shady+grove+rd-irving-tx-75060/id=4054
Walgreens Pharmacy 03734,Pharmacy,,,San Antonio,,8202 CULEBRA RD,78251,04/16/2021      ,20:25:29        ,2016,0,0,0,65,2081,0,(210) 543-8419,https://www.walgreens.com/locator/walgreens-8202+culebra+rd-san+antonio-tx-78251/id=3734
Walgreens Pharmacy 03328,Pharmacy,,,Houston,,12850 MEMORIAL DR,77024,04/16/2021      ,13:47:18        ,60,0,0,0,0,60,0,(713) 722-7247,https://www.walgreens.com/locator/walgreens-12850+memorial+dr-houston-tx-77024/id=3328
Clinicas Mi Doctor 24 Airline,Medical Practice,,5402 Airline Dr,Houston,Harris,5402 Airline Dr,77076,04/13/2021      ,07:17:11        ,0,0,0,0,40,40,0,(888) 776-5252,http://www.clinicasmidoctor.com/
Infinity Pharmacy Solutions llc,Federal Allocation,,3313 Essex Dr ,Richardson,Collin,3313 Essex Dr #200,75082,04/15/2021      ,21:51:15        ,0,0,0,0,75,75,0,,
Walgreens Pharmacy 05614,Pharmacy,,"1600 S WESTERN ST Amarillo, TX 79106",Amirillo,Potter,"1600 S WESTERN ST Amarillo, TX 79106",79106,04/14/2021      ,19:26:57        ,1,0,0,0,0,1,0,(806) 463-3067,https://www.walgreens.com/locator/walgreens-1600+s+western+st-amarillo-tx-79106/id=5614
Fry's Prescription Pharmacy,Other,,311 N Sam Houston Blvd,San Benito,,"311 N Sam Houston Blvd San Benito, TX 78586",78586,04/16/2021      ,16:19:15        ,0,80,0,20,160,240,20,,
United Pharmacy 525,Pharmacy,,2802 Hwy 83 South,Perryton,Ochiltree,2802 Hwy 83 South,79070,04/14/2021      ,10:08:15        ,0,190,0,20,590,780,20,(806) 435-7160,https://local.pharmacy.unitedsupermarkets.com/tx/perryton/2806-s-main-st.html
Texas Scripts Pharmacy,Other,,720 E Dove Ave,Mcallen,Hidalgo,720 E Dove Ave,78504,04/16/2021      ,08:30:23        ,0,120,0,0,290,410,0,,
United Pharmacy 529,Pharmacy,,5807 Sw 45th Ave Ste 100,Amarillo,Randall,5807 Sw 45th Ave Ste 100,79109,04/17/2021      ,07:38:32        ,78,0,0,0,480,558,0,(806) 353-7201,https://local.pharmacy.unitedsupermarkets.com/tx/amarillo/5807-sw-45th-ave.html
United Pharmacy 672,Pharmacy,,1002 Andrews Hwy,Midland,Midland,"1002 Andrews Highway, Midland, TX, USA",79701,04/16/2021      ,19:39:52        ,54,0,0,0,0,54,0,,
United Pharmacy 551,Pharmacy,,8010 Frankford Ave,Lubbock,Lubbock,8010 Frankford Ave,79424,04/15/2021      ,09:21:31        ,2,0,0,0,0,2,0,(806) 783-0241,
