NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Walgreens Pharmacy 06891,Federal Allocation,,,,,"11403 E NORTHWEST HWY Dallas, TX 75218",,04/14/2021      ,19:01:49        ,24,0,0,0,0,24,0,(214) 341-2921,https://www.walgreens.com/locator/walgreens-11403+e+northwest+hwy-dallas-tx-75218/id=6891
Triumph Pharmacy,Federal Allocation,,,Magnolia,Montgomery,7030 Fm 1488 110,77354,04/13/2021      ,17:51:55        ,0,0,0,0,10,10,0,,
Tower Medic Pharmacy,Federal Allocation,,607 West Magnolia,Fort Worth,Tarrant,607 West Magnolia,76104,04/13/2021      ,07:34:54        ,0,0,0,0,426,426,0,,
The Well Health Center,Federal Allocation,,200 Palo Duro Drive,Cactus,TX,200 Palo Duro Drive,79013,04/12/2021      ,08:56:47        ,0,170,0,0,0,170,0,,
The Other Guys Pharmacy ,Federal Allocation,,,Weslaco,,"1116 E 8th St #1, Weslaco, TX 78596",78596,04/14/2021      ,18:37:24        ,0,400,0,580,230,630,580,(956) 405-3232,https://pharmacyweslaco.com/
TEXAS RX SOLUTIONS and COMPONDING P,Federal Allocation,,,Houston,Harris,"7505 Fannin St, Suite 140",77054,04/14/2021      ,11:01:19        ,0,0,0,0,635,635,0,713-790-1228,
Schulz And Wroten Pharmacy,Federal Allocation,,,Beeville,Bee,122 North Washington St,78102,04/14/2021      ,16:12:38        ,0,0,0,0,100,100,0,(361) 358-1150,
Walgreens Pharmacy 05965,Other,,, Houston ,,9350 Highway 6 S,77083,04/14/2021      ,16:23:15        ,0,0,0,0,60,60,0,,
"Saenz Medical Pharmacy of Penitas, Inc.",Federal Allocation,,East Expressway 83,La Joya,Hidalgo,1000 East Expressway 83 Suite 1,78560,04/14/2021      ,07:30:02        ,0,0,0,0,20,20,0,,
"SAENZ MEDICAL PHARMACY OF MCALLEN, INC",Federal Allocation,,Lindberg,McAllen,Hidalgo,212 Lindberg,78501,04/14/2021      ,17:42:58        ,0,0,0,0,200,200,0,9566306465,
Mid Valley Pharmacy,Federal Allocation,,,Mercedes,Hidalgo,400 E Expressway 83,78570,04/13/2021      ,14:14:21        ,0,0,0,0,50,50,0,,
Sachse Discount Pharmacy,Federal Allocation,,5624 Highway 78,Sachse,Dallas,5624 Highway 78,75048,04/13/2021      ,16:57:14        ,0,0,701,0,15,15,701,,
Fort Bend Family Health Center Access Health - Brookshire,Community Clinic,,,Brookshire,Waller,533 Farm to Market 359 S.,77423,04/02/2021      ,11:19:03        ,0,443,0,0,0,443,0,281-822-4235,
Lockhart Family Medicine ,Medical Practice,,1009 W San Antonio St,Lockhart,Caldwell,1009 West San Antonio Street,78644,04/13/2021      ,20:27:12        ,0,70,0,0,0,70,0,(512) 376-5247,LOCKHARTFAMILY2@GMAIL.COM
Rodger's Pharmacy,Federal Allocation,,,Liberty,Liberty,1909 Grand Avenue,77575,04/13/2021      ,18:10:31        ,0,0,0,0,189,189,0,,
Presbyterian Pan American,Other,,223 N Fm 772,Kingsville,Kleberg,223 N FM 772 KINGSVILLE 78363,78363,04/13/2021      ,16:51:14        ,0,50,0,0,0,50,0,,
PHARMACY STATION,Federal Allocation,,,RAYMONDVILLE,,640 S EXPRESSWAY 77 STE 2 ,78580,04/14/2021      ,10:27:50        ,0,0,0,0,235,235,0,(956) 689-4120,
The Pediatric Care Center - Rio Grande City,Community Clinic,,,Rio Grande ,Starr,1673 E San Benito St,78582,04/09/2021      ,19:33:38        ,0,0,0,0,200,200,0,(956) 263-1830,
Still Living LLC DBA Compass Pharmacy,Pharmacy,,N Tarrant Pkwy,Fort Worth,Tarrant,5344A N Tarrant Parkway,76244,04/14/2021      ,15:34:23        ,0,0,0,0,235,235,0,817-576-4728,
Christ Clinic,Other,,25722 Kingsland Blvd,Katy,Fort Bend,25722 Kingsland Boulevard,77494,04/14/2021      ,20:20:22        ,0,75,0,0,15,90,0,(281) 713-5477,
Powerhouse Pharmacy Rx LLc,Federal Allocation,,W Mockingbird Ln,Dallas,Dallas,"4740 West Mockingbird Lane, Dallas, TX, USA",75209,04/13/2021      ,18:10:56        ,341,0,0,0,0,341,0,,
Phoenix Drugstore and Medical Supplies,Federal Allocation,,"17320 Red Oak Dr. Suite 106 Houston, TX. 77090",Houston,Texas,"17320 Red Oak Drive, Houston, TX 77090, USA",77090,04/14/2021      ,21:08:36        ,329,0,0,0,0,329,0,,
Southwest Surgical Associates LLP,Other,,13811 MURPHY RD Stafford 77477,Stafford,Fort Bend,13811 MURPHY RD Stafford 77477,77477,04/02/2021      ,10:54:06        ,0,0,0,0,100,100,0,(713) 772-1200,
Pharm House Drug- TRINITY LLC,Federal Allocation,,485 S. Robb St,Trinity,Trinity,485 S. Robb St,75862,04/14/2021      ,17:42:47        ,0,100,0,0,230,330,0,,
OK Pharmacy Inc,Federal Allocation,,,DONNA,,"122 S Main St, Donna, TX 78537",78537,04/14/2021      ,17:01:33        ,0,260,0,0,165,425,0,(956) 464-2200,http://www.okpharmacydonna.com/
Oak Hills Pharmacy,Federal Allocation,,7711 Louis Pasteur Drive,San Antonio,Bexar,7711 Louis Pasteur Drive,78229,04/14/2021      ,10:03:42        ,0,200,0,0,335,535,0,,
New Dimension Pharmacy,Federal Allocation,,1102 Pinemont Dr,Houston,Harris,"1102 Pinemont Drive, Houston, TX, USA",77018,04/13/2021      ,17:32:41        ,0,10,0,0,240,250,0,,
Merkel Drug Company,Federal Allocation,,121 Edwards Street,Merkel,Taylor,121 Edwards Street,79536,04/14/2021      ,21:32:06        ,0,100,0,0,210,310,0,,
"MEDICINE CHEST PLUS PHARMACY, PLLC",Federal Allocation,,,Houston,Harris,256 N Sam Houston Pky E 203,77060,04/14/2021      ,07:52:41        ,0,0,0,0,125,125,0,,
"Med Time Pharmacy, Inc",Federal Allocation,,Resler,El Paso,El Paso,641 N Resler Suite 306 And 307,79912,04/14/2021      ,17:45:12        ,0,0,0,0,120,120,0,915-584-6337,todd@medtimepharmacy.com
Matthewson Drug Co,Federal Allocation,,,Marshall,Harrison,717 S Washington Ave,75670,04/14/2021      ,18:03:46        ,0,0,0,0,290,290,0,,
La Rx ,Federal Allocation,,,Houston,Harris,3744 BROADWAY ST STE C,77017,04/12/2021      ,17:06:49        ,0,0,0,0,140,140,0,,
King's Daughters Pharmacy,Federal Allocation,,,Temple,Bell,1905 South West H K Dodgen Loop,76502,04/13/2021      ,12:45:31        ,0,0,0,0,160,160,0,2547781731,
Hometown Pharmacy,Federal Allocation,,310 Charlie St,Whitesboro,Grayson,"310 Charlie St, Whitesboro, Texas 76273",76273,04/14/2021      ,09:33:19        ,0,0,0,0,125,125,0,903-564-1234,
HEALTHCO PHARMACY #2,Federal Allocation,,,Houston,77033,8604 Martin Luther King Jr Blvd,Harris,04/14/2021      ,12:40:49        ,0,0,0,0,620,620,0,,
Hamarsyl Pharmacy LLc,Federal Allocation,,,McAllen,,"2528 Buddy Owens Blvd, McAllen, TX 78504",78504,04/14/2021      ,21:06:31        ,0,0,0,0,105,105,0,(956) 627-4358,https://www.hamarsylpharmacy.com/
Greenville Family Dentistry Pllc,Federal Allocation,,,Greenville,Hunt,3900 Joe Ramsey Blvd,75401,04/12/2021      ,14:04:49        ,0,140,0,0,0,140,0,,
Dyer Drug Store fed,Federal Allocation,,Mckinney Street,Farmersville,Collin,133 Mckinney Street,75442,04/12/2021      ,22:39:14        ,0,226,0,274,0,226,274,,
Costco Wholesale 1322,Federal Allocation,,1901 Kelly Ln,Pflugerfille,Travis,1901 Kelly Ln,78660,04/14/2021      ,14:33:10        ,0,0,0,0,32,32,0,,
Costco Wholesale 1208,Federal Allocation,,26960 Nw Freeway,Cypress,Harris,26960 Nw Freeway,77433,04/14/2021      ,10:31:23        ,0,0,0,0,80,80,0,,
COSTCO PHARMACY 684,Federal Allocation,,Dallas Parkway,Plano,Collin,1701 Dallas Parkway,75093,04/14/2021      ,09:16:11        ,0,0,0,0,360,360,0,,
COSTCO PHARMACY 681,Federal Allocation,,,Austin,Travis,10401 Research Blvd,78759,04/14/2021      ,08:25:29        ,0,0,0,0,160,160,0,,
COSTCO PHARMACY 489,Federal Allocation,,,Fort Worth,,5300 Overton Ridge Blvd,76132,04/14/2021      ,10:02:59        ,0,100,0,0,0,100,0,(817) 210-0002,
COSTCO PHARMACY 1228,Federal Allocation,,21802 Townsen Blvd W,Humble,Harris,21802 Townsen Blvd W,77338,04/14/2021      ,17:30:25        ,0,0,0,0,80,80,0,,
COSTCO PHARMACY 1221,Federal Allocation,,,Pearland,,3500 Business Center Drive,77584,04/14/2021      ,17:11:05        ,0,0,0,0,190,190,0,(281) 707-7011,
COSTCO PHARMACY 1167,Federal Allocation,,,Katy,,23645 katy freeway,77494,04/14/2021      ,08:51:20        ,0,0,0,0,160,160,0,(281) 347-9910,
College Park Pharmacy,Federal Allocation,,3115 College Park Drive Suite 103a,Conroe,Montgomery,3115 College Park Drive Suite 103a,,04/14/2021      ,16:01:31        ,0,0,0,0,220,220,0,,
CLEBURNE DRUG,Federal Allocation,,,Cleburne ,Johnson,310 N RIDGEWAY DR,76033,04/10/2021      ,14:11:53        ,0,0,0,0,205,205,0,,
Bryan W Davis Md,Federal Allocation,,,Nacogdoches,Nacogdoches,129 Creekbend Blvd,75965,04/14/2021      ,13:28:28        ,0,10,0,0,0,10,0,,
BotW Health Inc,Federal Allocation,,Josey Lane,Farmers Branch,Texas,"12879 Josey Ln, Ste 115",75234,04/14/2021      ,21:27:16        ,0,50,0,0,0,50,0,,
benzer Tx3 Llc,Federal Allocation,,North Galloway Ave,Mesquite,Dallas,1320 North Galloway Ave Suite 102,75149,04/13/2021      ,08:43:27        ,0,0,0,0,240,240,0,,
Apteek Pharmacy,Federal Allocation,,2900 Weslayan St Ste B,Houston,,2900 Weslayan St Ste B,77027,04/14/2021      ,09:46:51        ,0,0,0,0,115,115,0,,
Apple Pharmacy #7,Federal Allocation,,,Brownsville,,95 E Price Rd Bldg F,78521,04/14/2021      ,10:19:14        ,0,0,0,0,155,155,0,,
Shepherd Pharmacy,Other,,,Shepherd,San Jacinto,11011 Hwy 150,77371,04/14/2021      ,08:34:28        ,0,100,0,0,0,100,0,(936) 628-2099,http://www.localpharmacyrx.com/
Amarillo Diagnostic Clinic Rx,Federal Allocation,,6700 SW 9th Ave,Amarillo,Potter,"6700 SW 9th Ave, Amarillo, TX, USA",79106,04/14/2021      ,11:54:26        ,0,275,0,275,0,275,275,,
Lowe's Marketplace Pharmacy,Federal Allocation,,1201 S STOCKTON AVE,Monahans,,"1201 S STOCKTON AVE, Monahans, TX 79756",79756,04/13/2021      ,18:07:30        ,0,0,0,0,50,50,0,,
"Agp Pharmacy, Llc Dba Hometown Phar",Federal Allocation,,,Plainview,Hale ,3200 Olton Road Ste B,79072,04/14/2021      ,09:38:58        ,0,0,0,0,155,155,0,806-296-9000,
AGP Pharmacy LLC dba Hometown Pharmacy,Federal Allocation,,,Post,Garza,132 W Main Street,79356,04/14/2021      ,10:32:25        ,0,0,0,0,195,195,0,,
Advant-Edge Pharmacy,Federal Allocation,,,El Paso,El Paso,1576 Lomaland Drive,79935,04/14/2021      ,06:46:14        ,0,0,0,0,10,10,0,,
Kelsey Seybold Ft Bend Diagnostic Ctr,Medical Practice,,11555 University Blvd,Sugar Land,Fort Bend,11555 University Blvd,77478,04/14/2021      ,11:31:52        ,2262,0,0,0,80,2342,0,(713) 442-9100,https://www.kelsey-seybold.com/find-a-location/fort-bend-medical-and-diagnostic-center
A-class Pharmacy Llc,Federal Allocation,,,Mcallen,hildalgo,3600 N 23rd St Suite #102,78501,04/13/2021      ,12:19:55        ,0,0,1170,0,335,335,1170,,
Walgreens Pharmacy 07413,Pharmacy,,,,,"19302 KUYKENDAHL RD Spring, TX 77379",,04/14/2021      ,14:39:26        ,0,0,0,0,165,165,0,(281) 353-8621,https://www.walgreens.com/locator/walgreens-19302+kuykendahl+rd-spring-tx-77379/id=7413
Walgreens Pharmacy 16061,Pharmacy,,,,,14021 STUEBNER AIRLINE RD Houston 77069,,04/14/2021      ,08:15:28        ,30,0,0,0,60,90,0,281-440-1604,https://www.walgreens.com/locator/walgreens-14021+stuebner+airline+rd-houston-tx-77069/id=16061
Walgreens Pharmacy 12907,Pharmacy,,,,,"1600 PRESTON RD Plano, TX 75093",,04/14/2021      ,10:48:55        ,702,0,258,0,55,757,258,(972) 769-9171,https://www.walgreens.com/locator/walgreens-1600+preston+rd-plano-tx-75093/id=12907
Walgreens Pharmacy 11233,Pharmacy,,,,,"602 AVENUE Q Lubbock, TX 79401",,04/14/2021      ,19:19:27        ,0,0,3684,0,100,100,3684,(806) 747-3834,https://www.walgreens.com/locator/walgreens-602+avenue+q-lubbock-tx-79401/id=11233
Walgreens Pharmacy 09679,Pharmacy,,,,,"12601 TECH RIDGE BLVD Austin, TX 78753",,04/14/2021      ,10:20:48        ,0,0,0,0,100,100,0,(512) 491-6051,https://www.walgreens.com/locator/walgreens-12601+tech+ridge+blvd-austin-tx-78753/id=9679
Walgreens Pharmacy 09165,Pharmacy,,,,,"1832 FM 646 RD W Dickinson, TX 7753",,04/12/2021      ,15:08:57        ,0,0,0,0,70,70,0,(281) 614-5785,https://www.walgreens.com/locator/walgreens-1832+fm+646+rd+w-dickinson-tx-77539/id=9165
Walgreens Pharmacy 09121,Pharmacy,,,Allen,,500 E STACY RD ,75002,04/13/2021      ,13:47:27        ,0,0,0,0,70,70,0,,
Walgreens Pharmacy 09015,Pharmacy,,4702 N Jim Miller Rd,Dallas,Dallas,"4702 North Jim Miller Road, Dallas, TX, USA",75227,04/14/2021      ,16:35:09        ,12,0,0,0,0,12,0,,
Walgreens Pharmacy 07737,Pharmacy,,3435 Lakeview Pkwy,Rowlett,Dallas,"3435 Lakeview Parkway, Rowlett, TX, USA",75089,04/14/2021      ,20:50:02        ,30,0,0,0,0,30,0,972-463-6500,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 07542,Pharmacy,,,,,"1700 S LOOP 288 Denton, TX 76205",,04/13/2021      ,09:38:41        ,1158,0,0,0,305,1463,0,(940) 220-0574,https://www.walgreens.com/locator/walgreens-1700+s+loop+288-denton-tx-76205/id=7542
Walgreens Pharmacy 06822,Pharmacy,,,,,"2322 TEXAS AVE S College Station, TX 77840",,04/14/2021      ,17:33:05        ,378,0,0,0,100,478,0,(979) 696-5908,https://www.walgreens.com/locator/walgreens-2322+texas+ave+s-college+station-tx-77840/id=6822
Walgreens Pharmacy 06606,Pharmacy,,,,,"390 EDGEBROOK DR Houston, TX 77034",,04/13/2021      ,19:08:12        ,81,0,81,0,325,406,81,(713) 943-1810,https://www.walgreens.com/locator/walgreens-390+edgebrook+dr-houston-tx-77034/id=6606
Walgreens Pharmacy 06566,Pharmacy,,,,,"1088 W MAIN ST League City, TX 77573",,04/14/2021      ,17:39:11        ,6,0,42,0,150,156,42,(281) 332-3445,https://www.walgreens.com/locator/walgreens-1088+w+main+st-league+city-tx-77573/id=6566
United Pharmacy 674,Pharmacy,,4706 N Midkiff Road,Midland,Midland,4706 N Midkiff Road,79705,04/14/2021      ,18:03:34        ,66,0,0,0,0,66,0,(432) 699-7578,https://local.pharmacy.marketstreetunited.com/tx/midland/4706-n-midkiff-rd.html
Walgreens Pharmacy 06120,Pharmacy,,,,,"9937 GARLAND RD Dallas, TX 75218",,04/13/2021      ,20:13:11        ,30,0,0,0,65,95,0,(214) 328-4971,https://www.walgreens.com/locator/walgreens-9937+garland+rd-dallas-tx-75218/id=6120
Clinicas Mi Doctor 19 Bissonnet,Medical Practice,,5835 Bissonnet St,Bellaire,Harris,5835 Bissonnet St,77401,04/12/2021      ,09:55:29        ,0,0,0,0,100,100,0,(713) 715-4440,http://www.clinicasmidoctor.com/
Richards Pharmacy - Donna,Federal Allocation,,605 N Main St,Donna,Hidalgo,605 North Main Street Suite E,78537,04/14/2021      ,10:20:36        ,0,80,0,0,0,80,0,(956) 464-4131,
Walgreens Pharmacy 05389,Pharmacy,,,,,"2000 GARTH RD Baytown, TX 77520",,04/14/2021      ,19:47:26        ,36,0,0,0,0,36,0,(281) 427-7126,https://www.walgreens.com/locator/walgreens-2000+garth+rd-baytown-tx-77520/id=5389
Freedom Urgent Care Harker Heights,Medical Practice,,300 W Central Texas Expy Ste115,Harker Heights,Bell,"300 West Central Texas Expressway Suite 115, Harker Heights, TX, USA",76548,04/13/2021      ,10:22:39        ,0,260,0,0,0,260,0,(254) 833-8456,http://www.freedomurgentcare.com
Bowen Pharmacy,Other,,2417 W Pleasant Ridge Rd,Arlington,Tarrant,"2417 W Pleasant Ridge Rd, Arlington, TX 76015",76015,04/14/2021      ,13:56:25        ,0,100,0,0,0,100,0,+18179184900,http://www.bowenpharmacytx.com/
Walgreens Pharmacy 04605,Pharmacy,,,Houston,,9200 CULLEN BLVD,77051,04/12/2021      ,14:14:34        ,0,0,0,0,100,100,0,(713) 733-2406,https://www.walgreens.com/locator/walgreens-9200+cullen+blvd-houston-tx-77051/id=4605
Walgreens Pharmacy 04578,Pharmacy,,,Flower Mound,,1101 CROSS TIMBERS RD,75028,04/13/2021      ,18:06:24        ,0,0,0,0,60,60,0,(972) 355-5149,https://www.walgreens.com/locator/walgreens-1101+cross+timbers+rd-flower+mound-tx-75028/id=4578
Walgreens Pharmacy 04458,Pharmacy,,,Austin,,3601 W WILLIAM CANNON DR,78749,04/14/2021      ,21:18:23        ,781,0,0,0,0,781,0,(512) 892-0930,https://www.walgreens.com/locator/walgreens-3601+w+william+cannon+dr-austin-tx-78749/id=4458
Cody Drug,Federal Allocation,,1505 S Broadway St,Sulphur Springs,Hopkins,1505 S BROADWAY ST SULPHUR SPRINGS 75482,75482,04/14/2021      ,08:17:18        ,0,0,0,0,140,140,0,,
Walgreens Pharmacy 04267,Pharmacy,,1902 N Jupiter Rd,Garland,Dallas,"1902 North Jupiter Road, Garland, TX, USA",4744,04/14/2021      ,20:05:33        ,0,0,0,0,215,215,0,(972) 487-6450,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 04054,Pharmacy,,,Irving,,1050 W SHADY GROVE RD,75060,04/12/2021      ,14:09:35        ,0,0,0,0,100,100,0,(972) 254-0305,https://www.walgreens.com/locator/walgreens-1050+w+shady+grove+rd-irving-tx-75060/id=4054
"ASKE Solutions, LLC",Other,,N. US Hwy 183,Loockhart,,4001 N US HIGHWAY 183 Lockhart 78644,78644,04/14/2021      ,16:54:11        ,0,330,0,0,0,330,0,512-481-2753,
Walgreens Pharmacy 03328,Pharmacy,,,Houston,,12850 MEMORIAL DR,77024,04/13/2021      ,16:10:35        ,12,0,0,0,65,77,0,(713) 722-7247,https://www.walgreens.com/locator/walgreens-12850+memorial+dr-houston-tx-77024/id=3328
C-Trilogy Comprehensive Clinical Care,Other,,618 N High St Suite 4,Longview,Gregg,618 N High St Suite 4,75601,04/13/2021      ,14:22:43        ,0,330,0,0,0,330,0,,
Dawson County Hosp District/ Medical Arts Hosp - Lamesa,Pharmacy,B,2200 North Bryan Avenue,Lamesa,Dawson,2200 North Bryan Avenue,79331,04/14/2021      ,08:09:08        ,0,440,0,50,300,740,50,(806) 872-2183,http://medicalartshospital.org/foundation/
Clinicas Mi Doctor 24 Airline,Medical Practice,,5402 Airline Dr,Houston,Harris,5402 Airline Dr,77076,04/13/2021      ,07:17:11        ,0,0,0,0,40,40,0,(888) 776-5252,http://www.clinicasmidoctor.com/
Chevron Phillips Chemical Ppc - Pasadena,Other,,1400 Jefferson Rd,Pasadena,Harris,1400 Jefferson Rd,77506,04/14/2021      ,17:19:45        ,0,0,0,0,200,200,0,,
Infinity Pharmacy Solutions llc,Federal Allocation,,3313 Essex Dr ,Richardson,Collin,3313 Essex Dr #200,75082,04/14/2021      ,18:43:45        ,0,0,0,0,75,75,0,,
Walgreens Pharmacy 05614,Pharmacy,,"1600 S WESTERN ST Amarillo, TX 79106",Amirillo,Potter,"1600 S WESTERN ST Amarillo, TX 79106",79106,04/14/2021      ,19:26:57        ,1,0,0,0,0,1,0,(806) 463-3067,https://www.walgreens.com/locator/walgreens-1600+s+western+st-amarillo-tx-79106/id=5614
Fry's Prescription Pharmacy,Other,,311 N Sam Houston Blvd,San Benito,,"311 N Sam Houston Blvd San Benito, TX 78586",78586,04/14/2021      ,09:42:35        ,0,100,0,40,160,260,40,,
United Pharmacy 525,Pharmacy,,2802 Hwy 83 South,Perryton,Ochiltree,2802 Hwy 83 South,79070,04/14/2021      ,10:08:15        ,0,190,0,20,590,780,20,(806) 435-7160,https://local.pharmacy.unitedsupermarkets.com/tx/perryton/2806-s-main-st.html
Texas Scripts Pharmacy,Other,,720 E Dove Ave,Mcallen,Hidalgo,720 E Dove Ave,78504,04/14/2021      ,10:13:58        ,0,140,0,0,0,140,0,,
United Pharmacy 529,Pharmacy,,5807 Sw 45th Ave Ste 100,Amarillo,Randall,5807 Sw 45th Ave Ste 100,79109,04/14/2021      ,06:52:56        ,114,0,0,0,0,114,0,(806) 353-7201,https://local.pharmacy.unitedsupermarkets.com/tx/amarillo/5807-sw-45th-ave.html
United Pharmacy 672,Pharmacy,,1002 Andrews Hwy,Midland,Midland,"1002 Andrews Highway, Midland, TX, USA",79701,04/14/2021      ,17:54:14        ,54,0,0,0,188,242,0,,
United Pharmacy 551,Pharmacy,,8010 Frankford Ave,Lubbock,Lubbock,8010 Frankford Ave,79424,04/14/2021      ,10:18:21        ,0,0,0,0,340,340,0,(806) 783-0241,
Amigos Pharmacy 508,Pharmacy,,2403 N Columbia St,Plainview,Hale,2403 N Columbia St,79072,04/14/2021      ,09:14:36        ,0,0,0,0,100,100,0,(806) 293-3820,https://local.pharmacy.amigosunited.com/tx/plainview/2403-n-columbia-ave.html
United Pharmacy 550,Pharmacy,,104 W 9th St,Muleshoe,Bailey,104 W 9th St,79347,04/14/2021      ,18:39:03        ,0,0,0,0,260,260,0,,
Amigos Pharmacy 503,Pharmacy,,112 North University Avenue,Lubbock,Lubbock,112 North University Avenue,79415,04/13/2021      ,10:59:08        ,0,0,0,0,370,370,0,(806) 763-5908,https://local.pharmacy.amigosunited.com/tx/lubbock/112-n-university-ave.html
Amigos Pharmacy 524,Pharmacy,,3300 I40 East,Amarillo,Potter,3300 I40 East,79103,04/14/2021      ,13:44:09        ,30,0,0,0,360,390,0,(806) 373-8722,https://local.pharmacy.amigosunited.com/tx/amarillo/3300-i-40-e.html
United pharmacy 663,Pharmacy,,2783 S Cedar St,Pecos,Reeves,"2783 South Cedar Street, Pecos, TX, USA",79772,04/14/2021      ,09:18:22        ,0,80,0,90,230,310,90,,
United Pharmacy 536,Pharmacy,,1401 Tahoka Rd,Brownfield,Terry,1401 Tahoka Rd,79316,04/14/2021      ,15:04:40        ,0,20,0,20,0,20,20,(806) 637-7597,https://local.pharmacy.unitedsupermarkets.com/tx/brownfield/1401-tahoka-rd.html
United Pharmacy 522,Pharmacy,,4701 S Washington St,Amarillo,Randall,4701 S Washington St,79110,04/14/2021      ,14:15:21        ,0,0,0,0,290,290,0,,
Walgreens Pharmacy 07645,Pharmacy,,3030 Main St,Frisco,Denton,3030 Main St,75033,04/14/2021      ,14:57:50        ,0,0,0,0,100,100,0,(214) 387-8743,https://Walgreens.com/covid19vac
Market Street Pharmacy 553,Pharmacy,,4425 19th St,Lubbock,Lubbock,4425 19th St,79407,04/14/2021      ,12:09:53        ,0,0,0,150,390,390,150,(806) 788-2015,https://local.pharmacy.marketstreetunited.com/tx/lubbock/4425-19th-st.html
Market Street Pharmacy 566,Pharmacy,,1929 Preston Rd,Plano,Collin,1929 Preston Rd,75093,04/14/2021      ,08:47:04        ,240,0,0,0,380,620,0,(972) 713-5515,https://local.pharmacy.marketstreetunited.com/tx/plano/1929-preston-rd.html
Walgreens Pharmacy 21228,Pharmacy,,,,,"2500 W PARMER LN Austin, TX 78727",,04/14/2021      ,13:48:18        ,0,0,0,0,20,20,0,(737) 346-3067,https://www.walgreens.com/locator/walgreens-2500+w+parmer+ln-austin-tx-78727/id=21228
United pharmacy 537,Pharmacy,,2703 82nd St,Lubbock,Lubbock,"2703 82nd Street, Unit A",79423,04/14/2021      ,16:05:12        ,0,0,0,0,130,130,0,(806) 745-3907,
Walgreens Pharmacy 15513,Pharmacy,,,Beaumont,,3080 College St, 77701,04/14/2021      ,08:51:46        ,0,0,0,0,100,100,0,,
PAMPA REGIONAL MEDICAL CENTER,Pharmacy,A,One Medical Plaza,Pampa,Gray,One Medical Plaza,79065,04/14/2021      ,20:17:14        ,0,0,0,200,100,100,200,(806) 665-3721,https://www.prmctx.com/
United Pharmacy 527,Pharmacy,,1501 E Amarillo Blvd,Amarillo,Potter,1501 E Amarillo Blvd,79107,04/14/2021      ,09:01:45        ,45,0,0,0,0,45,0,,
United Pharmacy 676,Pharmacy,,2751 N County Rd W,Odessa,Ector,2751 N County Rd W,79764,04/14/2021      ,09:16:09        ,120,0,0,0,0,120,0,,
