NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Walgreens Pharmacy 07372,Pharmacy,,,,,"11970 SPRING CYPRESS RD Tomball, TX 77377",,04/20/2021      ,08:28:46        ,60,0,0,0,60,120,0,(281) 320-8654,https://www.walgreens.com/locator/walgreens-11970+spring+cypress+rd-tomball-tx-77377/id=7372
"MEDICINE CHEST PLUS PHARMACY, PLLC",Federal Allocation,,,Houston,Harris,256 N Sam Houston Pky E 203,77060,04/21/2021      ,07:27:06        ,0,0,0,0,125,125,0,,
"Tesoro Medical Care., P.A.",Medical Practice,,101 W Village Blvd A,Laredo,Webb,"101 W Village Blvd A, Laredo, TX 78041",78041,04/20/2021      ,10:09:38        ,0,140,0,0,0,140,0,(956) 727-2997,
Hometown Healthcare Pearsall,Community Clinic,,404 E San Marcos St,Pearsall,Texas,"404 E San Marcos St, Pearsall, Texas 78061",78061,04/20/2021      ,12:08:01        ,0,20,0,0,0,20,0,(830) 334-3336,
"Maxhealth Family, Internal And Sports Medicine",Medical Practice,,5207 Heritage Ave,Colleyville,Tarrant,"5207 Heritage Ave, Colleyville, TX, USA",76034,04/20/2021      ,13:17:03        ,0,419,0,0,0,419,0,,
MEMORIAL HERMANN MEMORIAL CITY,Vaccine Hub,Q,921 Gessner Rd,Houston,Harris,921 Gessner Rd,77024,04/20/2021      ,07:58:29        ,0,0,0,0,0,0,0,833-772-2864,https://memorialhermann.org/covid19vaccine
St Hope Foundation- GP,Other,Q,255 Northpoint Dr Suite 200,Houston,Harris,255 Northpoint Dr,77060,04/19/2021      ,21:10:47        ,0,60,0,200,25,85,200,(713) 778-1300,
UT Health Dell Medical School,Vaccine Hub,,1601 Trinity Avenue,Austin,Travis,1601 Trinity Avenue,78712,04/20/2021      ,08:48:36        ,0,0,0,0,0,0,0,1-833-UTCARES,https://uthealthaustin.org/patient-resources/covid-19-updates/covid-19-vaccination
Kelsey Seybold Main Campus,Medical Practice,,2727 West Holcombe Blvd,Houston,Harris,2727 West Holcombe Blvd,77025,04/19/2021      ,17:47:04        ,12128,0,0,0,0,12128,0,(713) 442-0000,https://www.kelsey-seybold.com/find-a-location/main-campus
Texas Oncology Cancer Center Mcallen  ,Other,V,1901 South Second Street,McAllen,Hidalgo,1901 South Second Street,78503,04/19/2021      ,07:53:05        ,0,0,0,290,0,0,290,956-687-5150,
IDEA Public Schools RGV HQ,Other,,2115 W Pike Blvd,Weslaco,Hidalgo,2115 W Pike Blvd,78596,04/19/2021      ,15:17:23        ,258,0,0,0,0,258,0,,
TOMAGWA HealthCare Ministries,Community Clinic,,455 School St,Tomball,Harris,455 SCHOOL ST STE 30 TOMBALL 77375,77375,04/19/2021      ,15:03:40        ,0,100,0,100,0,100,100,,
KEARNEY PARK PHARMACY,Federal Allocation,,502 W Kearney Stste 900,Mesquite,Dallas,502 W Kearney Stste 900,75149,04/20/2021      ,17:34:32        ,0,90,0,0,85,175,0,,
10 minute pharmacy,Federal Allocation,,18 Gruene Park Dr,New Braunfels,Comal,18 GRUENE PARK DR NEW BRAUNFELS 78130,78130,04/20/2021      ,09:44:11        ,0,200,0,0,0,200,0,,
Kk Pharmacy,Pharmacy,,1411 West American Blvd,Muleshoe,Bailey,1411 West American Blvd,79347,04/19/2021      ,09:22:39        ,0,0,2184,0,0,0,2184,(806) 272-7511,https://www.mygnp.com/pharmacies/kks-pharmacy-51-dallas-tx-75233/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5904493
Trinity University Student Health Services,Other,,,San Antonio,Bexar,607 Kings Court,78212,04/21/2021      ,07:27:10        ,0,500,0,0,600,1100,0,,
Morgan Family Medicine,Other,,,Cleveland,Liberty County,117 South William Barnett,77327,04/20/2021      ,08:29:14        ,0,0,0,0,154,154,0,(281) 592-8000,
Hometown Healthcare Cotulla ,Medical Practice,,408 N Giraud St,Cotulla,La Salle,"408 North Giraud Street, Cotulla, TX 78014",78014,04/20/2021      ,08:58:55        ,0,0,0,18,0,0,18,830-879-2279,no
Chevron Houston Medical Clinic,Community Clinic,,1400 Smith St,Houston,Harris,1400 Smith St Houston 77002,77002,04/20/2021      ,15:48:20        ,0,616,0,0,0,616,0,(936) 443-8793,
COSTCO PHARMACY 689,Federal Allocation,,,,,5611 UTSA BLVD SAN ANTONIO 78249,,04/20/2021      ,09:35:20        ,0,87,0,0,165,252,0,210-200-2022,http://www.costco.com/
Med Clinic,Community Clinic,,3705 9th Ave,Port Arthur,Jefferson,3705 9th Ave Port Arthur 77642,77642,04/20/2021      ,08:45:10        ,0,44,0,0,0,44,0,,
Kroger Pharmacy 974,Pharmacy,,,Baytown ,,1700 N Alexander Dr ,77520,04/15/2021      ,08:05:00        ,108,10,0,0,100,218,0,,
Kroger Pharmacy 950,Other,R,1600 N 16th St,Orange,Orange,"1600 N 16th St Orange, TX 77630",77630,04/15/2021      ,08:05:00        ,174,140,0,0,95,409,0,(409) 883-8521,
Kroger Pharmacy 367,Pharmacy,,,Humble ,,3820 Atascocita Road ,77396,04/15/2021      ,08:05:00        ,54,0,0,0,85,139,0,,
Kroger Pharmacy 359,Pharmacy,,,Kingwood ,,25651 Highway 59 N ,77339,04/15/2021      ,08:05:00        ,138,0,0,0,100,238,0,,
Kroger Pharmacy 354,Pharmacy,,,Pasadena ,,3550 Spencer Hwy ,77504,04/15/2021      ,08:05:00        ,138,0,0,0,65,203,0,,
Kroger Pharmacy 351,Pharmacy,,,Houston ,,14710 Woodforest Blvd ,77015,04/15/2021      ,08:05:00        ,138,0,0,0,50,188,0,,
Kroger Pharmacy 342,Pharmacy,,,Seabrook ,,1905 El Mar Ln ,77586,04/15/2021      ,08:05:00        ,126,0,0,0,10,136,0,,
Kroger Pharmacy 337,Pharmacy,,,Pasadena ,,2619 Red Bluff ,77506,04/15/2021      ,08:05:00        ,114,0,0,0,65,179,0,,
Kroger Pharmacy 331,Pharmacy,,,Houston ,,12620 Woodforest Blvd Ste 200 ,77015,04/15/2021      ,08:05:00        ,144,0,0,0,15,159,0,,
Kroger Pharmacy 328,Pharmacy,,,Beaumont ,,3845 Phelan Blvd ,77707,04/15/2021      ,08:05:00        ,186,0,0,0,30,216,0,,
Kroger Pharmacy 325,Pharmacy,,,Beaumont ,,3965 Dowlen Rd,77706,04/15/2021      ,08:05:00        ,198,0,0,0,45,243,0,,
Kroger Pharmacy 322,Other,,,Pasadena ,,6767 Spencer Hwy,77505,04/15/2021      ,08:05:00        ,132,0,0,0,65,197,0,,
Kroger Pharmacy 319,Pharmacy,,, La Porte ,,1300 FM 655 RD,77571,04/15/2021      ,08:05:00        ,90,0,0,0,40,130,0,,
Kroger Pharmacy 318,Pharmacy,,19250 West Lake Houston Pkwy,Humble,Harris,19250 West Lake Houston Pkwy,77346,04/15/2021      ,08:05:00        ,120,0,0,0,35,155,0,(281) 812-4499,http://www.kroger.com/stores/details/034/00318?cid=loc_03400318PP_gmb
Kroger Pharmacy 310,Pharmacy,,3410 Northpark Dr,Kingwood,Harris,3410 Northpark Dr,77345,04/15/2021      ,08:05:00        ,144,20,0,0,80,244,0,(281) 361-7404,http://www.kroger.com/stores/details/034/00310?cid=loc_03400310PP_gmb
Kroger Pharmacy 190,Pharmacy,,9475 Fm 1960 Bypass Rd W,Humble,Harris,9475 Fm 1960 Bypass Rd W,77338,04/15/2021      ,08:05:00        ,1020,0,0,0,20,1040,0,(281) 973-5090,http://www.kroger.com/stores/details/034/00190?cid=loc_03400190PP_gmb
Kroger Pharmacy 150,Pharmacy,,6315 Garth Rd,Baytown,Harris,6315 Garth Rd,77521,04/15/2021      ,08:05:00        ,186,0,0,0,55,241,0,(346) 216-4155,http://www.kroger.com/stores/details/034/00150?cid=loc_03400150PP_gmb
Kroger Pharmacy 138,Pharmacy,,22030 Market Place Dr,New Caney,Montgomery,22030 Market Place Dr,77357,04/15/2021      ,08:05:00        ,66,0,0,0,100,166,0,(281) 747-5089,http://www.kroger.com/stores/details/011/00320?cid=loc_01100320PP_gmb
Kroger Pharmacy 264,Pharmacy,,,Pearland ,,3245 East Broadway (F.M. 518,77581,04/15/2021      ,08:05:00        ,0,10,0,0,150,160,0,,
Carvajal Pharmacy-San Antonio-3410 Roosevelt Ave ,Pharmacy,,3410 Roosevelt Ave,San Antonio,Bexar,"3410 Roosevelt Avenue, San Antonio, Texas 78214",78214,04/19/2021      ,09:53:37        ,0,1000,0,0,0,1000,0,210-922-2176,https://www.carvajalpharmacy.com/
BASF The Chemical Company,Other,,602 Copper Road,Freeport,Brazoria,602 COPPER RD Freeport 77541,77541,04/20/2021      ,10:16:16        ,0,380,0,0,0,380,0,,
Walgreens Pharmacy 11513,Pharmacy,,,,,"5011 W SLAUGHTER LN Austin, TX 78749",,04/06/2021      ,15:12:45        ,0,0,0,0,100,100,0,(512) 292-1340,https://www.walgreens.com/locator/walgreens-5011+w+slaughter+ln-austin-tx-78749/id=11513
Walgreens Pharmacy 02428,Federal Allocation,,,HOUSTON,,2717 FM 1960 RD,77073,04/20/2021      ,21:27:07        ,6,0,0,0,150,156,0,281-443-2591,https://www.walgreens.com/locator/walgreens-2717+fm+1960+rd-houston-tx-77073/id=2428
Summerwood Pharmacy,Federal Allocation,,13176 W Lake Houston Pkwy Ste1,Houston,Harris,13176 W Lake Houston Pkwy Ste1,77044,04/20/2021      ,16:02:09        ,0,81,0,0,270,351,0,(281) 225-4300,https://summerwoodrx.com/
Cleveland Pharmacy,Federal Allocation,,111 S.william Barnett Ave,Cleveland,Liberty,111 S WILLIAM BARNETT AVE Cleveland 77327,77327,04/20/2021      ,17:28:11        ,0,200,0,0,0,200,0,,
Shepherd Pharmacy,Other,,,Shepherd,San Jacinto,11011 Hwy 150,77371,04/19/2021      ,10:03:54        ,0,50,0,0,0,50,0,(936) 628-2099,http://www.localpharmacyrx.com/
City of South Houston EMS,Other,,506 Georgia Avenue,South Houston,Harris,506 GEORGIA ST,77587,04/20/2021      ,12:41:46        ,0,123,0,0,0,123,0,,
"Emergency Hospital Systems, LLC",Vaccine Hub,,,Cleveland,Liberty,300 E. Crockett Street,77327,04/20/2021      ,17:58:00        ,3792,0,1962,0,0,3792,1962,281-592-5410     281-592-5400,www.emergencyhospitals.care
CHRISTUS GOOD SHEPHERD - LONGVIEW,Vaccine Hub,G,700 E Marshall Ave, Longview,Gregg,"700 E Marshall Ave, Longview, TX, 75601",75601,04/20/2021      ,15:35:04        ,13010,200,12610,190,0,13210,12800,903-315-2000,https://www.christushealth.org/vaccine
The Center For Cancer And Blood Disord,Medical Practice,,800 W Magnolia Ave,Fort Worth,Tarrant,800 W Magnolia Ave,76104,04/21/2021      ,00:55:56        ,0,2000,0,0,0,2000,0,(817) 759-7000,https://thecentertx.com/
Lotus Pharmacy,Federal Allocation,,8200 Wilcrest Ste 8,Houston,Harris,8200 Wilcrest Ste 8,77072,04/20/2021      ,18:21:09        ,0,50,0,0,85,135,0,,
Fresenius West Plano,Other,,4405 Tradition Trail,Plano,Collin,4405 Tradition Trail,75093,04/19/2021      ,13:31:59        ,0,30,0,0,0,30,0,(972) 943-7656,
Kelsey Seybold Ft Bend Diagnostic Ctr,Medical Practice,,11555 University Blvd,Sugar Land,Fort Bend,11555 University Blvd,77478,04/19/2021      ,11:35:42        ,1830,0,0,0,80,1910,0,(713) 442-9100,https://www.kelsey-seybold.com/find-a-location/fort-bend-medical-and-diagnostic-center
Blinn College,Other,,2423 Blinn Blvd,Bryan,Brazos,2423 BLINN BLVD Bryan 77802,77805,04/20/2021      ,09:20:15        ,0,653,0,0,0,653,0,,
SCOTTS PHARMACY,Federal Allocation,,211 E Coke Rd,Winnsboro,Wood,211 E COKE RD WINNSBORO 75494,75494,04/20/2021      ,17:20:12        ,0,200,0,0,190,390,0,,
CHRISTUS ST. MICHAEL - ATLANTA,Hospital,F,1007 S William St,Atlanta,Cass,1007 S William St,75551,04/20/2021      ,11:09:22        ,0,100,0,0,95,195,0,(903) 799-3000,https://www.christushealth.org/st-michael-atlanta?utm_source=organic&utm_medium=GMB&utm_campaign=website
"ASKE Solutions, LLC",Other,,N. US Hwy 183,Loockhart,,4001 N US HIGHWAY 183 Lockhart 78644,78644,04/20/2021      ,17:06:43        ,0,259,0,658,0,259,658,512-481-2753,
Wellness Pointe-Kilgore 040545,Community Clinic,,,Kilgore,,1711 S Henderson Blvd Ste 400,75662,04/20/2021      ,16:45:02        ,0,190,0,30,0,190,30,(903) 212-2610,covidkilgore@wellnesspointe.org
ST. JOSEPH MEDICAL CENTER,Hospital,Q,1401 St Joseph Pkwy,Houston,Harris,1401 St Joseph Pkwy,77002,04/20/2021      ,09:56:09        ,14,917,0,0,2045,2976,0,713-757-1000,https://www.sjmctx.org/
Kelsey Seybold Clinic - Cypress,Community Clinic,,13105 Wortham Center Drive,Houston,Harris,13105 Wortham Center Drive,77065,04/08/2021      ,17:26:59        ,0,0,0,0,155,155,0,713-442-4000,
DEL SOL MEDICAL CENTER,Hospital,I,10301 Gateway Blvd W,El Paso,El Paso,10301 Gateway Blvd W,79925,04/20/2021      ,10:38:32        ,0,0,6,110,0,0,116,915.263.6696,https://laspalmasdelsolhealthcare.com/covid-19/covid-19-vaccine-information/
,Other,,,,,,,04/20/2021      ,20:34:37        ,32,0,0,0,0,32,0,,
UTHEALTH RGV Family Health,Vaccine Hub,,2810 W Expressway 83,Mercedes,Hidalgo,2810 W Expressway 83,78570,03/24/2021      ,19:57:39        ,0,0,0,0,0,0,0,(956) 296-1831,https://uthealthrgv.org/locations/uthealthrgv-knapp-family-health-center/
Monzer Yazji MD and associates,Medical Practice,,502 S Closner Blvd,Edinburg,Hidalgo,"502 S Closner Blvd, Edinburg, TX, USA",78539,04/20/2021      ,09:27:17        ,0,139,0,0,0,139,0,,
Crossover Health Medical Group- Spring,Medical Practice,,Hardy Toll Road,Spring,Texas,28420 E Hardy Rd,77373,04/19/2021      ,16:26:04        ,0,190,0,0,0,190,0,,
CLAY COUNTY MEMORIAL HOSPITAL,Hospital,C,310 W South St,Henrietta,Clay,310 W South St,76365,04/20/2021      ,09:37:18        ,0,0,0,0,905,905,0,(940) 538-5621,https://www.ccmhospital.com/
Nuestra Clinica Del Valle Women Health Clinic,Other,,803 W 3rd Street,San Juan,Hidalgo,803 W 3rd Street,78589,04/16/2021      ,09:28:22        ,0,0,0,0,100,100,0,+1 956 782 2131,http://www.nuestraclinicadelvalle.org/
COSTCO PHARMACY 1189,Federal Allocation,,8185 Sh 242,The Woodlands,Montgomery,8185 Sh 242,77385,04/20/2021      ,18:24:17        ,0,109,0,0,165,274,0,,
Harris County Public Health,Vaccine Hub,,2223 W Loop S,Houston,Harris,2223 W Loop South,77027,04/21/2021      ,07:19:35        ,0,0,0,0,0,0,0,832-927-8787,https://vacstrac.hctx.net
Mesquite ISD Health Services,Other,,3819 Towne Crossing Blvd,Mesquite,Dallas,"3819 Towne Crossing Boulevard, Mesquite, TX, USA",75150,04/20/2021      ,09:33:54        ,0,260,0,260,255,515,260,,
Tower Medic Pharmacy,Federal Allocation,,607 West Magnolia,Fort Worth,Tarrant,607 West Magnolia,76104,04/21/2021      ,07:29:58        ,0,0,0,2,450,450,2,,
DMS PHARMACY LLC,Pharmacy,,305 E Euclid Avenue,San Antonio,Bexar,305 E EUCLID AVE STE 104 San Antonio 78212,78212,04/20/2021      ,17:53:38        ,0,50,0,0,0,50,0,,
CONCHO COUNTY HOSPITAL,Hospital,K,614 Eaker St, Eden,Concho,"614 Eaker St, Eden, TX, 76837",76837,04/19/2021      ,12:43:42        ,0,10,0,100,30,40,100,(325) 869-5911,http://www.conchocounty.hospital/
DOCTORS HOSPITAL OF LAREDO,Hospital,T,10700 Mcpherson Rd,Laredo,Webb,"10700 McPherson, Laredo, TX, 78045",78045,04/20/2021      ,08:19:35        ,0,210,0,0,0,210,0,(956) 523-2000,https://www.doctorshosplaredo.com/?utm_source=google-business&utm_medium=organic&utm_campaign=homepage
Popular Pharmacy,Pharmacy,,East Us Highway 83,Rio Grande City,Starr,5326 East Us Highway 83 Suite A # 5,78582,04/20/2021      ,12:26:53        ,200,0,0,0,0,200,0,(956) 317-1112,https://www.mypopularrx.com/
benzer Tx3 Llc,Federal Allocation,,North Galloway Ave,Mesquite,Dallas,1320 North Galloway Ave Suite 102,75149,04/17/2021      ,13:55:15        ,0,70,0,0,0,70,0,,
Vina Pharmacy,Pharmacy,,11207 N LAMAR BLVD,Austin,,11207 N LAMAR BLVD # A Austin 78753,78753,04/20/2021      ,11:37:51        ,0,0,0,0,155,155,0,,
WESTEX URGENT CARE,Medical Practice,,,Midland,Midland,3401 Greenbriar Ste 200,79707,04/20/2021      ,12:03:23        ,0,192,0,0,0,192,0,,
Dept of Public Health - Lamar County / Paris,Vaccine Hub,,400 W Sherman St,Paris,Lamar,400 W Sherman St,75460,04/20/2021      ,13:01:35        ,0,1250,0,1470,650,1900,1470,(903) 785-4561,http://www.parislamarhealth.com/
Nacogdoches Pulmonary And Sleep Associates,Other,,1209 N Mound St,Nacogdoches,Nacogdoches,1209 N Mound St Nacogdoches 75961,75961,04/19/2021      ,09:32:26        ,0,360,0,0,0,360,0,936) 585-4646,N/A
Brookshires Pharmacy 50,Pharmacy,,200 W Us Highway 80,White Oak,Gregg,200 W Us Highway 80,75693,04/17/2021      ,15:11:37        ,0,90,0,0,0,90,0,(903) 297-9896,https://www.brookshires.com/covid-19-information
Exxonmobil Medical Clinic,Community Clinic,,2250 Grove Street,Beaumont,Jefferson ,2250 Grove Street,77701,04/21/2021      ,07:21:30        ,0,0,0,0,200,200,0,,
Hillrise Home Management LLC,Other,,10662 Vista Del Sol Dr,El Paso,El Paso,10662 VISTA DEL SOL DR El Paso 79935,79935,04/20/2021      ,12:05:41        ,0,60,0,0,0,60,0,,
AHF Pharmacy,Federal Allocation,,,Houston,Harris,1435 Westheimer Rd,77006,04/20/2021      ,16:29:17        ,0,0,0,0,100,100,0,,
Hope Clinic Aldine,Federal Allocation,,"3000 Aldine Mail Route Rd, 200",Houston,Harris,"3000 Aldine Mail Route Rd, 200",77039,04/20/2021      ,07:45:51        ,0,10,0,100,0,10,100,713-773-0803,
Family Circle of Care-Jacksonville,Community Clinic,,510 E Commerce St,Jacksonville,Cherokee,510 East Commerce St,75766,04/19/2021      ,08:57:36        ,0,86,0,0,0,86,0,(903) 535-9041,
Tyler Care Clinic,Other,,Troup Hwy,Tyler,Smith,4519 Troup Hwy,75703,04/20/2021      ,15:14:39        ,0,192,0,0,0,192,0,,
Health By Design Valero Port Arthur Clinic,Medical Practice,R,1801 S Gulfway,Port Arthur,Jefferson,1801 S Gulfway,77640,04/20/2021      ,07:57:38        ,0,45,0,0,0,45,0,(210) 492-8922,http://www.healthbydesign.com/
La Porte RapidCare ER LLC,Other,,,La Porte ,,1220 W FAIRMONT PKWY ,77571,04/06/2021      ,09:00:26        ,0,90,0,0,0,90,0,,
Zikam Drive Thru Pharmacy,Federal Allocation,,,Schertz,,17323 Ih 35n,78154,04/20/2021      ,10:03:23        ,0,0,0,0,370,370,0,,
Village Health Partners- McKinney,Community Clinic,,,Mckinney,Collin,7300 Eldorado Parkway Ste 200,75070,03/26/2021      ,17:25:13        ,0,0,0,0,20,20,0,+1 214 964 0304,https://villagehealthpartners.com/mckinney-medical-village
Memphis Drug,Federal Allocation,,506 West Noel Street,Memphis,Hall,506 W NOEL ST MEMPHIS 79245,79245,04/20/2021      ,15:15:00        ,0,200,0,0,0,200,0,,
Overton Pharmacy,Other,,104 Overton St,Overton,Rusk,104 W Henderson St,75684,04/19/2021      ,09:11:37        ,0,300,0,300,0,300,300,(903)834-0154,
Hereford Health Clinic,Community Clinic,,540 W 15th,Hereford,Deaf Smith,540 W 15th,79045,04/19/2021      ,13:45:42        ,0,100,0,0,65,165,0,(806) 364-7512,https://dschd.org/clinic/
Walgreens Pharmacy 11275,Pharmacy,,,,,"4746 TWIN CITY HWY Groves, TX 77619",,04/19/2021      ,08:54:03        ,36,0,0,0,0,36,0,(409) 960-6394,https://www.walgreens.com/locator/walgreens-4746+twin+city+hwy-groves-tx-77619/id=11275
Christus Spohn Health System - Kleberg,Vaccine Hub,U,1311 East General Cavazos Boulevard,Kingsville,Kleberg,"1311 East General Cavazos Boulevard, Kingsville, TX, 78363",78363,04/19/2021      ,09:54:15        ,0,0,1264,0,0,0,1264,877-335-5746,https://www.christushealth.org/vaccine
Family Medicine At Sterling Ridge,Medical Practice,,10110 Woodlands Pkwy Ste 100,Spring,Montgomery,10110 Woodlands Pkwy Ste 100,77382,04/15/2021      ,08:12:12        ,0,0,0,0,5,5,0,(281) 419-6565,https://www.familymedicinesterlingridge.com/
Accel Rehabilitation Hospital,Other,,Marsh Lane,Plano,Collin,2301 Marsh Lane,75093,04/20/2021      ,08:12:27        ,0,100,0,0,0,100,0,,
Trinity Clinic Mineola,Community Clinic,,1302 N Pacific St,Mineola,Wood,1302 N Pacific St,75773,04/20/2021      ,13:57:53        ,0,0,0,0,100,100,0,(903) 569-5383,https://www.christushealth.org/trinity/clinic/locations-directions/mineola?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODEyMDUtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
"SAENZ MEDICAL PHARMACY LONESTAR, INC.",Federal Allocation,,Griffin Parkway,Mission,Hidalgo,2121 E. Griffin Parkway Ste 18,78572,04/20/2021      ,17:07:09        ,0,100,0,0,200,300,0,956-519-6500,
M & A Pharmacy Llc,Pharmacy,,8200 MATLOCK RD,Arlington,,8200 MATLOCK RD STE 150150 Arlington 76002,76002,04/21/2021      ,06:44:07        ,0,0,0,100,0,0,100,,
PERRYTON HEALTH CENTER,Community Clinic,, GARRETT DR,PERRYTON,OCHILTREE,3101 GARRETT DR,79070,04/20/2021      ,11:41:07        ,0,160,0,160,0,160,160,+18064357224,http://www.ochiltreehospital.com/perryton-health-center
Pattison First Family Clinic,Other,,3603 Front Street,Brookshire,Waller,"3603 S Front St #103, Brookshire, TX 77423",77423,04/19/2021      ,14:05:42        ,0,0,0,0,50,50,0,+12819344444,http://www.pffclinic.com/
Northeast Family Practice,Other,,,El Paso,,4875 Maxwell Ave. ,El Paso,04/20/2021      ,16:53:10        ,0,0,0,100,0,0,100,,
Walgreens Pharmacy 01970,Pharmacy,,3407 Wells Branch Pkwy,Austin,Travis,3407 Wells Branch Pkwy,78728,04/18/2021      ,15:02:10        ,2052,90,0,0,65,2207,0,512-388-1539,https://www.walgreens.comocator/walgreens-29+new+derby+st-salem-ma-01970/id=2063
Dept of Public Health - Bell County,Vaccine Hub,,820 N 31st St,Temple,Bell,"820 North 31st Street, Temple, TX, USA",76504,04/19/2021      ,09:25:11        ,0,0,0,0,0,0,0,(254) 778-4766,https://www.bellcountyhealth.org/
Brownsville Pharmacy 1 LLC,Pharmacy,,,Brownsville,,1205 Central Blvd,78520,04/20/2021      ,17:04:19        ,0,0,0,60,10,10,60,(956)548-0801,
Costco Pharmacy 1163,Federal Allocation,,,Lubbock,,6020 34th Street,79407,04/19/2021      ,16:40:20        ,0,0,0,0,165,165,0,,
Marfa Community Health Clinic,Community Clinic,J,406 South Summer St,Marfa,Presidio,406 S. Summer St,79843,04/13/2021      ,08:17:02        ,0,100,0,0,0,100,0,,
Central Teen Health Center,Other,,3014 Sealy St Rm 157,Galveston,Galveston,3014 Sealy St Rm 157 Galveston 77550,77550,04/20/2021      ,15:00:21        ,0,30,0,44,0,30,44,,
MEDICAL CENTER OF SOUTHEAST TEXAS,Hospital,R,2555 Jimmy Johnson Blvd,Port Arthur,Jefferson,2555 Jimmy Johnson Blvd,77640,04/14/2021      ,11:19:31        ,0,20,0,310,0,20,310,(409) 724-7389,https://www.medicalcentersetexas.org/
Clifton Medical Clinic,Medical Practice,,Posey Ave,Clifton,Bosque,201,76634,04/16/2021      ,16:26:47        ,0,820,48,1000,0,820,1048,(254) 675-8621,
