"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper"
"P - Greater San Antonio",2020-06-15,138,100.428571428571,NA,NA
"P - Greater San Antonio",2020-06-16,162,119,NA,NA
"P - Greater San Antonio",2020-06-17,187,134.714285714286,NA,NA
"P - Greater San Antonio",2020-06-18,192,148.142857142857,NA,NA
"P - Greater San Antonio",2020-06-19,257,170.428571428571,NA,NA
"P - Greater San Antonio",2020-06-20,270,192.428571428571,NA,NA
"P - Greater San Antonio",2020-06-21,293,214.142857142857,NA,NA
"P - Greater San Antonio",2020-06-22,324,240.714285714286,NA,NA
"P - Greater San Antonio",2020-06-23,350,267.571428571429,NA,NA
"P - Greater San Antonio",2020-06-24,388,296.285714285714,NA,NA
"P - Greater San Antonio",2020-06-25,381,323.285714285714,NA,NA
"P - Greater San Antonio",2020-06-26,408,344.857142857143,NA,NA
"P - Greater San Antonio",2020-06-27,7,307.285714285714,NA,NA
"P - Greater San Antonio",2020-06-28,19,268.142857142857,NA,NA
"P - Greater San Antonio",2020-06-29,35,226.857142857143,NA,NA
"P - Greater San Antonio",2020-06-30,41,182.714285714286,NA,NA
"P - Greater San Antonio",2020-07-01,44,133.571428571429,NA,NA
"P - Greater San Antonio",2020-07-02,55,87,NA,NA
"P - Greater San Antonio",2020-07-03,63,37.7142857142857,NA,NA
"P - Greater San Antonio",2020-07-04,67,46.2857142857143,NA,NA
"P - Greater San Antonio",2020-07-05,75,54.2857142857143,NA,NA
"P - Greater San Antonio",2020-07-06,78,60.4285714285714,NA,NA
"P - Greater San Antonio",2020-07-07,NA,NA,NA,NA
"P - Greater San Antonio",2020-07-08,NA,NA,NA,NA
"P - Greater San Antonio",2020-07-09,NA,NA,NA,NA
"P - Greater San Antonio",2020-07-10,NA,58.8485203397514,0,123.899174371956
"P - Greater San Antonio",2020-07-11,NA,54.5880848233834,0,129.706763195472
"P - Greater San Antonio",2020-07-12,NA,58.4121221165544,0,141.001250669012
"P - Greater San Antonio",2020-07-13,NA,54.9797825908457,0,145.574216815475
"P - Greater San Antonio",2020-07-14,NA,58.0605461181211,0,155.045345268217
"P - Greater San Antonio",2020-07-15,NA,55.2953465101277,0,159.086417698412
"P - Greater San Antonio",2020-07-16,NA,57.7773055453962,0,167.266904778197
"P - Greater San Antonio",2020-07-17,NA,55.5495746304402,0,171.042510071231
"P - Greater San Antonio",2020-07-18,NA,57.5491181196477,0,178.245144444786
"P - Greater San Antonio",2020-07-19,NA,55.754388721052,0,181.871172528544
"Q - Greater Houston",2020-03-04,NA,NA,NA,NA
"Q - Greater Houston",2020-03-05,NA,NA,NA,NA
"Q - Greater Houston",2020-03-06,NA,NA,NA,NA
"Q - Greater Houston",2020-03-07,NA,NA,NA,NA
"Q - Greater Houston",2020-03-08,NA,NA,NA,NA
"Q - Greater Houston",2020-03-09,NA,NA,NA,NA
"Q - Greater Houston",2020-03-10,NA,NA,NA,NA
"Q - Greater Houston",2020-03-11,NA,NA,NA,NA
"Q - Greater Houston",2020-03-12,NA,NA,NA,NA
"Q - Greater Houston",2020-03-13,NA,NA,NA,NA
"Q - Greater Houston",2020-03-14,NA,NA,NA,NA
"Q - Greater Houston",2020-03-15,NA,NA,NA,NA
"Q - Greater Houston",2020-03-16,NA,NA,NA,NA
"Q - Greater Houston",2020-03-17,NA,NA,NA,NA
"Q - Greater Houston",2020-03-18,NA,NA,NA,NA
"Q - Greater Houston",2020-03-19,NA,NA,NA,NA
"Q - Greater Houston",2020-03-20,NA,NA,NA,NA
"Q - Greater Houston",2020-03-21,NA,NA,NA,NA
"Q - Greater Houston",2020-03-22,NA,NA,NA,NA
"Q - Greater Houston",2020-03-23,NA,NA,NA,NA
"Q - Greater Houston",2020-03-24,NA,NA,NA,NA
"Q - Greater Houston",2020-03-25,NA,NA,NA,NA
"Q - Greater Houston",2020-03-26,NA,NA,NA,NA
"Q - Greater Houston",2020-03-27,NA,NA,NA,NA
"Q - Greater Houston",2020-03-28,NA,NA,NA,NA
"Q - Greater Houston",2020-03-29,NA,NA,NA,NA
"Q - Greater Houston",2020-03-30,NA,NA,NA,NA
"Q - Greater Houston",2020-03-31,NA,NA,NA,NA
"Q - Greater Houston",2020-04-01,NA,NA,NA,NA
"Q - Greater Houston",2020-04-02,NA,NA,NA,NA
"Q - Greater Houston",2020-04-03,NA,NA,NA,NA
"Q - Greater Houston",2020-04-04,NA,NA,NA,NA
"Q - Greater Houston",2020-04-05,NA,NA,NA,NA
"Q - Greater Houston",2020-04-06,NA,NA,NA,NA
"Q - Greater Houston",2020-04-07,NA,NA,NA,NA
"Q - Greater Houston",2020-04-08,429,NA,NA,NA
"Q - Greater Houston",2020-04-09,277,NA,NA,NA
"Q - Greater Houston",2020-04-10,179,NA,NA,NA
"Q - Greater Houston",2020-04-11,283,NA,NA,NA
"Q - Greater Houston",2020-04-12,312,NA,NA,NA
"Q - Greater Houston",2020-04-13,275,NA,NA,NA
"Q - Greater Houston",2020-04-14,269,289.142857142857,NA,NA
"Q - Greater Houston",2020-04-15,194,255.571428571429,NA,NA
"Q - Greater Houston",2020-04-16,288,257.142857142857,NA,NA
"Q - Greater Houston",2020-04-17,277,271.142857142857,NA,NA
"Q - Greater Houston",2020-04-18,277,270.285714285714,NA,NA
"Q - Greater Houston",2020-04-19,272,264.571428571429,NA,NA
"Q - Greater Houston",2020-04-20,270,263.857142857143,NA,NA
"Q - Greater Houston",2020-04-21,263,263,NA,NA
"Q - Greater Houston",2020-04-22,250,271,NA,NA
"Q - Greater Houston",2020-04-23,249,265.428571428571,NA,NA
"Q - Greater Houston",2020-04-24,251,261.714285714286,NA,NA
"Q - Greater Houston",2020-04-25,264,259.857142857143,NA,NA
"Q - Greater Houston",2020-04-26,232,254.142857142857,NA,NA
"Q - Greater Houston",2020-04-27,234,249,NA,NA
"Q - Greater Houston",2020-04-28,258,248.285714285714,NA,NA
"Q - Greater Houston",2020-04-29,230,245.428571428571,NA,NA
"Q - Greater Houston",2020-04-30,183,236,NA,NA
"Q - Greater Houston",2020-05-01,222,231.857142857143,NA,NA
"Q - Greater Houston",2020-05-02,290,235.571428571429,NA,NA
"Q - Greater Houston",2020-05-03,232,235.571428571429,NA,NA
"Q - Greater Houston",2020-05-04,242,236.714285714286,NA,NA
"Q - Greater Houston",2020-05-05,228,232.428571428571,NA,NA
"Q - Greater Houston",2020-05-06,237,233.428571428571,NA,NA
"Q - Greater Houston",2020-05-07,237,241.142857142857,NA,NA
"Q - Greater Houston",2020-05-08,211,239.571428571429,NA,NA
"Q - Greater Houston",2020-05-09,232,231.285714285714,NA,NA
"Q - Greater Houston",2020-05-10,231,231.142857142857,NA,NA
"Q - Greater Houston",2020-05-11,220,228,NA,NA
"Q - Greater Houston",2020-05-12,210,225.428571428571,NA,NA
"Q - Greater Houston",2020-05-13,221,223.142857142857,NA,NA
"Q - Greater Houston",2020-05-14,201,218,NA,NA
"Q - Greater Houston",2020-05-15,206,217.285714285714,NA,NA
"Q - Greater Houston",2020-05-16,229,216.857142857143,NA,NA
"Q - Greater Houston",2020-05-17,235,217.428571428571,NA,NA
"Q - Greater Houston",2020-05-18,236,219.714285714286,NA,NA
"Q - Greater Houston",2020-05-19,214,220.285714285714,NA,NA
"Q - Greater Houston",2020-05-20,202,217.571428571429,NA,NA
"Q - Greater Houston",2020-05-21,215,219.571428571429,NA,NA
"Q - Greater Houston",2020-05-22,205,219.428571428571,NA,NA
"Q - Greater Houston",2020-05-23,210,216.714285714286,NA,NA
"Q - Greater Houston",2020-05-24,221,214.714285714286,NA,NA
"Q - Greater Houston",2020-05-25,231,214,NA,NA
"Q - Greater Houston",2020-05-26,215,214.142857142857,NA,NA
"Q - Greater Houston",2020-05-27,246,220.428571428571,NA,NA
"Q - Greater Houston",2020-05-28,243,224.428571428571,NA,NA
"Q - Greater Houston",2020-05-29,262,232.571428571429,NA,NA
"Q - Greater Houston",2020-05-30,273,241.571428571429,NA,NA
"Q - Greater Houston",2020-05-31,270,248.571428571429,NA,NA
"Q - Greater Houston",2020-06-01,282,255.857142857143,NA,NA
"Q - Greater Houston",2020-06-02,298,267.714285714286,NA,NA
"Q - Greater Houston",2020-06-03,281,272.714285714286,NA,NA
"Q - Greater Houston",2020-06-04,300,280.857142857143,NA,NA
"Q - Greater Houston",2020-06-05,329,290.428571428571,NA,NA
"Q - Greater Houston",2020-06-06,331,298.714285714286,NA,NA
"Q - Greater Houston",2020-06-07,360,311.571428571429,NA,NA
"Q - Greater Houston",2020-06-08,339,319.714285714286,NA,NA
"Q - Greater Houston",2020-06-09,345,326.428571428571,NA,NA
"Q - Greater Houston",2020-06-10,356,337.142857142857,NA,NA
"Q - Greater Houston",2020-06-11,362,346,NA,NA
"Q - Greater Houston",2020-06-12,373,352.285714285714,NA,NA
"Q - Greater Houston",2020-06-13,384,359.857142857143,NA,NA
"Q - Greater Houston",2020-06-14,393,364.571428571429,NA,NA
"Q - Greater Houston",2020-06-15,411,374.857142857143,NA,NA
"Q - Greater Houston",2020-06-16,9,326.857142857143,NA,NA
"Q - Greater Houston",2020-06-17,11,277.571428571429,NA,NA
"Q - Greater Houston",2020-06-18,14,227.857142857143,NA,NA
"Q - Greater Houston",2020-06-19,39,180.142857142857,NA,NA
"Q - Greater Houston",2020-06-20,59,133.714285714286,NA,NA
"Q - Greater Houston",2020-06-21,66,87,NA,NA
"Q - Greater Houston",2020-06-22,83,40.1428571428571,NA,NA
"Q - Greater Houston",2020-06-23,96,52.5714285714286,NA,NA
"Q - Greater Houston",2020-06-24,103,65.7142857142857,NA,NA
"Q - Greater Houston",2020-06-25,100,78,NA,NA
"Q - Greater Houston",2020-06-26,108,87.8571428571429,NA,NA
"Q - Greater Houston",2020-06-27,127,97.5714285714286,NA,NA
"Q - Greater Houston",2020-06-28,131,106.857142857143,NA,NA
"Q - Greater Houston",2020-06-29,136,114.428571428571,NA,NA
"Q - Greater Houston",2020-06-30,137,120.285714285714,NA,NA
"Q - Greater Houston",2020-07-01,142,125.857142857143,NA,NA
"Q - Greater Houston",2020-07-02,145,132.285714285714,NA,NA
