"Date","County","Cases_Daily"
2020-04-10,"Dallam",0
2020-04-11,"Dallam",0
2020-04-12,"Dallam",0
2020-04-13,"Dallam",0
2020-04-14,"Dallam",1
2020-04-15,"Dallam",0
2020-04-16,"Dallam",0
2020-04-17,"Dallam",1
2020-04-18,"Dallam",0
2020-04-19,"Dallam",0
2020-04-20,"Dallam",0
2020-04-21,"Dallam",0
2020-04-22,"Dallam",1
2020-04-23,"Dallam",0
2020-04-24,"Dallam",1
2020-04-25,"Dallam",4
2020-04-26,"Dallam",0
2020-04-27,"Dallam",0
2020-04-28,"Dallam",0
2020-04-29,"Dallam",2
2020-04-30,"Dallam",0
2020-05-01,"Dallam",0
2020-05-02,"Dallam",2
2020-05-03,"Dallam",0
2020-05-04,"Dallam",1
2020-05-05,"Dallam",0
2020-05-06,"Dallam",0
2020-05-07,"Dallam",0
2020-05-08,"Dallam",1
2020-05-09,"Dallam",2
2020-05-10,"Dallam",0
2020-05-11,"Dallam",1
2020-05-12,"Dallam",2
2020-05-13,"Dallam",1
2020-05-14,"Dallam",2
2020-05-15,"Dallam",2
2020-05-16,"Dallam",0
2020-05-17,"Dallam",2
2020-05-18,"Dallam",0
2020-05-19,"Dallam",0
2020-05-20,"Dallam",0
2020-05-21,"Dallam",0
2020-05-22,"Dallam",0
2020-05-23,"Dallam",4
2020-05-24,"Dallam",0
2020-05-25,"Dallam",0
2020-05-26,"Dallam",0
2020-05-27,"Dallam",0
2020-05-28,"Dallam",2
2020-05-29,"Dallam",1
2020-05-30,"Dallam",0
2020-05-31,"Dallam",0
2020-06-01,"Dallam",0
2020-06-02,"Dallam",1
2020-06-03,"Dallam",1
2020-06-04,"Dallam",0
2020-06-05,"Dallam",0
2020-06-06,"Dallam",0
2020-06-07,"Dallam",0
2020-06-08,"Dallam",0
2020-06-09,"Dallam",2
2020-06-10,"Dallam",3
2020-06-11,"Dallam",3
2020-06-12,"Dallam",1
2020-06-13,"Dallam",0
2020-06-14,"Dallam",0
2020-06-15,"Dallam",0
2020-06-16,"Dallam",1
2020-06-17,"Dallam",3
2020-06-18,"Dallam",6
2020-06-19,"Dallam",4
2020-06-20,"Dallam",0
2020-06-21,"Dallam",0
2020-06-22,"Dallam",9
2020-06-23,"Dallam",4
2020-06-24,"Dallam",14
2020-06-25,"Dallam",3
2020-06-26,"Dallam",0
2020-06-27,"Dallam",9
2020-06-28,"Dallam",0
2020-06-29,"Dallam",0
2020-06-30,"Dallam",0
2020-07-01,"Dallam",2
2020-07-02,"Dallam",6
2020-07-03,"Dallam",0
2020-07-04,"Dallam",0
2020-07-05,"Dallam",0
2020-07-06,"Dallam",0
2020-07-07,"Dallam",11
2020-07-08,"Dallam",2
2020-07-09,"Dallam",0
2020-07-10,"Dallam",12
2020-07-11,"Dallam",0
2020-07-12,"Dallam",0
2020-07-13,"Dallam",0
2020-07-14,"Dallam",10
2020-07-15,"Dallam",3
2020-07-16,"Dallam",5
2020-07-17,"Dallam",1
2020-07-18,"Dallam",11
2020-07-19,"Dallam",0
2020-07-20,"Dallam",3
2020-07-21,"Dallam",1
2020-07-22,"Dallam",8
2020-07-23,"Dallam",13
2020-07-24,"Dallam",2
2020-07-25,"Dallam",0
2020-07-26,"Dallam",0
2020-07-27,"Dallam",0
2020-07-28,"Dallam",0
2020-07-29,"Dallam",0
2020-07-30,"Dallam",4
2020-07-31,"Dallam",1
2020-08-01,"Dallam",1
2020-08-02,"Dallam",0
2020-08-03,"Dallam",0
2020-08-04,"Dallam",1
2020-08-05,"Dallam",3
2020-08-06,"Dallam",4
2020-08-07,"Dallam",0
2020-08-08,"Dallam",3
2020-08-09,"Dallam",0
2020-08-10,"Dallam",0
2020-08-11,"Dallam",3
2020-08-12,"Dallam",2
2020-08-13,"Dallam",1
2020-08-14,"Dallam",0
2020-08-15,"Dallam",0
2020-08-16,"Dallam",0
2020-08-17,"Dallam",0
2020-08-18,"Dallam",3
2020-08-19,"Dallam",0
2020-08-20,"Dallam",0
2020-08-21,"Dallam",2
2020-08-22,"Dallam",1
2020-08-23,"Dallam",0
2020-08-24,"Dallam",0
2020-08-25,"Dallam",2
2020-08-26,"Dallam",2
2020-08-27,"Dallam",0
2020-08-28,"Dallam",0
2020-08-29,"Dallam",2
2020-08-30,"Dallam",0
2020-08-31,"Dallam",0
2020-03-04,"Dallas",0
2020-03-05,"Dallas",0
2020-03-06,"Dallas",0
2020-03-07,"Dallas",0
2020-03-08,"Dallas",0
2020-03-09,"Dallas",0
2020-03-10,"Dallas",0
2020-03-11,"Dallas",2
2020-03-12,"Dallas",1
2020-03-13,"Dallas",0
2020-03-14,"Dallas",0
2020-03-15,"Dallas",5
2020-03-16,"Dallas",0
2020-03-17,"Dallas",1
2020-03-18,"Dallas",6
2020-03-19,"Dallas",5
2020-03-20,"Dallas",2
2020-03-21,"Dallas",8
2020-03-22,"Dallas",0
2020-03-23,"Dallas",3
2020-03-24,"Dallas",98
2020-03-25,"Dallas",38
2020-03-26,"Dallas",134
2020-03-27,"Dallas",64
2020-03-28,"Dallas",0
2020-03-29,"Dallas",72
2020-03-30,"Dallas",49
2020-03-31,"Dallas",61
2020-04-01,"Dallas",82
2020-04-02,"Dallas",100
2020-04-03,"Dallas",100
2020-04-04,"Dallas",90
2020-04-05,"Dallas",94
2020-04-06,"Dallas",97
2020-04-07,"Dallas",43
2020-04-08,"Dallas",106
2020-04-09,"Dallas",63
2020-04-10,"Dallas",108
2020-04-11,"Dallas",105
2020-04-12,"Dallas",107
2020-04-13,"Dallas",79
2020-04-14,"Dallas",65
2020-04-15,"Dallas",89
2020-04-16,"Dallas",109
2020-04-17,"Dallas",80
2020-04-18,"Dallas",124
2020-04-19,"Dallas",134
2020-04-20,"Dallas",104
2020-04-21,"Dallas",84
2020-04-22,"Dallas",90
2020-04-23,"Dallas",81
2020-04-24,"Dallas",80
2020-04-25,"Dallas",71
2020-04-26,"Dallas",75
2020-04-27,"Dallas",105
2020-04-28,"Dallas",91
2020-04-29,"Dallas",135
2020-04-30,"Dallas",112
2020-05-01,"Dallas",179
2020-05-02,"Dallas",187
2020-05-03,"Dallas",181
2020-05-04,"Dallas",234
2020-05-05,"Dallas",237
2020-05-06,"Dallas",253
2020-05-07,"Dallas",246
2020-05-08,"Dallas",251
2020-05-09,"Dallas",249
2020-05-10,"Dallas",250
2020-05-11,"Dallas",251
2020-05-12,"Dallas",253
2020-05-13,"Dallas",236
2020-05-14,"Dallas",243
2020-05-15,"Dallas",235
2020-05-16,"Dallas",199
2020-05-17,"Dallas",214
2020-05-18,"Dallas",205
2020-05-19,"Dallas",224
2020-05-20,"Dallas",225
2020-05-21,"Dallas",0
2020-05-22,"Dallas",369
2020-05-23,"Dallas",204
2020-05-24,"Dallas",172
2020-05-25,"Dallas",178
2020-05-26,"Dallas",171
2020-05-27,"Dallas",190
2020-05-28,"Dallas",197
2020-05-29,"Dallas",202
2020-05-30,"Dallas",200
2020-05-31,"Dallas",219
2020-06-01,"Dallas",228
2020-06-02,"Dallas",228
2020-06-03,"Dallas",257
2020-06-04,"Dallas",239
2020-06-05,"Dallas",285
2020-06-06,"Dallas",298
2020-06-07,"Dallas",289
2020-06-08,"Dallas",263
2020-06-09,"Dallas",254
2020-06-10,"Dallas",298
2020-06-11,"Dallas",300
2020-06-12,"Dallas",312
2020-06-13,"Dallas",328
2020-06-14,"Dallas",345
2020-06-15,"Dallas",302
2020-06-16,"Dallas",305
2020-06-17,"Dallas",306
2020-06-18,"Dallas",413
2020-06-19,"Dallas",392
2020-06-20,"Dallas",394
2020-06-21,"Dallas",395
2020-06-22,"Dallas",408
2020-06-23,"Dallas",454
2020-06-24,"Dallas",445
2020-06-25,"Dallas",391
2020-06-26,"Dallas",403
2020-06-27,"Dallas",496
2020-06-28,"Dallas",561
2020-06-29,"Dallas",570
2020-06-30,"Dallas",572
2020-07-01,"Dallas",601
2020-07-02,"Dallas",544
2020-07-03,"Dallas",708
2020-07-04,"Dallas",1085
2020-07-05,"Dallas",1103
2020-07-06,"Dallas",1062
2020-07-07,"Dallas",1214
2020-07-08,"Dallas",1077
2020-07-09,"Dallas",1029
2020-07-10,"Dallas",1201
2020-07-11,"Dallas",1164
2020-07-12,"Dallas",1101
2020-07-13,"Dallas",1174
2020-07-14,"Dallas",1114
2020-07-15,"Dallas",1000
2020-07-16,"Dallas",1055
2020-07-17,"Dallas",1027
2020-07-18,"Dallas",1195
2020-07-19,"Dallas",1031
2020-07-20,"Dallas",1044
2020-07-21,"Dallas",1026
2020-07-22,"Dallas",734
2020-07-23,"Dallas",413
2020-07-24,"Dallas",648
2020-07-25,"Dallas",659
2020-07-26,"Dallas",1267
2020-07-27,"Dallas",800
2020-07-28,"Dallas",426
2020-07-29,"Dallas",789
2020-07-30,"Dallas",704
2020-07-31,"Dallas",537
2020-08-01,"Dallas",707
2020-08-02,"Dallas",614
2020-08-03,"Dallas",518
2020-08-04,"Dallas",382
2020-08-05,"Dallas",641
2020-08-06,"Dallas",508
2020-08-07,"Dallas",230
2020-08-08,"Dallas",422
2020-08-09,"Dallas",540
2020-08-10,"Dallas",843
2020-08-11,"Dallas",581
2020-08-12,"Dallas",298
2020-08-13,"Dallas",234
2020-08-14,"Dallas",641
2020-08-15,"Dallas",885
2020-08-16,"Dallas",754
2020-08-17,"Dallas",166
2020-08-18,"Dallas",1850
2020-08-19,"Dallas",237
2020-08-20,"Dallas",355
2020-08-21,"Dallas",102
2020-08-22,"Dallas",255
2020-08-23,"Dallas",224
2020-08-24,"Dallas",239
2020-08-25,"Dallas",98
2020-08-26,"Dallas",217
2020-08-27,"Dallas",154
2020-08-28,"Dallas",160
2020-08-29,"Dallas",258
2020-08-30,"Dallas",369
2020-08-31,"Dallas",119
2020-03-04,"Dawson",0
2020-03-05,"Dawson",0
2020-03-06,"Dawson",0
2020-03-07,"Dawson",0
2020-03-08,"Dawson",0
2020-03-09,"Dawson",0
2020-03-10,"Dawson",0
2020-03-11,"Dawson",0
2020-03-12,"Dawson",0
2020-03-13,"Dawson",0
2020-03-14,"Dawson",0
2020-03-15,"Dawson",0
2020-03-16,"Dawson",0
2020-03-17,"Dawson",0
2020-03-18,"Dawson",0
2020-03-19,"Dawson",0
2020-03-20,"Dawson",0
2020-03-21,"Dawson",0
2020-03-22,"Dawson",0
2020-03-23,"Dawson",0
2020-03-24,"Dawson",0
2020-03-25,"Dawson",0
2020-03-26,"Dawson",0
2020-03-27,"Dawson",0
2020-03-28,"Dawson",0
2020-03-29,"Dawson",1
2020-03-30,"Dawson",0
2020-03-31,"Dawson",2
2020-04-01,"Dawson",0
2020-04-02,"Dawson",0
2020-04-03,"Dawson",0
2020-04-04,"Dawson",0
2020-04-05,"Dawson",0
2020-04-06,"Dawson",0
2020-04-07,"Dawson",2
2020-04-08,"Dawson",0
2020-04-09,"Dawson",0
2020-04-10,"Dawson",0
2020-04-11,"Dawson",1
2020-04-12,"Dawson",0
2020-04-13,"Dawson",2
2020-04-14,"Dawson",0
2020-04-15,"Dawson",0
2020-04-16,"Dawson",0
2020-04-17,"Dawson",4
2020-04-18,"Dawson",0
2020-04-19,"Dawson",0
2020-04-20,"Dawson",1
2020-04-21,"Dawson",1
2020-04-22,"Dawson",0
2020-04-23,"Dawson",4
2020-04-24,"Dawson",0
2020-04-25,"Dawson",0
2020-04-26,"Dawson",3
2020-04-27,"Dawson",0
2020-04-28,"Dawson",0
2020-04-29,"Dawson",0
2020-04-30,"Dawson",3
2020-05-01,"Dawson",0
2020-05-02,"Dawson",2
2020-05-03,"Dawson",0
2020-05-04,"Dawson",0
2020-05-05,"Dawson",3
2020-05-06,"Dawson",1
2020-05-07,"Dawson",0
2020-05-08,"Dawson",0
2020-05-09,"Dawson",0
2020-05-10,"Dawson",0
2020-05-11,"Dawson",0
2020-05-12,"Dawson",0
2020-05-13,"Dawson",2
2020-05-14,"Dawson",0
2020-05-15,"Dawson",4
2020-05-16,"Dawson",2
2020-05-17,"Dawson",0
2020-05-18,"Dawson",0
2020-05-19,"Dawson",0
2020-05-20,"Dawson",1
2020-05-21,"Dawson",0
2020-05-22,"Dawson",0
2020-05-23,"Dawson",0
2020-05-24,"Dawson",0
2020-05-25,"Dawson",0
2020-05-26,"Dawson",1
2020-05-27,"Dawson",0
2020-05-28,"Dawson",0
2020-05-29,"Dawson",1
2020-05-30,"Dawson",1
2020-05-31,"Dawson",0
2020-06-01,"Dawson",0
2020-06-02,"Dawson",0
2020-06-03,"Dawson",1
2020-06-04,"Dawson",2
2020-06-05,"Dawson",0
2020-06-06,"Dawson",0
2020-06-07,"Dawson",0
2020-06-08,"Dawson",0
2020-06-09,"Dawson",0
2020-06-10,"Dawson",0
2020-06-11,"Dawson",0
2020-06-12,"Dawson",0
2020-06-13,"Dawson",0
2020-06-14,"Dawson",0
2020-06-15,"Dawson",0
2020-06-16,"Dawson",0
2020-06-17,"Dawson",0
2020-06-18,"Dawson",0
2020-06-19,"Dawson",0
2020-06-20,"Dawson",0
2020-06-21,"Dawson",0
2020-06-22,"Dawson",0
2020-06-23,"Dawson",0
2020-06-24,"Dawson",0
2020-06-25,"Dawson",0
2020-06-26,"Dawson",0
2020-06-27,"Dawson",0
2020-06-28,"Dawson",0
2020-06-29,"Dawson",0
2020-06-30,"Dawson",7
2020-07-01,"Dawson",0
2020-07-02,"Dawson",7
2020-07-03,"Dawson",0
2020-07-04,"Dawson",11
2020-07-05,"Dawson",0
2020-07-06,"Dawson",0
2020-07-07,"Dawson",0
2020-07-08,"Dawson",0
2020-07-09,"Dawson",5
2020-07-10,"Dawson",0
2020-07-11,"Dawson",8
2020-07-12,"Dawson",0
2020-07-13,"Dawson",0
2020-07-14,"Dawson",9
2020-07-15,"Dawson",2
2020-07-16,"Dawson",4
2020-07-17,"Dawson",7
2020-07-18,"Dawson",1
2020-07-19,"Dawson",0
2020-07-20,"Dawson",0
2020-07-21,"Dawson",0
2020-07-22,"Dawson",6
2020-07-23,"Dawson",0
2020-07-24,"Dawson",10
2020-07-25,"Dawson",0
2020-07-26,"Dawson",0
2020-07-27,"Dawson",0
2020-07-28,"Dawson",5
2020-07-29,"Dawson",1
2020-07-30,"Dawson",5
2020-07-31,"Dawson",0
2020-08-01,"Dawson",4
2020-08-02,"Dawson",0
2020-08-03,"Dawson",0
2020-08-04,"Dawson",0
2020-08-05,"Dawson",0
2020-08-06,"Dawson",3
2020-08-07,"Dawson",3
2020-08-08,"Dawson",2
2020-08-09,"Dawson",0
2020-08-10,"Dawson",0
2020-08-11,"Dawson",12
2020-08-12,"Dawson",0
2020-08-13,"Dawson",0
2020-08-14,"Dawson",5
2020-08-15,"Dawson",10
2020-08-16,"Dawson",0
2020-08-17,"Dawson",0
2020-08-18,"Dawson",0
2020-08-19,"Dawson",5
2020-08-20,"Dawson",4
2020-08-21,"Dawson",3
2020-08-22,"Dawson",3
2020-08-23,"Dawson",0
2020-08-24,"Dawson",0
2020-08-25,"Dawson",2
2020-08-26,"Dawson",1
2020-08-27,"Dawson",10
2020-08-28,"Dawson",0
2020-08-29,"Dawson",7
2020-08-30,"Dawson",0
2020-08-31,"Dawson",0
2020-03-04,"Deaf Smith",0
2020-03-05,"Deaf Smith",0
2020-03-06,"Deaf Smith",0
2020-03-07,"Deaf Smith",0
2020-03-08,"Deaf Smith",0
2020-03-09,"Deaf Smith",0
2020-03-10,"Deaf Smith",0
2020-03-11,"Deaf Smith",0
2020-03-12,"Deaf Smith",0
2020-03-13,"Deaf Smith",0
2020-03-14,"Deaf Smith",0
2020-03-15,"Deaf Smith",0
2020-03-16,"Deaf Smith",0
2020-03-17,"Deaf Smith",0
2020-03-18,"Deaf Smith",0
2020-03-19,"Deaf Smith",0
2020-03-20,"Deaf Smith",0
2020-03-21,"Deaf Smith",1
2020-03-22,"Deaf Smith",0
2020-03-23,"Deaf Smith",0
2020-03-24,"Deaf Smith",1
2020-03-25,"Deaf Smith",0
2020-03-26,"Deaf Smith",0
2020-03-27,"Deaf Smith",0
2020-03-28,"Deaf Smith",0
2020-03-29,"Deaf Smith",0
2020-03-30,"Deaf Smith",0
2020-03-31,"Deaf Smith",0
2020-04-01,"Deaf Smith",0
2020-04-02,"Deaf Smith",0
2020-04-03,"Deaf Smith",1
2020-04-04,"Deaf Smith",2
2020-04-05,"Deaf Smith",0
2020-04-06,"Deaf Smith",2
2020-04-07,"Deaf Smith",0
2020-04-08,"Deaf Smith",0
2020-04-09,"Deaf Smith",0
2020-04-10,"Deaf Smith",0
2020-04-11,"Deaf Smith",0
2020-04-12,"Deaf Smith",0
2020-04-13,"Deaf Smith",1
2020-04-14,"Deaf Smith",3
2020-04-15,"Deaf Smith",0
2020-04-16,"Deaf Smith",0
2020-04-17,"Deaf Smith",0
2020-04-18,"Deaf Smith",0
2020-04-19,"Deaf Smith",1
2020-04-20,"Deaf Smith",0
2020-04-21,"Deaf Smith",2
2020-04-22,"Deaf Smith",0
2020-04-23,"Deaf Smith",3
2020-04-24,"Deaf Smith",4
2020-04-25,"Deaf Smith",0
2020-04-26,"Deaf Smith",0
2020-04-27,"Deaf Smith",4
2020-04-28,"Deaf Smith",1
2020-04-29,"Deaf Smith",0
2020-04-30,"Deaf Smith",5
2020-05-01,"Deaf Smith",0
2020-05-02,"Deaf Smith",3
2020-05-03,"Deaf Smith",1
2020-05-04,"Deaf Smith",2
2020-05-05,"Deaf Smith",1
2020-05-06,"Deaf Smith",3
2020-05-07,"Deaf Smith",0
2020-05-08,"Deaf Smith",5
2020-05-09,"Deaf Smith",0
2020-05-10,"Deaf Smith",13
2020-05-11,"Deaf Smith",0
2020-05-12,"Deaf Smith",8
2020-05-13,"Deaf Smith",25
2020-05-14,"Deaf Smith",1
2020-05-15,"Deaf Smith",26
2020-05-16,"Deaf Smith",1
2020-05-17,"Deaf Smith",2
2020-05-18,"Deaf Smith",0
2020-05-19,"Deaf Smith",11
2020-05-20,"Deaf Smith",6
2020-05-21,"Deaf Smith",2
2020-05-22,"Deaf Smith",12
2020-05-23,"Deaf Smith",4
2020-05-24,"Deaf Smith",0
2020-05-25,"Deaf Smith",0
2020-05-26,"Deaf Smith",0
2020-05-27,"Deaf Smith",2
2020-05-28,"Deaf Smith",3
2020-05-29,"Deaf Smith",1
2020-05-30,"Deaf Smith",2
2020-05-31,"Deaf Smith",0
2020-06-01,"Deaf Smith",0
2020-06-02,"Deaf Smith",0
2020-06-03,"Deaf Smith",3
2020-06-04,"Deaf Smith",0
2020-06-05,"Deaf Smith",8
2020-06-06,"Deaf Smith",2
2020-06-07,"Deaf Smith",0
2020-06-08,"Deaf Smith",0
2020-06-09,"Deaf Smith",7
2020-06-10,"Deaf Smith",7
2020-06-11,"Deaf Smith",2
2020-06-12,"Deaf Smith",11
2020-06-13,"Deaf Smith",9
2020-06-14,"Deaf Smith",0
2020-06-15,"Deaf Smith",0
2020-06-16,"Deaf Smith",10
2020-06-17,"Deaf Smith",1
2020-06-18,"Deaf Smith",3
2020-06-19,"Deaf Smith",7
2020-06-20,"Deaf Smith",0
2020-06-21,"Deaf Smith",0
2020-06-22,"Deaf Smith",9
2020-06-23,"Deaf Smith",12
2020-06-24,"Deaf Smith",8
2020-06-25,"Deaf Smith",6
2020-06-26,"Deaf Smith",16
2020-06-27,"Deaf Smith",3
2020-06-28,"Deaf Smith",0
2020-06-29,"Deaf Smith",0
2020-06-30,"Deaf Smith",5
2020-07-01,"Deaf Smith",13
2020-07-02,"Deaf Smith",19
2020-07-03,"Deaf Smith",13
2020-07-04,"Deaf Smith",18
2020-07-05,"Deaf Smith",0
2020-07-06,"Deaf Smith",0
2020-07-07,"Deaf Smith",16
2020-07-08,"Deaf Smith",12
2020-07-09,"Deaf Smith",18
2020-07-10,"Deaf Smith",2
2020-07-11,"Deaf Smith",6
2020-07-12,"Deaf Smith",0
2020-07-13,"Deaf Smith",0
2020-07-14,"Deaf Smith",1
2020-07-15,"Deaf Smith",14
2020-07-16,"Deaf Smith",7
2020-07-17,"Deaf Smith",1
2020-07-18,"Deaf Smith",7
2020-07-19,"Deaf Smith",0
2020-07-20,"Deaf Smith",8
2020-07-21,"Deaf Smith",21
2020-07-22,"Deaf Smith",18
2020-07-23,"Deaf Smith",5
2020-07-24,"Deaf Smith",8
2020-07-25,"Deaf Smith",11
2020-07-26,"Deaf Smith",0
2020-07-27,"Deaf Smith",0
2020-07-28,"Deaf Smith",9
2020-07-29,"Deaf Smith",19
2020-07-30,"Deaf Smith",27
2020-07-31,"Deaf Smith",16
2020-08-01,"Deaf Smith",16
2020-08-02,"Deaf Smith",0
2020-08-03,"Deaf Smith",0
2020-08-04,"Deaf Smith",15
2020-08-05,"Deaf Smith",17
2020-08-06,"Deaf Smith",15
2020-08-07,"Deaf Smith",13
2020-08-08,"Deaf Smith",10
2020-08-09,"Deaf Smith",0
2020-08-10,"Deaf Smith",0
2020-08-11,"Deaf Smith",7
2020-08-12,"Deaf Smith",6
2020-08-13,"Deaf Smith",22
2020-08-14,"Deaf Smith",21
2020-08-15,"Deaf Smith",3
2020-08-16,"Deaf Smith",0
2020-08-17,"Deaf Smith",0
2020-08-18,"Deaf Smith",12
2020-08-19,"Deaf Smith",16
2020-08-20,"Deaf Smith",7
2020-08-21,"Deaf Smith",1
2020-08-22,"Deaf Smith",8
2020-08-23,"Deaf Smith",0
2020-08-24,"Deaf Smith",0
2020-08-25,"Deaf Smith",11
2020-08-26,"Deaf Smith",4
2020-08-27,"Deaf Smith",5
2020-08-28,"Deaf Smith",8
2020-08-29,"Deaf Smith",3
2020-08-30,"Deaf Smith",0
2020-08-31,"Deaf Smith",0
2020-03-04,"Delta",0
2020-03-05,"Delta",0
2020-03-06,"Delta",0
2020-03-07,"Delta",0
2020-03-08,"Delta",0
2020-03-09,"Delta",0
2020-03-10,"Delta",0
2020-03-11,"Delta",0
2020-03-12,"Delta",0
2020-03-13,"Delta",0
2020-03-14,"Delta",0
2020-03-15,"Delta",0
2020-03-16,"Delta",0
2020-03-17,"Delta",0
2020-03-18,"Delta",0
2020-03-19,"Delta",0
2020-03-20,"Delta",0
2020-03-21,"Delta",0
2020-03-22,"Delta",0
2020-03-23,"Delta",0
2020-03-24,"Delta",0
2020-03-25,"Delta",0
2020-03-26,"Delta",0
2020-03-27,"Delta",0
2020-03-28,"Delta",0
2020-03-29,"Delta",0
2020-03-30,"Delta",0
2020-03-31,"Delta",0
2020-04-01,"Delta",0
2020-04-02,"Delta",0
2020-04-03,"Delta",0
2020-04-04,"Delta",0
2020-04-05,"Delta",0
2020-04-06,"Delta",0
2020-04-07,"Delta",0
2020-04-08,"Delta",1
2020-04-09,"Delta",0
2020-04-10,"Delta",0
2020-04-11,"Delta",0
2020-04-12,"Delta",0
2020-04-13,"Delta",0
2020-04-14,"Delta",0
2020-04-15,"Delta",0
2020-04-16,"Delta",0
2020-04-17,"Delta",0
2020-04-18,"Delta",0
2020-04-19,"Delta",0
2020-04-20,"Delta",0
2020-04-21,"Delta",0
2020-04-22,"Delta",0
2020-04-23,"Delta",0
2020-04-24,"Delta",0
2020-04-25,"Delta",0
2020-04-26,"Delta",0
2020-04-27,"Delta",0
2020-04-28,"Delta",0
2020-04-29,"Delta",0
2020-04-30,"Delta",0
2020-05-01,"Delta",0
2020-05-02,"Delta",0
2020-05-03,"Delta",0
2020-05-04,"Delta",0
2020-05-05,"Delta",0
2020-05-06,"Delta",0
2020-05-07,"Delta",0
2020-05-08,"Delta",0
2020-05-09,"Delta",0
2020-05-10,"Delta",0
2020-05-11,"Delta",0
2020-05-12,"Delta",0
2020-05-13,"Delta",0
2020-05-14,"Delta",0
2020-05-15,"Delta",0
2020-05-16,"Delta",0
2020-05-17,"Delta",0
2020-05-18,"Delta",0
2020-05-19,"Delta",0
2020-05-20,"Delta",0
2020-05-21,"Delta",0
2020-05-22,"Delta",0
2020-05-23,"Delta",0
2020-05-24,"Delta",0
2020-05-25,"Delta",0
2020-05-26,"Delta",0
2020-05-27,"Delta",0
2020-05-28,"Delta",0
2020-05-29,"Delta",0
2020-05-30,"Delta",0
2020-05-31,"Delta",0
2020-06-01,"Delta",0
2020-06-02,"Delta",0
2020-06-03,"Delta",1
2020-06-04,"Delta",0
2020-06-05,"Delta",0
2020-06-06,"Delta",0
2020-06-07,"Delta",0
2020-06-08,"Delta",0
2020-06-09,"Delta",0
2020-06-10,"Delta",0
2020-06-11,"Delta",0
2020-06-12,"Delta",0
2020-06-13,"Delta",0
2020-06-14,"Delta",0
2020-06-15,"Delta",0
2020-06-16,"Delta",0
2020-06-17,"Delta",1
2020-06-18,"Delta",0
2020-06-19,"Delta",1
2020-06-20,"Delta",0
2020-06-21,"Delta",0
2020-06-22,"Delta",0
2020-06-23,"Delta",0
2020-06-24,"Delta",1
2020-06-25,"Delta",0
2020-06-26,"Delta",0
2020-06-27,"Delta",0
2020-06-28,"Delta",0
2020-06-29,"Delta",1
2020-06-30,"Delta",0
2020-07-01,"Delta",0
2020-07-02,"Delta",1
2020-07-03,"Delta",0
2020-07-04,"Delta",0
2020-07-05,"Delta",0
2020-07-06,"Delta",0
2020-07-07,"Delta",0
2020-07-08,"Delta",0
2020-07-09,"Delta",0
2020-07-10,"Delta",0
2020-07-11,"Delta",0
2020-07-12,"Delta",1
2020-07-13,"Delta",0
2020-07-14,"Delta",1
2020-07-15,"Delta",0
2020-07-16,"Delta",0
2020-07-17,"Delta",0
2020-07-18,"Delta",0
2020-07-19,"Delta",1
2020-07-20,"Delta",1
2020-07-21,"Delta",0
2020-07-22,"Delta",1
2020-07-23,"Delta",0
2020-07-24,"Delta",0
2020-07-25,"Delta",0
2020-07-26,"Delta",0
2020-07-27,"Delta",0
2020-07-28,"Delta",0
2020-07-29,"Delta",1
2020-07-30,"Delta",0
2020-07-31,"Delta",1
2020-08-01,"Delta",0
2020-08-02,"Delta",2
2020-08-03,"Delta",0
2020-08-04,"Delta",0
2020-08-05,"Delta",0
2020-08-06,"Delta",0
2020-08-07,"Delta",0
2020-08-08,"Delta",0
2020-08-09,"Delta",0
2020-08-10,"Delta",0
2020-08-11,"Delta",1
2020-08-12,"Delta",0
2020-08-13,"Delta",0
2020-08-14,"Delta",0
2020-08-15,"Delta",0
2020-08-16,"Delta",0
2020-08-17,"Delta",0
2020-08-18,"Delta",0
2020-08-19,"Delta",0
2020-08-20,"Delta",1
2020-08-21,"Delta",0
2020-08-22,"Delta",0
2020-08-23,"Delta",0
2020-08-24,"Delta",0
2020-08-25,"Delta",0
2020-08-26,"Delta",0
2020-08-27,"Delta",0
2020-08-28,"Delta",0
2020-08-29,"Delta",0
2020-08-30,"Delta",0
2020-08-31,"Delta",0
2020-03-04,"Denton",0
2020-03-05,"Denton",0
2020-03-06,"Denton",0
2020-03-07,"Denton",0
2020-03-08,"Denton",0
2020-03-09,"Denton",0
2020-03-10,"Denton",0
2020-03-11,"Denton",0
2020-03-12,"Denton",0
2020-03-13,"Denton",0
2020-03-14,"Denton",0
2020-03-15,"Denton",0
2020-03-16,"Denton",0
2020-03-17,"Denton",1
2020-03-18,"Denton",3
2020-03-19,"Denton",0
2020-03-20,"Denton",2
2020-03-21,"Denton",5
2020-03-22,"Denton",1
2020-03-23,"Denton",0
2020-03-24,"Denton",18
2020-03-25,"Denton",0
2020-03-26,"Denton",40
2020-03-27,"Denton",13
2020-03-28,"Denton",54
2020-03-29,"Denton",11
2020-03-30,"Denton",17
2020-03-31,"Denton",26
2020-04-01,"Denton",15
2020-04-02,"Denton",25
2020-04-03,"Denton",23
2020-04-04,"Denton",19
2020-04-05,"Denton",15
2020-04-06,"Denton",16
2020-04-07,"Denton",33
2020-04-08,"Denton",29
2020-04-09,"Denton",32
2020-04-10,"Denton",28
2020-04-11,"Denton",28
2020-04-12,"Denton",20
2020-04-13,"Denton",8
