Date,Level,COVID_ICU_Beds,COVID_ICU_Patients,COVID_General_Beds,COVID_General_Patients
2022-01-16,Galveston,25,28,302,49
2022-01-17,Galveston,25,28,305,57
2022-01-18,Galveston,24,28,322,56
2022-01-19,Galveston,79,23,373,67
2022-01-20,Galveston,94,21,318,59
2022-01-21,Galveston,93,20,329,53
2022-01-22,Galveston,94,19,299,54
2022-01-23,Galveston,94,19,281,51
2022-01-24,Galveston,14,19,293,50
2022-01-25,Galveston,92,18,308,47
2022-01-26,Galveston,94,20,313,41
2022-01-27,Galveston,19,20,308,47
2022-01-28,Galveston,17,20,289,47
2022-01-29,Galveston,91,16,284,44
2022-01-30,Galveston,94,17,271,34
2022-01-31,Galveston,91,18,279,34
2022-02-01,Galveston,94,20,296,33
2022-02-02,Galveston,19,20,318,35
2022-02-03,Galveston,17,20,315,39
2022-02-04,Galveston,18,20,279,36
2022-02-05,Galveston,92,11,270,35
2022-02-06,Galveston,90,12,289,34
2022-02-07,Galveston,92,11,268,36
2022-02-08,Galveston,90,11,290,33
2022-02-09,Galveston,13,11,281,29
2022-02-10,Galveston,93,11,320,31
2022-02-11,Galveston,94,9,362,36
2022-02-12,Galveston,92,11,348,38
2022-02-13,Galveston,90,10,312,29
2022-02-14,Galveston,90,10,300,27
2022-02-15,Galveston,91,8,336,31
2022-02-16,Galveston,93,10,343,31
2022-02-17,Galveston,12,10,317,26
2022-02-18,Galveston,14,10,314,29
2022-02-19,Galveston,12,10,319,33
2022-02-20,Galveston,94,9,310,34
2022-02-21,Galveston,8,9,307,28
2022-02-22,Galveston,93,5,24,28
2022-02-23,Galveston,94,3,322,26
2022-02-24,Galveston,92,3,314,25
2022-02-25,Galveston,5,3,322,29
2022-02-26,Galveston,2,3,288,24
2022-02-27,Galveston,93,3,266,24
2022-02-28,Galveston,92,1,276,22
2022-03-01,Galveston,91,1,305,17
2022-03-02,Galveston,92,3,310,12
2022-03-03,Galveston,94,3,313,10
2022-03-04,Galveston,91,1,315,12
2022-03-05,Galveston,92,1,298,12
2022-03-06,Galveston,94,1,323,12
2022-03-07,Galveston,2,1,313,7
2022-03-08,Galveston,3,1,355,6
2022-03-09,Galveston,92,1,371,8
2022-03-10,Galveston,90,5,370,7
2022-03-11,Galveston,94,5,309,7
2022-03-12,Galveston,4,5,310,7
2022-03-13,Galveston,4,5,285,7
2022-03-14,Galveston,93,5,293,5
2022-03-15,Galveston,94,5,332,8
2022-03-16,Galveston,94,5,298,7
2022-03-17,Galveston,94,5,304,5
2022-03-18,Galveston,93,3,308,6
2022-03-19,Galveston,94,3,296,4
2022-03-20,Galveston,93,2,284,4
2022-03-21,Galveston,3,2,287,6
2022-03-22,Galveston,92,2,4,6
2022-03-23,Galveston,91,2,284,2
2022-03-24,Galveston,93,2,297,1
2022-03-25,Galveston,91,2,301,2
2022-03-26,Galveston,4,2,292,3
2022-03-27,Galveston,92,3,287,2
2022-03-28,Galveston,91,3,282,0
2022-03-29,Galveston,94,3,305,2
2022-03-30,Galveston,90,4,294,2
2022-03-31,Galveston,92,0,313,4
2022-04-01,Galveston,90,0,287,5
2022-04-02,Galveston,94,0,290,5
2022-04-03,Galveston,94,0,269,3
2022-04-04,Galveston,93,0,264,5
2022-04-05,Galveston,92,0,316,4
2022-04-06,Galveston,92,0,306,2
2022-04-07,Galveston,92,0,298,2
2022-04-08,Galveston,92,0,317,3
2022-04-09,Galveston,91,0,297,4
2022-04-10,Galveston,89,0,287,4
2022-04-11,Galveston,88,1,298,4
2022-04-12,Galveston,92,0,340,10
2022-04-13,Galveston,90,0,339,8
2022-04-14,Galveston,93,1,321,4
2022-04-15,Galveston,93,1,319,4
2022-04-16,Galveston,94,0,299,3
2022-04-17,Galveston,93,2,292,3
2022-04-18,Galveston,0,2,301,3
2022-04-19,Galveston,1,2,333,7
2022-04-20,Galveston,91,2,307,0
2022-04-21,Galveston,90,2,308,1
2022-04-22,Galveston,94,1,320,2
2022-04-23,Galveston,92,3,302,3
2022-04-24,Galveston,93,3,286,4
2022-04-25,Galveston,90,2,301,5
2022-04-26,Galveston,92,3,312,4
2022-04-27,Galveston,92,3,299,12
2022-04-28,Galveston,92,3,463,2
2022-04-29,Galveston,91,2,317,4
2022-04-30,Galveston,92,3,280,4
2022-05-01,Galveston,94,3,287,3
2022-05-02,Galveston,92,3,277,4
2022-05-03,Galveston,2,3,311,4
2022-05-04,Galveston,90,1,301,5
2022-05-05,Galveston,94,0,315,3
2022-05-06,Galveston,1,0,342,4
2022-05-07,Galveston,92,2,305,3
2022-05-08,Galveston,91,2,296,4
2022-05-09,Galveston,93,2,291,4
2022-05-10,Galveston,1,2,333,3
2022-05-11,Galveston,91,2,339,2
2022-05-12,Galveston,88,2,315,1
2022-05-13,Galveston,91,2,303,1
2022-05-14,Galveston,92,2,297,4
2022-05-15,Galveston,93,4,304,6
2022-05-16,Galveston,2,4,293,3
2022-05-17,Galveston,92,4,342,6
2022-05-18,Galveston,94,4,351,8
2022-05-19,Galveston,91,4,348,11
2022-05-20,Galveston,3,4,318,7
2022-05-21,Galveston,92,2,313,5
2022-05-22,Galveston,93,2,293,6
2022-05-23,Galveston,93,2,327,4
2022-05-24,Galveston,93,2,311,6
2022-05-25,Galveston,91,2,320,6
2022-05-26,Galveston,92,2,321,10
2022-05-27,Galveston,93,2,295,8
2022-05-28,Galveston,92,2,311,8
2022-05-29,Galveston,91,1,322,7
2022-05-30,Galveston,90,2,325,6
2022-05-31,Galveston,91,2,317,5
2022-06-01,Galveston,94,1,332,4
2022-06-02,Galveston,93,1,348,6
2022-06-03,Galveston,3,1,333,9
2022-06-04,Galveston,94,1,313,6
2022-06-05,Galveston,93,1,309,10
2022-06-06,Galveston,1,1,291,6
2022-06-07,Galveston,3,1,310,12
2022-06-08,Galveston,94,1,351,8
2022-06-09,Galveston,90,2,335,15
2022-06-10,Galveston,94,1,342,14
2022-06-11,Galveston,93,2,350,12
2022-06-12,Galveston,92,2,300,9
2022-06-13,Galveston,1,2,307,10
2022-06-14,Galveston,84,2,329,9
2022-06-15,Galveston,94,1,317,12
2022-06-16,Galveston,2,1,233,9
2022-06-17,Galveston,92,5,337,13
2022-06-18,Galveston,90,5,330,11
2022-06-19,Galveston,93,3,229,11
2022-06-20,Galveston,91,4,304,21
2022-06-21,Galveston,92,4,246,15
2022-06-22,Galveston,93,4,336,25
2022-06-23,Galveston,92,4,321,30
2022-06-24,Galveston,90,5,347,20
2022-06-25,Galveston,92,4,329,24
2022-06-26,Galveston,92,4,325,26
2022-06-27,Galveston,6,4,337,26
2022-06-28,Galveston,94,4,344,30
2022-06-29,Galveston,91,8,336,17
2022-06-30,Galveston,92,6,249,18
2022-07-01,Galveston,3,6,320,26
2022-07-02,Galveston,3,6,25,26
2022-07-03,Galveston,91,4,321,26
2022-07-04,Galveston,92,4,318,25
2022-07-05,Galveston,3,4,313,23
2022-07-06,Galveston,93,4,321,28
2022-07-07,Galveston,92,4,314,20
2022-07-08,Galveston,93,6,339,38
2022-07-09,Galveston,94,3,332,25
2022-07-10,Galveston,93,5,310,21
2022-07-11,Galveston,94,8,315,23
2022-07-12,Galveston,7,8,347,29
2022-07-13,Galveston,4,8,332,32
2022-07-14,Galveston,2,8,306,28
2022-07-15,Galveston,2,8,291,28
2022-07-16,Galveston,92,4,303,29
2022-07-17,Galveston,3,4,312,31
2022-07-18,Galveston,4,4,314,34
2022-07-19,Galveston,6,4,334,33
2022-07-20,Galveston,6,4,332,30
2022-07-21,Galveston,94,4,304,34
2022-07-22,Galveston,92,7,330,33
2022-07-23,Galveston,6,7,31,33
2022-07-24,Galveston,94,5,292,30
2022-07-25,Galveston,94,5,217,16
2022-07-26,Galveston,94,5,325,25
2022-07-27,Galveston,92,3,311,27
2022-07-28,Galveston,93,3,310,27
2022-07-29,Galveston,94,1,250,21
2022-07-30,Galveston,91,3,309,27
2022-07-31,Galveston,94,3,307,26
2022-08-01,Galveston,94,3,306,27
2022-08-02,Galveston,93,4,336,27
2022-08-03,Galveston,94,5,318,22
2022-08-04,Galveston,93,2,314,28
2022-08-05,Galveston,92,2,328,31
2022-08-06,Galveston,93,5,325,34
2022-08-07,Galveston,7,5,300,26
2022-08-08,Galveston,90,5,283,30
2022-08-09,Galveston,94,3,309,31
2022-08-10,Galveston,93,6,321,25
2022-08-11,Galveston,92,5,276,24
2022-08-12,Galveston,94,7,303,22
2022-08-13,Galveston,92,7,290,27
2022-08-14,Galveston,6,7,277,30
2022-08-15,Galveston,6,7,277,30
2022-08-16,Galveston,4,7,307,33
2022-08-17,Galveston,93,5,316,27
2022-08-18,Galveston,94,6,331,24
2022-08-19,Galveston,7,6,326,24
2022-08-20,Galveston,92,6,319,26
2022-08-21,Galveston,7,6,295,24
2022-08-22,Galveston,93,5,309,21
2020-04-01,Jefferson,60,0,269,9
2020-04-02,Jefferson,71,0,119,1
2020-04-03,Jefferson,68,14,240,7
2020-04-04,Jefferson,74,9,262,13
2020-04-05,Jefferson,68,10,242,15
2020-04-06,Jefferson,68,10,224,12
2020-04-07,Jefferson,73,11,249,12
2020-04-08,Jefferson,75,10,287,16
2020-04-09,Jefferson,73,12,273,15
2020-04-10,Jefferson,60,6,154,6
2020-04-11,Jefferson,81,10,213,27
2020-04-12,Jefferson,82,16,220,18
2020-04-13,Jefferson,76,16,215,26
2020-04-14,Jefferson,73,17,217,23
2020-04-15,Jefferson,14,17,250,25
2020-04-16,Jefferson,77,16,287,28
2020-04-17,Jefferson,75,18,318,36
2020-04-18,Jefferson,77,9,138,25
2020-04-19,Jefferson,72,21,287,29
2020-04-20,Jefferson,70,15,283,25
2020-04-21,Jefferson,72,15,285,23
2020-04-22,Jefferson,69,14,305,26
2020-04-23,Jefferson,80,15,326,21
2020-04-24,Jefferson,78,14,323,24
2020-04-25,Jefferson,82,14,306,21
2020-04-26,Jefferson,12,14,287,25
2020-04-27,Jefferson,73,13,318,24
2020-04-28,Jefferson,79,16,326,25
2020-04-29,Jefferson,78,12,345,26
2020-04-30,Jefferson,68,9,341,25
2020-05-01,Jefferson,76,6,330,24
2020-05-02,Jefferson,73,7,316,18
2020-05-03,Jefferson,79,9,305,16
2020-05-04,Jefferson,80,7,316,17
2020-05-05,Jefferson,77,7,329,15
2020-05-06,Jefferson,82,8,348,22
2020-05-07,Jefferson,81,7,352,19
2020-05-08,Jefferson,72,7,335,18
2020-05-09,Jefferson,75,7,316,20
2020-05-10,Jefferson,72,9,291,6
2020-05-11,Jefferson,73,9,326,9
2020-05-12,Jefferson,79,11,330,11
2020-05-13,Jefferson,81,15,350,11
2020-05-14,Jefferson,84,10,366,15
2020-05-15,Jefferson,86,11,342,14
2020-05-16,Jefferson,85,11,317,14
2020-05-17,Jefferson,79,10,278,6
2020-05-18,Jefferson,82,13,328,11
2020-05-19,Jefferson,84,13,338,12
2020-05-20,Jefferson,81,14,354,13
2020-05-21,Jefferson,85,12,344,12
2020-05-22,Jefferson,83,12,-83,12
2020-05-23,Jefferson,80,11,322,15
2020-05-24,Jefferson,83,13,13,15
2020-05-25,Jefferson,5,13,188,15
2020-05-26,Jefferson,82,12,332,15
2020-05-27,Jefferson,84,6,183,13
2020-05-28,Jefferson,78,13,392,11
2020-05-29,Jefferson,79,9,375,11
2020-05-30,Jefferson,80,6,373,12
2020-05-31,Jefferson,9,6,337,18
2020-06-01,Jefferson,83,10,393,21
2020-06-02,Jefferson,84,14,454,31
2020-06-03,Jefferson,85,13,406,13
2020-06-04,Jefferson,83,9,424,17
2020-06-05,Jefferson,81,9,438,15
2020-06-06,Jefferson,11,9,404,15
2020-06-07,Jefferson,73,9,385,18
2020-06-08,Jefferson,74,9,393,17
2020-06-09,Jefferson,73,12,432,19
2020-06-10,Jefferson,84,11,438,14
2020-06-11,Jefferson,13,11,401,13
2020-06-12,Jefferson,86,15,400,17
2020-06-13,Jefferson,83,9,158,13
2020-06-14,Jefferson,12,9,328,24
2020-06-15,Jefferson,82,11,401,20
2020-06-16,Jefferson,85,12,402,18
2020-06-17,Jefferson,87,15,398,16
2020-06-18,Jefferson,86,13,460,23
2020-06-19,Jefferson,83,12,438,25
2020-06-20,Jefferson,82,12,373,26
2020-06-21,Jefferson,84,15,346,33
2020-06-22,Jefferson,85,19,385,32
2020-06-23,Jefferson,75,15,389,26
2020-06-24,Jefferson,86,16,438,41
2020-06-25,Jefferson,19,16,425,48
2020-06-26,Jefferson,18,16,440,62
2020-06-27,Jefferson,20,16,373,58
2020-06-28,Jefferson,81,17,379,59
2020-06-29,Jefferson,80,17,412,61
2020-06-30,Jefferson,85,16,436,62
2020-07-01,Jefferson,17,16,457,66
2020-07-02,Jefferson,86,18,468,68
2020-07-03,Jefferson,21,18,401,72
2020-07-04,Jefferson,20,18,423,64
2020-07-05,Jefferson,22,18,403,72
2020-07-06,Jefferson,28,18,429,76
2020-07-07,Jefferson,23,18,438,81
2020-07-08,Jefferson,27,18,496,84
2020-07-09,Jefferson,82,14,492,55
2020-07-10,Jefferson,86,25,447,86
2020-07-11,Jefferson,84,30,415,89
2020-07-12,Jefferson,86,30,397,91
2020-07-13,Jefferson,29,30,236,91
2020-07-14,Jefferson,27,30,430,102
2020-07-15,Jefferson,85,26,423,115
2020-07-16,Jefferson,27,26,442,73
2020-07-17,Jefferson,86,26,414,85
2020-07-18,Jefferson,27,26,415,83
2020-07-19,Jefferson,84,29,338,61
2020-07-20,Jefferson,81,25,417,88
2020-07-21,Jefferson,86,22,410,89
2020-07-22,Jefferson,28,22,427,90
2020-07-23,Jefferson,29,22,452,88
2020-07-24,Jefferson,84,30,423,95
2020-07-25,Jefferson,82,28,244,96
2020-07-26,Jefferson,84,26,384,91
2020-07-27,Jefferson,86,33,396,90
2020-07-28,Jefferson,30,33,417,80
2020-07-29,Jefferson,85,24,456,71
2020-07-30,Jefferson,86,14,224,62
2020-07-31,Jefferson,24,14,448,79
2020-08-01,Jefferson,23,14,414,78
2020-08-02,Jefferson,85,24,402,80
2020-08-03,Jefferson,23,24,411,55
2020-08-04,Jefferson,86,26,463,71
2020-08-05,Jefferson,83,29,465,80
2020-08-06,Jefferson,82,27,457,40
2020-08-07,Jefferson,85,28,451,61
2020-08-08,Jefferson,86,24,407,69
2020-08-09,Jefferson,22,24,366,42
2020-08-10,Jefferson,21,24,480,43
2020-08-11,Jefferson,85,24,462,71
2020-08-12,Jefferson,83,23,478,84
2020-08-13,Jefferson,81,20,413,62
2020-08-14,Jefferson,82,22,453,68
2020-08-15,Jefferson,83,19,422,80
2020-08-16,Jefferson,20,19,415,73
2020-08-17,Jefferson,80,22,445,72
2020-08-18,Jefferson,83,22,469,69
2020-08-19,Jefferson,82,23,466,67
2020-08-20,Jefferson,85,22,409,45
2020-08-21,Jefferson,82,23,417,59
2020-08-22,Jefferson,83,22,398,62
2020-08-23,Jefferson,86,21,373,61
2020-08-24,Jefferson,82,18,380,38
2020-08-25,Jefferson,80,19,59,38
2020-08-26,Jefferson,73,15,311,40
2020-08-27,Jefferson,80,14,269,29
2020-08-28,Jefferson,74,14,279,31
2020-08-29,Jefferson,84,17,289,39
2020-08-30,Jefferson,81,20,375,38
2020-08-31,Jefferson,77,17,432,37
2020-09-01,Jefferson,82,23,439,58
2020-09-02,Jefferson,75,17,449,63
2020-09-03,Jefferson,80,16,455,60
2020-09-04,Jefferson,82,20,503,54
2020-09-05,Jefferson,73,16,464,50
2020-09-06,Jefferson,78,12,413,40
2020-09-07,Jefferson,79,13,441,51
2020-09-08,Jefferson,78,16,440,53
2020-09-09,Jefferson,83,14,437,28
2020-09-10,Jefferson,79,16,479,48
2020-09-11,Jefferson,83,16,461,54
2020-09-12,Jefferson,72,14,485,55
2020-09-13,Jefferson,79,16,440,48
2020-09-14,Jefferson,76,15,424,53
2020-09-15,Jefferson,81,12,468,49
2020-09-16,Jefferson,84,12,515,48
2020-09-17,Jefferson,81,15,504,55
2020-09-18,Jefferson,84,21,456,43
2020-09-19,Jefferson,15,21,446,53
2020-09-20,Jefferson,10,21,440,48
2020-09-21,Jefferson,79,14,450,42
2020-09-22,Jefferson,82,15,476,52
2020-09-23,Jefferson,83,15,493,55
2020-09-24,Jefferson,79,9,453,45
2020-09-25,Jefferson,8,9,441,46
2020-09-26,Jefferson,71,11,431,49
2020-09-27,Jefferson,74,13,401,57
2020-09-28,Jefferson,78,14,467,62
2020-09-29,Jefferson,77,12,439,30
2020-09-30,Jefferson,81,9,474,57
2020-10-01,Jefferson,79,11,479,52
2020-10-02,Jefferson,80,7,461,55
2020-10-03,Jefferson,79,10,429,53
2020-10-04,Jefferson,78,10,417,49
2020-10-05,Jefferson,82,7,426,45
2020-10-06,Jefferson,83,8,449,49
2020-10-07,Jefferson,82,9,481,43
2020-10-08,Jefferson,83,11,493,44
2020-10-09,Jefferson,86,11,486,57
2020-10-10,Jefferson,83,10,358,34
2020-10-11,Jefferson,84,13,435,58
2020-10-12,Jefferson,86,12,416,53
2020-10-13,Jefferson,15,12,450,47
2020-10-14,Jefferson,10,12,480,52
2020-10-15,Jefferson,10,12,502,61
2020-10-16,Jefferson,10,12,518,54
2020-10-17,Jefferson,11,12,435,47
2020-10-18,Jefferson,84,10,424,50
2020-10-19,Jefferson,86,11,491,52
2020-10-20,Jefferson,83,13,509,58
2020-10-21,Jefferson,82,11,548,60
2020-10-22,Jefferson,85,13,521,56
2020-10-23,Jefferson,85,13,523,59
2020-10-24,Jefferson,82,14,460,52
2020-10-25,Jefferson,86,14,428,48
2020-10-26,Jefferson,81,15,473,58
2020-10-27,Jefferson,86,16,499,57
2020-10-28,Jefferson,85,16,510,52
2020-10-29,Jefferson,84,17,492,50
2020-10-30,Jefferson,83,18,458,51
2020-10-31,Jefferson,81,11,216,46
2020-11-01,Jefferson,85,16,426,58
2020-11-02,Jefferson,82,16,444,54
2020-11-03,Jefferson,82,16,458,59
2020-11-04,Jefferson,10,16,454,13
2020-11-05,Jefferson,84,15,471,59
2020-11-06,Jefferson,83,15,494,59
2020-11-07,Jefferson,85,17,432,48
2020-11-08,Jefferson,85,17,414,50
2020-11-09,Jefferson,82,18,435,48
2020-11-10,Jefferson,83,18,490,58
2020-11-11,Jefferson,82,18,538,64
2020-11-12,Jefferson,86,13,270,54
2020-11-13,Jefferson,82,15,506,64
2020-11-14,Jefferson,81,15,440,61
2020-11-15,Jefferson,80,17,448,59
2020-11-16,Jefferson,79,17,445,104
2020-11-17,Jefferson,86,13,453,85
2020-11-18,Jefferson,82,12,527,73
2020-11-19,Jefferson,84,15,495,77
2020-11-20,Jefferson,85,16,509,95
2020-11-21,Jefferson,86,17,470,82
2020-11-22,Jefferson,79,19,449,89
2020-11-23,Jefferson,80,18,409,83
2020-11-24,Jefferson,85,25,485,91
2020-11-25,Jefferson,86,24,513,90
2020-11-26,Jefferson,23,24,436,84
2020-11-27,Jefferson,85,25,398,95
2020-11-28,Jefferson,86,14,192,64
2020-11-29,Jefferson,85,30,397,113
2020-11-30,Jefferson,32,30,439,93
2020-12-01,Jefferson,31,30,481,102
2020-12-02,Jefferson,84,32,479,97
2020-12-03,Jefferson,82,28,483,109
2020-12-04,Jefferson,86,27,616,101
2020-12-05,Jefferson,83,27,420,119
2020-12-06,Jefferson,85,24,430,115
2020-12-07,Jefferson,29,24,413,100
2020-12-08,Jefferson,86,32,480,106
2020-12-09,Jefferson,27,32,513,107
2020-12-10,Jefferson,85,29,436,109
2020-12-11,Jefferson,86,31,455,114
2020-12-12,Jefferson,36,31,437,119
2020-12-13,Jefferson,33,31,419,102
2020-12-14,Jefferson,50,31,462,100
2020-12-15,Jefferson,33,31,476,81
2020-12-16,Jefferson,85,31,527,101
2020-12-17,Jefferson,29,31,496,94
2020-12-18,Jefferson,86,33,451,102
2020-12-19,Jefferson,86,33,419,100
2020-12-20,Jefferson,85,36,408,98
2020-12-21,Jefferson,86,34,414,101
2020-12-22,Jefferson,50,34,447,98
2020-12-23,Jefferson,35,34,482,103
2020-12-24,Jefferson,30,34,414,96
2020-12-25,Jefferson,80,26,389,103
2020-12-26,Jefferson,84,29,424,107
2020-12-27,Jefferson,28,29,397,101
2020-12-28,Jefferson,86,29,437,103
2020-12-29,Jefferson,27,29,495,115
2020-12-30,Jefferson,85,28,520,115
2020-12-31,Jefferson,86,27,482,115
2021-01-01,Jefferson,30,27,434,122
2021-01-02,Jefferson,26,27,422,118
2021-01-03,Jefferson,28,27,449,134
2021-01-04,Jefferson,28,27,441,119
2021-01-05,Jefferson,84,30,474,114
2021-01-06,Jefferson,86,32,519,118
2021-01-07,Jefferson,85,15,530,56
2021-01-08,Jefferson,86,14,467,77
2021-01-09,Jefferson,81,22,436,92
2021-01-10,Jefferson,83,30,412,112
2021-01-11,Jefferson,84,29,432,104
2021-01-12,Jefferson,52,31,468,112
2021-01-13,Jefferson,86,27,481,122
2021-01-14,Jefferson,83,29,438,117
2021-01-15,Jefferson,86,29,440,115
2021-01-16,Jefferson,28,29,401,101
2021-01-17,Jefferson,27,29,407,101
2021-01-18,Jefferson,24,29,404,106
2021-01-19,Jefferson,85,29,453,102
2021-01-20,Jefferson,86,29,503,100
2021-01-21,Jefferson,86,29,482,114
2021-01-22,Jefferson,84,27,536,109
2021-01-23,Jefferson,80,28,526,124
2021-01-24,Jefferson,86,26,454,129
2021-01-25,Jefferson,32,26,476,112
2021-01-26,Jefferson,85,44,499,112
2021-01-27,Jefferson,86,40,514,120
2021-01-28,Jefferson,84,41,505,114
2021-01-29,Jefferson,86,23,473,107
2021-01-30,Jefferson,82,22,456,105
2021-01-31,Jefferson,86,24,446,106
2021-02-01,Jefferson,85,26,454,110
2021-02-02,Jefferson,86,14,491,113
2021-02-03,Jefferson,23,14,513,106
2021-02-04,Jefferson,24,14,108,106
2021-02-05,Jefferson,84,21,101,106
2021-02-06,Jefferson,85,18,472,103
2021-02-07,Jefferson,84,19,487,94
2021-02-08,Jefferson,21,19,496,88
2021-02-09,Jefferson,86,19,467,89
2021-02-10,Jefferson,21,19,499,81
2021-02-11,Jefferson,84,19,485,88
2021-02-12,Jefferson,20,19,479,83
2021-02-13,Jefferson,23,19,428,72
2021-02-14,Jefferson,19,19,421,68
2021-02-15,Jefferson,85,24,430,70
2021-02-16,Jefferson,84,23,428,85
2021-02-17,Jefferson,86,24,438,70
2021-02-18,Jefferson,85,25,434,69
2021-02-19,Jefferson,86,26,438,70
2021-02-20,Jefferson,83,17,445,62
2021-02-21,Jefferson,83,17,437,55
2021-02-22,Jefferson,86,24,457,53
2021-02-23,Jefferson,84,21,498,57
2021-02-24,Jefferson,86,21,553,61
2021-02-25,Jefferson,22,21,527,59
2021-02-26,Jefferson,25,21,503,56
2021-02-27,Jefferson,26,21,498,57
2021-02-28,Jefferson,82,27,475,61
2021-03-01,Jefferson,86,28,493,58
2021-03-02,Jefferson,86,28,500,62
2021-03-03,Jefferson,29,28,525,65
2021-03-04,Jefferson,28,28,495,52
2021-03-05,Jefferson,85,27,503,62
2021-03-06,Jefferson,83,23,489,68
2021-03-07,Jefferson,84,20,450,63
2021-03-08,Jefferson,86,19,482,67
2021-03-09,Jefferson,85,29,567,70
2021-03-10,Jefferson,81,27,633,66
2021-03-11,Jefferson,83,24,588,60
2021-03-12,Jefferson,85,23,578,54
2021-03-13,Jefferson,83,23,526,48
2021-03-14,Jefferson,84,27,525,60
2021-03-15,Jefferson,85,27,541,60
2021-03-16,Jefferson,26,27,584,65
2021-03-17,Jefferson,81,21,591,64
2021-03-18,Jefferson,85,19,577,68
2021-03-19,Jefferson,81,20,396,76
2021-03-20,Jefferson,79,16,534,76
2021-03-21,Jefferson,83,22,526,74
2021-03-22,Jefferson,84,21,537,70
2021-03-23,Jefferson,82,28,605,75
2021-03-24,Jefferson,84,24,615,56
2021-03-25,Jefferson,77,20,578,60
2021-03-26,Jefferson,81,24,566,62
2021-03-27,Jefferson,79,24,524,58
2021-03-28,Jefferson,82,24,472,54
2021-03-29,Jefferson,83,23,529,54
2021-03-30,Jefferson,84,25,560,55
2021-03-31,Jefferson,81,25,605,52
2021-04-01,Jefferson,20,25,576,59
2021-04-02,Jefferson,83,11,561,35
2021-04-03,Jefferson,82,12,267,43
2021-04-04,Jefferson,81,11,265,33
2021-04-05,Jefferson,70,21,506,41
2021-04-06,Jefferson,79,17,538,41
2021-04-07,Jefferson,78,14,609,43
2021-04-08,Jefferson,76,14,578,39
2021-04-09,Jefferson,79,14,539,35
2021-04-10,Jefferson,83,10,526,42
2021-04-11,Jefferson,82,10,523,45
2021-04-12,Jefferson,86,16,519,45
2021-04-13,Jefferson,85,16,506,40
2021-04-14,Jefferson,84,16,586,49
2021-04-15,Jefferson,85,9,563,41
2021-04-16,Jefferson,11,9,565,41
2021-04-17,Jefferson,10,9,550,49
2021-04-18,Jefferson,12,9,545,45
2021-04-19,Jefferson,84,16,540,35
2021-04-20,Jefferson,78,17,535,30
2021-04-21,Jefferson,84,18,550,35
2021-04-22,Jefferson,86,17,546,34
2021-04-23,Jefferson,85,17,577,30
2021-04-24,Jefferson,84,13,538,89
2021-04-25,Jefferson,83,10,514,44
2021-04-26,Jefferson,9,10,558,49
2021-04-27,Jefferson,18,10,553,35
2021-04-28,Jefferson,71,12,610,40
2021-04-29,Jefferson,85,12,572,44
2021-04-30,Jefferson,82,10,528,38
2021-05-01,Jefferson,78,13,552,40
2021-05-02,Jefferson,78,13,523,36
2021-05-03,Jefferson,79,12,564,38
2021-05-04,Jefferson,81,12,548,32
2021-05-05,Jefferson,81,12,619,38
2021-05-06,Jefferson,10,12,417,29
2021-05-07,Jefferson,84,13,569,42
2021-05-08,Jefferson,82,14,533,25
2021-05-09,Jefferson,81,11,551,30
2021-05-10,Jefferson,79,14,517,26
2021-05-11,Jefferson,83,18,536,34
2021-05-12,Jefferson,86,12,576,36
2021-05-13,Jefferson,85,11,546,33
2021-05-14,Jefferson,86,9,547,34
2021-05-15,Jefferson,84,11,508,34
2021-05-16,Jefferson,62,11,524,31
2021-05-17,Jefferson,82,15,464,27
2021-05-18,Jefferson,86,12,495,22
2021-05-19,Jefferson,83,10,547,24
2021-05-20,Jefferson,85,10,534,21
2021-05-21,Jefferson,86,10,528,22
2021-05-22,Jefferson,13,10,493,26
2021-05-23,Jefferson,11,10,466,36
2021-05-24,Jefferson,11,10,481,31
2021-05-25,Jefferson,10,10,521,36
2021-05-26,Jefferson,84,2,545,31
2021-05-27,Jefferson,83,9,501,29
2021-05-28,Jefferson,8,9,482,26
2021-05-29,Jefferson,82,7,432,29
2021-05-30,Jefferson,86,7,428,21
